# Minitial =  1.00 msun, Z = 0.0040, Mfinal = 0.610 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   2.0778407E-06  8.0010423E-06  5.9232016E-06  2.2053589E-06  1.6327374E-06  1.3056293E-01
    p32     32   3.5592485E-15  3.5592485E-15  0.0000000E+00  9.8104976E-16  0.0000000E+00  0.0000000E+00
    p33     33   1.9968285E-23  1.9968285E-23  0.0000000E+00  5.5039374E-24  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -5.1049574E-06  2.8239057E-04  2.8749552E-04  7.7836426E-05  7.9248472E-05 -7.8080180E-03
    s33     33   6.0825641E-08  2.4010760E-06  2.3402504E-06  6.6181809E-07  6.4509271E-07  1.1116488E-02
    s34     34   4.9112714E-08  1.3574619E-04  1.3569708E-04  3.7416259E-05  3.7405054E-05  1.3008340E-04
    s35     35   2.7870342E-07  2.7870342E-07  0.0000000E+00  7.6820129E-08  0.0000000E+00  0.0000000E+00
   fe54     54  -2.2355889E-06  4.9563241E-05  5.1798830E-05  1.3661313E-05  1.4278407E-05 -1.9187337E-02
   fe55     55   5.4104181E-08  5.4104181E-08  0.0000000E+00  1.4912949E-08  0.0000000E+00  0.0000000E+00
   fe56     56  -3.0700350E-05  8.1862480E-04  8.4932515E-04  2.2564079E-04  2.3411745E-04 -1.6016187E-02
   fe57     57   1.2198179E-06  2.1962407E-05  2.0742589E-05  6.0535854E-06  5.7177185E-06  2.4789916E-02
   fe58     58   9.4808256E-06  1.2166858E-05  2.6860323E-06  3.3535991E-06  7.4040793E-07  6.5604007E-01
   fe59     59   1.7001142E-23  1.7001142E-23  0.0000000E+00  4.6860921E-24  0.0000000E+00  0.0000000E+00
   fe60     60   7.4401341E-06  7.4401341E-06  0.0000000E+00  2.0507537E-06  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   3.8772068E-06  6.3168982E-06  2.4396916E-06  1.7411517E-06  6.7250380E-07  4.1314185E-01
   co60     60   2.0276461E-11  2.0276461E-11  0.0000000E+00  5.5888814E-12  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -1.5608748E-06  3.4358258E-05  3.5919133E-05  9.4703028E-06  9.9011504E-06 -1.9321796E-02
   ni59     59   7.1016626E-10  7.1016626E-10  0.0000000E+00  1.9574593E-10  0.0000000E+00  0.0000000E+00
   ni60     60   1.5749274E-06  1.5800644E-05  1.4225717E-05  4.3551941E-06  3.9213351E-06  4.5573566E-02
   ni61     61   1.5078441E-05  1.5702797E-05  6.2435646E-07  4.3282239E-06  1.7210458E-07  1.4005173E+00
   ni62     62  -2.0135790E-06  3.3105840E-09  2.0168895E-06  9.1250940E-10  5.5595797E-07 -2.7848046E+00
# Minitial =  5.00 msun, Z = 0.0040, Mfinal = 0.905 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   3.0159458E-06  3.0623792E-06  4.6433453E-08  7.4783367E-07  1.1339757E-08  1.8192012E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.2884445E-01  2.6363025E+00  3.0651469E+00  6.4378566E-01  7.4855560E-01 -6.5482758E-02
      d      2   1.9379919E-17  1.9379919E-17  0.0000000E+00  4.7325807E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.7704522E-06  1.7704522E-06  0.0000000E+00  4.3234482E-07  0.0000000E+00  0.0000000E+00
    he4      4   3.5967565E-01  1.3737462E+00  1.0140705E+00  3.3546913E-01  2.4765149E-01  1.3181163E-01
    li7      7  -7.6108133E-09  2.7939541E-11  7.6387527E-09  6.8228422E-12  1.8655000E-09 -2.4368300E+00
    be7      7   3.5169579E-11  3.5169579E-11  0.0000000E+00  8.5884190E-12  0.0000000E+00  0.0000000E+00
     b8      8   6.6807760E-27  6.6807760E-27  0.0000000E+00  1.6314470E-27  0.0000000E+00  0.0000000E+00
    c12     12   2.6481934E-03  5.1317979E-03  2.4836045E-03  1.2531863E-03  6.0653407E-04  3.1516042E-01
    c13     13   7.1355776E-04  7.4344827E-04  2.9890509E-05  1.8155023E-04  7.2997177E-06  1.3956908E+00
    c14     14   7.6007387E-09  7.6007387E-09  0.0000000E+00  1.8561022E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   6.4739116E-02  6.5644041E-02  9.0492610E-04  1.6030289E-02  2.2099674E-04  1.8605555E+00
    n15     15  -2.2091817E-06  1.3645569E-06  3.5737387E-06  3.3322510E-07  8.7276146E-07 -4.1815785E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -2.7495883E-03  5.1099006E-03  7.8594889E-03  1.2478388E-03  1.9194069E-03 -1.8700857E-01
    o17     17   9.3396866E-06  1.2523786E-05  3.1840996E-06  3.0583112E-06  7.7760563E-07  5.9472227E-01
    o18     18  -1.7635883E-05  1.1461105E-07  1.7750493E-05  2.7988046E-08  4.3349410E-06 -2.1900105E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.0412389E-07  6.3597969E-07  3.3185580E-07  1.5530638E-07  8.1044249E-08  2.8246713E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.0866784E-05  1.3675299E-03  1.3266631E-03  3.3395112E-04  3.2399135E-04  1.3149492E-02
   ne21     21  -2.4911553E-06  8.9031914E-07  3.3814745E-06  2.1741614E-07  8.2580766E-07 -5.7958716E-01
   ne22     22   2.3074518E-03  2.4141429E-03  1.0669119E-04  5.8953423E-04  2.6055615E-05  1.3546077E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   7.1561042E-11  7.1561042E-11  0.0000000E+00  1.7475223E-11  0.0000000E+00  0.0000000E+00
   na23     23   6.8179230E-05  9.5542098E-05  2.7362865E-05  2.3331402E-05  6.6824286E-06  5.4300654E-01
   na24     24   7.8324036E-40  7.8324036E-40  0.0000000E+00  1.9126743E-40  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -7.4533920E-05  3.4740462E-04  4.2193854E-04  8.4836291E-05  1.0304382E-04 -8.4440283E-02
   mg25     25   4.3141822E-04  4.8687059E-04  5.5452376E-05  1.1889391E-04  1.3542315E-05  9.4346666E-01
   mg26     26   9.4508636E-04  1.0086923E-03  6.3605978E-05  2.4632289E-04  1.5533549E-05  1.2002341E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.4028053E-05  1.4028053E-05  0.0000000E+00  3.4256536E-06  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   3.3745622E-05  8.1328712E-05  4.7583089E-05  1.9860490E-05  1.1620516E-05  2.3276456E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.5053003E-05  5.7038723E-04  5.3533423E-04  1.3928869E-04  1.3073678E-04  2.7518090E-02
   si29     29   8.2333245E-06  3.6318244E-05  2.8084920E-05  8.8689239E-06  6.8587660E-06  1.1162494E-01
   si30     30   1.5741529E-05  3.5024186E-05  1.9282657E-05  8.5529146E-06  4.7091189E-06  2.5917450E-01
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   5.9058890E-11  5.9058890E-11  0.0000000E+00  1.4422194E-11  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   4.2617035E-06  1.0947352E-05  6.6856487E-06  2.6733460E-06  1.6327374E-06  2.1413884E-01
    p32     32   1.5076590E-14  1.5076590E-14  0.0000000E+00  3.6817066E-15  0.0000000E+00  0.0000000E+00
    p33     33   5.3938510E-23  5.3938510E-23  0.0000000E+00  1.3171797E-23  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -7.5039279E-06  3.1699863E-04  3.2450256E-04  7.7411140E-05  7.9248472E-05 -1.0187421E-02
    s33     33   6.7440169E-08  2.7089327E-06  2.6414925E-06  6.6152199E-07  6.4509271E-07  1.0922160E-02
    s34     34   9.6973963E-08  1.5326127E-04  1.5316429E-04  3.7426435E-05  3.7405054E-05  2.4817552E-04
    s35     35   4.5471171E-07  4.5471171E-07  0.0000000E+00  1.1104071E-07  0.0000000E+00  0.0000000E+00
   fe54     54  -2.9778021E-06  5.5488686E-05  5.8466489E-05  1.3550350E-05  1.4278407E-05 -2.2729259E-02
   fe55     55   6.9783525E-08  6.9783525E-08  0.0000000E+00  1.7041152E-08  0.0000000E+00  0.0000000E+00
   fe56     56  -4.2701606E-05  9.1595051E-04  9.5865212E-04  2.2367532E-04  2.3411745E-04 -1.9815715E-02
   fe57     57   8.7300032E-07  2.4285619E-05  2.3412618E-05  5.9305535E-06  5.7177185E-06  1.5872430E-02
   fe58     58   1.0412421E-05  1.3444205E-05  3.0317840E-06  3.2830781E-06  7.4040793E-07  6.4681017E-01
   fe59     59   3.7024272E-22  3.7024272E-22  0.0000000E+00  9.0413355E-23  0.0000000E+00  0.0000000E+00
   fe60     60   1.0938033E-05  1.0938033E-05  0.0000000E+00  2.6710700E-06  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   4.4296962E-06  7.1834302E-06  2.7537340E-06  1.7541953E-06  6.7250380E-07  4.1638318E-01
   co60     60   1.4462363E-11  1.4462363E-11  0.0000000E+00  3.5317122E-12  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.0627958E-06  3.8479924E-05  4.0542720E-05  9.3968065E-06  9.9011504E-06 -2.2705367E-02
   ni59     59   3.2223255E-10  3.2223255E-10  0.0000000E+00  7.8689263E-11  0.0000000E+00  0.0000000E+00
   ni60     60   2.0908628E-06  1.8147744E-05  1.6056882E-05  4.4316835E-06  3.9213351E-06  5.3134792E-02
   ni61     61   2.4524081E-05  2.5228806E-05  7.0472493E-07  6.1608803E-06  1.7210458E-07  1.5538503E+00
   ni62     62  -2.2733357E-06  3.1722922E-09  2.2765080E-06  7.7467449E-10  5.5595797E-07 -2.8559227E+00
# Minitial =  5.50 msun, Z = 0.0040, Mfinal = 0.932 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   1.9453253E-06  1.9971221E-06  5.1796871E-08  4.3719837E-07  1.1339757E-08  1.5860748E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.3007898E-01  2.9891160E+00  3.4191949E+00  6.5435994E-01  7.4855560E-01 -5.8407359E-02
      d      2   2.1840928E-17  2.1840928E-17  0.0000000E+00  4.7812892E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.8571010E-06  1.8571010E-06  0.0000000E+00  4.0654575E-07  0.0000000E+00  0.0000000E+00
    he4      4   3.8037610E-01  1.5115795E+00  1.1312034E+00  3.3090621E-01  2.4765149E-01  1.2586398E-01
    li7      7  -8.4454923E-09  7.5594961E-11  8.5210869E-09  1.6548809E-11  1.8655000E-09 -2.0520284E+00
    be7      7   1.1259709E-10  1.1259709E-10  0.0000000E+00  2.4649102E-11  0.0000000E+00  0.0000000E+00
     b8      8   4.4971937E-26  4.4971937E-26  0.0000000E+00  9.8449957E-27  0.0000000E+00  0.0000000E+00
    c12     12   2.5871461E-03  5.3576259E-03  2.7704798E-03  1.1728604E-03  6.0653407E-04  2.8639114E-01
    c13     13   6.7497534E-04  7.0831843E-04  3.3343091E-05  1.5506096E-04  7.2997177E-06  1.3271964E+00
    c14     14   1.0712590E-08  1.0712590E-08  0.0000000E+00  2.3451381E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.7629181E-02  4.8638634E-02  1.0094519E-03  1.0647687E-02  2.2099674E-04  1.6828694E+00
    n15     15  -2.8546897E-06  1.1318429E-06  3.9865326E-06  2.4777646E-07  8.7276146E-07 -5.4683554E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -3.1894599E-03  5.5778599E-03  8.7673198E-03  1.2210727E-03  1.9194069E-03 -1.9642554E-01
    o17     17   1.1727781E-05  1.5279669E-05  3.5518874E-06  3.3449364E-06  7.7760563E-07  6.3362849E-01
    o18     18  -1.9661727E-05  1.3908102E-07  1.9800809E-05  3.0446810E-08  4.3349410E-06 -2.1534414E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.4122611E-07  5.1141382E-07  3.7018771E-07  1.1195574E-07  8.1044249E-08  1.4032418E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.5922007E-05  1.4958248E-03  1.4799028E-03  3.2745727E-04  3.2399135E-04  4.6212361E-03
   ne21     21  -3.1371198E-06  6.3494105E-07  3.7720608E-06  1.3899761E-07  8.2580766E-07 -7.7387160E-01
   ne22     22   1.1735188E-03  1.2925337E-03  1.1901484E-04  2.8295399E-04  2.6055615E-05  1.0358145E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   8.4927891E-11  8.4927891E-11  0.0000000E+00  1.8591921E-11  0.0000000E+00  0.0000000E+00
   na23     23   4.3159409E-05  7.3682895E-05  3.0523486E-05  1.6130232E-05  6.6824286E-06  3.8270631E-01
   na24     24  -1.0548134E-40 -1.0548134E-40  0.0000000E+00 -2.3091997E-41  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.1638406E-04  3.5429158E-04  4.7067564E-04  7.7559453E-05  1.0304382E-04 -1.2338722E-01
   mg25     25   3.1144847E-04  3.7330601E-04  6.1857550E-05  8.1721984E-05  1.3542315E-05  7.8064603E-01
   mg26     26   5.1696366E-04  5.8791658E-04  7.0952949E-05  1.2870328E-04  1.5533549E-05  9.1831893E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.1451122E-05  1.1451122E-05  0.0000000E+00  2.5068132E-06  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.7497165E-05  7.0576461E-05  5.3079297E-05  1.5450189E-05  1.1620516E-05  1.2370838E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.2174092E-05  6.1934354E-04  5.9716945E-04  1.3558309E-04  1.3073678E-04  1.5807739E-02
   si29     29   5.4042684E-06  3.6733210E-05  3.1328942E-05  8.0414211E-06  6.8587660E-06  6.9086805E-02
   si30     30   1.0393689E-05  3.1903641E-05  2.1509952E-05  6.9841599E-06  4.7091189E-06  1.7117450E-01
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   5.7258764E-11  5.7258764E-11  0.0000000E+00  1.2534756E-11  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   2.7504379E-06  1.0208330E-05  7.4578925E-06  2.2347483E-06  1.6327374E-06  1.3631229E-01
    p32     32   1.4617075E-14  1.4617075E-14  0.0000000E+00  3.1998851E-15  0.0000000E+00  0.0000000E+00
    p33     33   5.8101638E-22  5.8101638E-22  0.0000000E+00  1.2719273E-22  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -5.0897361E-06  3.5689535E-04  3.6198509E-04  7.8129458E-05  7.9248472E-05 -6.1760936E-03
    s33     33   4.8919446E-08  2.9955243E-06  2.9466048E-06  6.5576279E-07  6.4509271E-07  7.1246470E-03
    s34     34   6.0696038E-08  1.7091664E-04  1.7085594E-04  3.7416077E-05  3.7405054E-05  1.2796138E-04
    s35     35   3.0202511E-07  3.0202511E-07  0.0000000E+00  6.6117586E-08  0.0000000E+00  0.0000000E+00
   fe54     54  -2.1305532E-06  6.3089261E-05  6.5219814E-05  1.3811135E-05  1.4278407E-05 -1.4450428E-02
   fe55     55   1.0870855E-07  1.0870855E-07  0.0000000E+00  2.3797844E-08  0.0000000E+00  0.0000000E+00
   fe56     56  -2.9493007E-05  1.0398907E-03  1.0693837E-03  2.2764683E-04  2.3411745E-04 -1.2172190E-02
   fe57     57   8.0687096E-07  2.6923826E-05  2.6116955E-05  5.8940077E-06  5.7177185E-06  1.3187914E-02
   fe58     58   7.5909188E-06  1.0972897E-05  3.3819783E-06  2.4021228E-06  7.4040793E-07  5.1112413E-01
   fe59     59  -2.8311498E-22 -2.8311498E-22  0.0000000E+00 -6.1977886E-23  0.0000000E+00  0.0000000E+00
   fe60     60   7.4814611E-06  7.4814611E-06  0.0000000E+00  1.6377981E-06  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   3.1824025E-06  6.2542135E-06  3.0718111E-06  1.3691362E-06  6.7250380E-07  3.0875188E-01
   co60     60   1.7251488E-11  1.7251488E-11  0.0000000E+00  3.7765958E-12  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -1.4552861E-06  4.3770429E-05  4.5225715E-05  9.5819678E-06  9.9011504E-06 -1.4230957E-02
   ni59     59   1.0965036E-09  1.0965036E-09  0.0000000E+00  2.4004018E-10  0.0000000E+00  0.0000000E+00
   ni60     60   1.2306136E-06  1.9142188E-05  1.7911574E-05  4.1904964E-06  3.9213351E-06  2.8831521E-02
   ni61     61   1.7487942E-05  1.8274068E-05  7.8612607E-07  4.0004529E-06  1.7210458E-07  1.3663168E+00
   ni62     62  -2.5357385E-06  3.7234353E-09  2.5394620E-06  8.1511287E-10  5.5595797E-07 -2.8338242E+00
# Minitial =  6.00 msun, Z = 0.0040, Mfinal = 0.977 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   2.4607998E-06  2.5177560E-06  5.6956171E-08  5.0124549E-07  1.1339757E-08  1.6454468E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -5.5430388E-01  3.2054648E+00  3.7597687E+00  6.3815749E-01  7.4855560E-01 -6.9296189E-02
      d      2   2.3259310E-17  2.3259310E-17  0.0000000E+00  4.6305616E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.4485031E-06  1.4485031E-06  0.0000000E+00  2.8837411E-07  0.0000000E+00  0.0000000E+00
    he4      4   5.0338912E-01  1.7472677E+00  1.2438786E+00  3.4785342E-01  2.4765149E-01  1.4755534E-01
    li7      7  -9.3453041E-09  2.4538383E-11  9.3698427E-09  4.8852051E-12  1.8655000E-09 -2.5819125E+00
    be7      7   2.9923303E-11  2.9923303E-11  0.0000000E+00  5.9572577E-12  0.0000000E+00  0.0000000E+00
     b8      8   9.9205083E-27  9.9205083E-27  0.0000000E+00  1.9750167E-27  0.0000000E+00  0.0000000E+00
    c12     12   1.2905803E-03  4.3370174E-03  3.0464372E-03  8.6343172E-04  6.0653407E-04  1.5337279E-01
    c13     13   6.4274366E-04  6.7940797E-04  3.6664278E-05  1.3525941E-04  7.2997177E-06  1.2678615E+00
    c14     14   4.9766696E-10  4.9766696E-10  0.0000000E+00  9.9077642E-11  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.2917168E-02  5.4027166E-02  1.1099998E-03  1.0755956E-02  2.2099674E-04  1.6872631E+00
    n15     15  -2.8290292E-06  1.5545879E-06  4.3836171E-06  3.0949394E-07  8.7276146E-07 -4.5024341E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -5.8068698E-03  3.8337316E-03  9.6406015E-03  7.6323550E-04  1.9194069E-03 -4.0050852E-01
    o17     17   9.2469309E-06  1.3152609E-05  3.9056781E-06  2.6184771E-06  7.7760563E-07  5.2728939E-01
    o18     18  -2.1641952E-05  1.3114705E-07  2.1773099E-05  2.6109308E-08  4.3349410E-06 -2.2201879E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -1.8035234E-07  2.2670841E-07  4.0706075E-07  4.5134065E-08  8.1044249E-08 -2.5421774E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.4578803E-05  1.6718893E-03  1.6273105E-03  3.3284680E-04  3.2399135E-04  1.1710996E-02
   ne21     21  -3.6527281E-06  4.9505445E-07  4.1477824E-06  9.8557528E-08  8.2580766E-07 -9.2318910E-01
   ne22     22   8.7358360E-04  1.0044530E-03  1.3086948E-04  1.9997076E-04  2.6055615E-05  8.8506520E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.8515932E-10  1.8515932E-10  0.0000000E+00  3.6862298E-11  0.0000000E+00  0.0000000E+00
   na23     23   1.0932716E-05  4.4496537E-05  3.3563821E-05  8.8585584E-06  6.6824286E-06  1.2242872E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -4.4195206E-04  7.5605909E-05  5.1755796E-04  1.5051944E-05  1.0304382E-04 -8.3542943E-01
   mg25     25   6.2169443E-04  6.8971340E-04  6.8018962E-05  1.3731106E-04  1.3542315E-05  1.0060126E+00
   mg26     26   6.4348982E-04  7.2151015E-04  7.8020319E-05  1.4364129E-04  1.5533549E-05  9.6600860E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   5.0150604E-05  5.0150604E-05  0.0000000E+00  9.9841936E-06  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   3.7032609E-05  9.5398951E-05  5.8366342E-05  1.8992427E-05  1.1620516E-05  2.1335506E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
