# Minitial =  1.00 msun, Z = 0.0080, Mfinal = 0.577 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   fe56     56  -1.4615362E-06  6.8038073E-04  6.8184227E-04  4.6729451E-04  4.6833229E-04 -9.6343044E-04
   fe57     57   1.0828389E-06  1.7735087E-05  1.6652248E-05  1.2180692E-05  1.1437815E-05  2.7328873E-02
   fe58     58   5.1135430E-07  2.6677137E-06  2.1563594E-06  1.8322212E-06  1.4811237E-06  9.2386566E-02
   fe59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   fe60     60   5.4171800E-10  5.4171800E-10  0.0000000E+00  3.7205911E-10  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   1.4324769E-07  2.1018436E-06  1.9585959E-06  1.4435741E-06  1.3452873E-06  3.0624069E-02
   co60     60   1.9037133E-15  1.9037133E-15  0.0000000E+00  1.3074955E-15  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.2419954E-07  2.8611852E-05  2.8836052E-05  1.9650999E-05  1.9806417E-05 -3.4212768E-03
   ni59     59   2.7307369E-08  2.7307369E-08  0.0000000E+00  1.8755063E-08  0.0000000E+00  0.0000000E+00
   ni60     60   7.4869604E-09  1.1427960E-05  1.1420473E-05  7.8488747E-06  7.8443018E-06  2.5309101E-04
   ni61     61   1.4420600E-06  1.9432964E-06  5.0123634E-07  1.3346818E-06  3.4428072E-07  5.8846503E-01
   ni62     62  -1.3671042E-06  2.5206447E-07  1.6191686E-06  1.7312122E-07  1.1121472E-06 -8.0781198E-01
# Minitial =  2.25 msun, Z = 0.0080, Mfinal = 0.652 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   2.9649300E-08  6.5896131E-08  3.6246831E-08  4.1236625E-08  2.2684230E-08  2.5955907E-01
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.4932346E-02  1.1130402E+00  1.1779726E+00  6.9652075E-01  7.3720652E-01 -2.4655120E-02
      d      2   9.9394204E-18  9.9394204E-18  0.0000000E+00  6.2199127E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.9069028E-04  2.9069028E-04  0.0000000E+00  1.8190881E-04  0.0000000E+00  0.0000000E+00
    he4      4   4.8882782E-02  4.5667326E-01  4.0779048E-01  2.8577802E-01  2.5520611E-01  4.9137771E-02
    li7      7  -1.2246315E-09  1.7562263E-09  2.9808578E-09  1.0990152E-09  1.8655000E-09 -2.2979155E-01
    be7      7   8.3094332E-14  8.3094332E-14  0.0000000E+00  5.1998956E-14  0.0000000E+00  0.0000000E+00
     b8      8   1.2064626E-27  1.2064626E-27  0.0000000E+00  7.5498283E-28  0.0000000E+00  0.0000000E+00
    c12     12   1.3864916E-02  1.5803665E-02  1.9387486E-03  9.8896520E-03  1.2133204E-03  9.1120553E-01
    c13     13   2.7939403E-05  5.1272498E-05  2.3333096E-05  3.2085416E-05  1.4602471E-05  3.4188133E-01
    c14     14   4.5104991E-09  4.5104991E-09  0.0000000E+00  2.8225902E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.5170323E-04  1.5581057E-03  7.0640247E-04  9.7503484E-04  4.4208541E-04  3.4351394E-01
    n15     15  -1.4447069E-06  1.3450210E-06  2.7897279E-06  8.4169022E-07  1.7458859E-06 -3.1686360E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.8299557E-05  6.1535654E-03  6.1352658E-03  3.8507918E-03  3.8396122E-03  1.2626922E-03
    o17     17   2.3196577E-05  2.5682146E-05  2.4855683E-06  1.6071430E-05  1.5555346E-06  1.0141748E+00
    o18     18  -4.2611873E-06  9.5951827E-06  1.3856370E-05  6.0044945E-06  8.6716846E-06 -1.5962704E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.8743947E-06  2.1334477E-06  2.5905291E-07  1.3350735E-06  1.6212219E-07  9.1566271E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.4359830E-06  1.0370542E-03  1.0356182E-03  6.4897008E-04  6.4811739E-04  5.7097961E-04
   ne21     21   1.6160948E-07  2.8012528E-06  2.6396433E-06  1.7529742E-06  1.6519588E-06  2.5776321E-02
   ne22     22   9.4556098E-04  1.0288461E-03  8.3285158E-05  6.4383360E-04  5.2122065E-05  1.0917521E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.8029096E-25  2.8029096E-25  0.0000000E+00  1.7540109E-25  0.0000000E+00  0.0000000E+00
   na23     23   1.9706646E-05  4.1066618E-05  2.1359972E-05  2.5698759E-05  1.3367638E-05  2.8385752E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   4.4578337E-07  3.2981898E-04  3.2937320E-04  2.0639485E-04  2.0613050E-04  5.5660569E-04
   mg25     25   3.2686949E-06  4.6555870E-05  4.3287175E-05  2.9133835E-05  2.7090264E-05  3.1584427E-02
   mg26     26   3.7479658E-06  5.3399992E-05  4.9652026E-05  3.3416763E-05  3.1073560E-05  3.1573400E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.1395396E-07  1.1395396E-07  0.0000000E+00  7.1310360E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.9448780E-06  3.9089136E-05  3.7144258E-05  2.4461286E-05  2.3245864E-05  2.2133559E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.7543941E-09  4.1789579E-04  4.1789204E-04  2.6151174E-04  2.6152792E-04 -2.6870466E-05
   si29     29   1.0037729E-07  2.2023996E-05  2.1923619E-05  1.3782225E-05  1.3720383E-05  1.9530986E-03
   si30     30   2.3302619E-07  1.5285434E-05  1.5052407E-05  9.5653522E-06  9.4201960E-06  6.6410052E-03
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   9.1365484E-16  9.1365484E-16  0.0000000E+00  5.7174893E-16  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   2.6550879E-08  5.2454952E-06  5.2189444E-06  3.2825376E-06  3.2661540E-06  2.1730657E-03
    p32     32   2.3323857E-19  2.3323857E-19  0.0000000E+00  1.4595655E-19  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -2.5334884E-07  2.5305949E-04  2.5331284E-04  1.5836013E-04  1.5852990E-04 -4.6536836E-04
    s33     33   6.7170049E-08  2.1291689E-06  2.0619989E-06  1.3323960E-06  1.2904536E-06  1.3890926E-02
    s34     34   4.1763997E-09  1.1956711E-04  1.1956294E-04  7.4822972E-05  7.4825664E-05 -1.5635407E-05
    s35     35   1.0008661E-08  1.0008661E-08  0.0000000E+00  6.2632424E-09  0.0000000E+00  0.0000000E+00
   fe54     54  -5.6453428E-07  4.5075514E-05  4.5640048E-05  2.8207454E-05  2.8562754E-05 -5.4361797E-03
   fe55     55   3.3481859E-07  3.3481859E-07  0.0000000E+00  2.0952352E-07  0.0000000E+00  0.0000000E+00
   fe56     56  -2.6439084E-06  7.4569805E-04  7.4834196E-04  4.6664456E-04  4.6833229E-04 -1.5678925E-03
   fe57     57   1.8985738E-06  2.0174908E-05  1.8276334E-05  1.2625099E-05  1.1437815E-05  4.2891726E-02
   fe58     58   9.8804276E-07  3.3547108E-06  2.3666680E-06  2.0993184E-06  1.4811237E-06  1.5148699E-01
   fe59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   fe60     60   1.7673325E-09  1.7673325E-09  0.0000000E+00  1.1059652E-09  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   2.6299494E-07  2.4126118E-06  2.1496169E-06  1.5097695E-06  1.3452873E-06  5.0095599E-02
   co60     60   6.2108233E-15  6.2108233E-15  0.0000000E+00  3.8866230E-15  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -3.9097358E-07  3.1257441E-05  3.1648415E-05  1.9560350E-05  1.9806417E-05 -5.4293121E-03
   ni59     59   3.3515285E-08  3.3515285E-08  0.0000000E+00  2.0973269E-08  0.0000000E+00  0.0000000E+00
   ni60     60   2.4522706E-08  1.2558829E-05  1.2534306E-05  7.8590911E-06  7.8443018E-06  8.1805402E-04
   ni61     61   1.8405636E-06  2.3906853E-06  5.5012163E-07  1.4960483E-06  3.4428072E-07  6.3803291E-01
   ni62     62  -1.6882290E-06  8.8856233E-08  1.7770852E-06  5.5604648E-08  1.1121472E-06 -1.3010511E+00
# Minitial =  2.50 msun, Z = 0.0080, Mfinal = 0.663 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   3.9615745E-08  8.1283822E-08  4.1668077E-08  4.4248132E-08  2.2684230E-08  2.9017091E-01
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -9.5634818E-02  1.2585208E+00  1.3541557E+00  6.8509573E-01  7.3720652E-01 -3.1837903E-02
      d      2   1.1278818E-17  1.1278818E-17  0.0000000E+00  6.1398027E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.6845446E-04  2.6845446E-04  0.0000000E+00  1.4613743E-04  0.0000000E+00  0.0000000E+00
    he4      4   7.2467685E-02  5.4124922E-01  4.6878153E-01  2.9463756E-01  2.5520611E-01  6.2397033E-02
    li7      7  -1.6736913E-09  1.7529974E-09  3.4266887E-09  9.5427188E-10  1.8655000E-09 -2.9112312E-01
    be7      7   2.5979439E-14  2.5979439E-14  0.0000000E+00  1.4142319E-14  0.0000000E+00  0.0000000E+00
     b8      8   3.5580063E-28  3.5580063E-28  0.0000000E+00  1.9368569E-28  0.0000000E+00  0.0000000E+00
    c12     12   2.0215765E-02  2.2444481E-02  2.2287169E-03  1.2218008E-02  1.2133204E-03  1.0030249E+00
    c13     13   3.0622370E-05  5.7445272E-05  2.6822901E-05  3.1271240E-05  1.4602471E-05  3.3071876E-01
    c14     14   5.5041958E-09  5.5041958E-09  0.0000000E+00  2.9962959E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.0906321E-03  1.9026874E-03  8.1205531E-04  1.0357579E-03  4.4208541E-04  3.6975208E-01
    n15     15  -1.7152220E-06  1.4917509E-06  3.2069729E-06  8.1205820E-07  1.7458859E-06 -3.3242869E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -2.2483757E-04  6.8280473E-03  7.0528849E-03  3.7169554E-03  3.8396122E-03 -1.4100018E-02
    o17     17   2.1701360E-05  2.4558682E-05  2.8573215E-06  1.3368906E-05  1.5555346E-06  9.3421620E-01
    o18     18  -5.2535315E-06  1.0675262E-05  1.5928794E-05  5.8112478E-06  8.6716846E-06 -1.7383409E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.7148011E-06  4.0125992E-06  2.9779810E-07  2.1843218E-06  1.6212219E-07  1.1294742E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   8.4928470E-06  1.1990031E-03  1.1905102E-03  6.5269630E-04  6.4811739E-04  3.0574761E-03
   ne21     21   5.6748740E-07  3.6019278E-06  3.0344404E-06  1.9607664E-06  1.6519588E-06  7.4426658E-02
   ne22     22   1.7005987E-03  1.7963405E-03  9.5741678E-05  9.7786635E-04  5.2122065E-05  1.2732579E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.4527988E-22  1.4527988E-22  0.0000000E+00  7.9085401E-23  0.0000000E+00  0.0000000E+00
   na23     23   3.2528063E-05  5.7082732E-05  2.4554669E-05  3.1073887E-05  1.3367638E-05  3.6634094E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   8.8929664E-07  3.7952510E-04  3.7863580E-04  2.0660048E-04  2.0613050E-04  9.8906294E-04
   mg25     25   1.0420172E-05  6.0181577E-05  4.9761406E-05  3.2760792E-05  2.7090264E-05  8.2541175E-02
   mg26     26   1.1076427E-05  6.8154644E-05  5.7078218E-05  3.7101057E-05  3.1073560E-05  7.6995268E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   9.8696766E-08  9.8696766E-08  0.0000000E+00  5.3727145E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.9115363E-06  4.5611265E-05  4.2699729E-05  2.4829213E-05  2.3245864E-05  2.8617237E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28  -5.9895683E-08  4.8033404E-04  4.8039394E-04  2.6147743E-04  2.6152792E-04 -8.3852749E-05
   si29     29   2.3961002E-07  2.5442228E-05  2.5202618E-05  1.3849879E-05  1.3720383E-05  4.0797172E-03
   si30     30   5.3778786E-07  1.7841503E-05  1.7303715E-05  9.7123038E-06  9.4201960E-06  1.3262339E-02
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   3.2247451E-15  3.2247451E-15  0.0000000E+00  1.7554409E-15  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   5.6161753E-08  6.0556758E-06  5.9995141E-06  3.2965029E-06  3.2661540E-06  4.0167826E-03
    p32     32   8.2321594E-19  8.2321594E-19  0.0000000E+00  4.4813063E-19  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -5.7564466E-07  2.9062387E-04  2.9119951E-04  1.5820570E-04  1.5852990E-04 -8.8905694E-04
    s33     33   1.2054238E-07  2.4909434E-06  2.3704010E-06  1.3559844E-06  1.2904536E-06  2.1512315E-02
    s34     34   3.6234269E-09  1.3744895E-04  1.3744533E-04  7.4822507E-05  7.4825664E-05 -1.8327653E-05
    s35     35   2.2164398E-08  2.2164398E-08  0.0000000E+00  1.2065541E-08  0.0000000E+00  0.0000000E+00
   fe54     54  -1.0866970E-06  5.1379488E-05  5.2466185E-05  2.7969236E-05  2.8562754E-05 -9.1194725E-03
   fe55     55   5.4607563E-07  5.4607563E-07  0.0000000E+00  2.9726490E-07  0.0000000E+00  0.0000000E+00
   fe56     56  -5.7318830E-06  8.5453567E-04  8.6026755E-04  4.6518000E-04  4.6833229E-04 -2.9330810E-03
   fe57     57   3.6705333E-06  2.4680361E-05  2.1009828E-05  1.3435145E-05  1.1437815E-05  6.9899254E-02
   fe58     58   2.4578935E-06  5.1785314E-06  2.7206379E-06  2.8190154E-06  1.4811237E-06  2.7950612E-01
   fe59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   fe60     60   1.3539577E-08  1.3539577E-08  0.0000000E+00  7.3704829E-09  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   5.5753208E-07  3.0286556E-06  2.4711235E-06  1.6486965E-06  1.3452873E-06  8.8325687E-02
   co60     60   4.7581154E-14  4.7581154E-14  0.0000000E+00  2.5901554E-14  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -7.6984361E-07  3.5612054E-05  3.6381898E-05  1.9385985E-05  1.9806417E-05 -9.3180472E-03
   ni59     59   4.3903441E-08  4.3903441E-08  0.0000000E+00  2.3899533E-08  0.0000000E+00  0.0000000E+00
   ni60     60   1.0223812E-07  1.4511234E-05  1.4408995E-05  7.8994190E-06  7.8443018E-06  3.0408709E-03
   ni61     61   2.4181861E-06  3.0505864E-06  6.3240037E-07  1.6606350E-06  3.4428072E-07  6.8336147E-01
   ni62     62  -2.0283051E-06  1.4569313E-08  2.0428745E-06  7.9310354E-09  1.1121472E-06 -2.1468325E+00
# Minitial =  3.00 msun, Z = 0.0080, Mfinal = 0.694 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   1.0880305E-07  1.6110945E-07  5.2306408E-08  6.9865330E-08  2.2684230E-08  4.8853767E-01
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.6573238E-01  1.5341545E+00  1.6998869E+00  6.6528815E-01  7.3720652E-01 -4.4579390E-02
      d      2   1.4932501E-17  1.4932501E-17  0.0000000E+00  6.4754991E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.4534322E-04  2.4534322E-04  0.0000000E+00  1.0639342E-04  0.0000000E+00  0.0000000E+00
    he4      4   1.2328970E-01  7.1175647E-01  5.8846676E-01  3.0865416E-01  2.5520611E-01  8.2581073E-02
    li7      7  -4.1197179E-09  1.8184354E-10  4.3015613E-09  7.8856699E-11  1.8655000E-09 -1.3739567E+00
    be7      7   4.3910828E-14  4.3910828E-14  0.0000000E+00  1.9041990E-14  0.0000000E+00  0.0000000E+00
     b8      8   3.5029000E-29  3.5029000E-29  0.0000000E+00  1.5190374E-29  0.0000000E+00  0.0000000E+00
    c12     12   3.6778379E-02  3.9576113E-02  2.7977335E-03  1.7162235E-02  1.2133204E-03  1.1505983E+00
    c13     13   3.9065497E-05  7.2736591E-05  3.3671095E-05  3.1542320E-05  1.4602471E-05  3.3446729E-01
    c14     14   3.9693589E-08  3.9693589E-08  0.0000000E+00  1.7213178E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.4471797E-03  2.4665620E-03  1.0193823E-03  1.0696279E-03  4.4208541E-04  3.8372654E-01
    n15     15  -2.3469963E-06  1.6787533E-06  4.0257496E-06  7.2799361E-07  1.7458859E-06 -3.7988830E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -5.9416331E-04  8.2594026E-03  8.8535659E-03  3.5817011E-03  3.8396122E-03 -3.0198034E-02
    o17     17   2.0828233E-05  2.4415061E-05  3.5868281E-06  1.0587624E-05  1.5555346E-06  8.3291888E-01
    o18     18  -7.3598303E-06  1.2635764E-05  1.9995594E-05  5.4795159E-06  8.6716846E-06 -1.9936126E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.1480713E-05  1.1854542E-05  3.7382932E-07  5.1407383E-06  1.6212219E-07  1.5011830E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.6677073E-05  1.5411379E-03  1.4944609E-03  6.6831656E-04  6.4811739E-04  1.3328567E-02
   ne21     21   2.9635910E-06  6.7727588E-06  3.8091678E-06  2.9370160E-06  1.6519588E-06  2.4990714E-01
   ne22     22   4.2289603E-03  4.3491460E-03  1.2018562E-04  1.8860131E-03  5.2122065E-05  1.5585231E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   9.9178723E-22  9.9178723E-22  0.0000000E+00  4.3008984E-22  0.0000000E+00  0.0000000E+00
   na23     23   7.3897449E-05  1.0472120E-04  3.0823754E-05  4.5412489E-05  1.3367638E-05  5.3112066E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   2.0216394E-06  4.7732747E-04  4.7530583E-04  2.0699370E-04  2.0613050E-04  1.8148988E-03
   mg25     25   6.7803892E-05  1.3026995E-04  6.2466061E-05  5.6491739E-05  2.7090264E-05  3.1917173E-01
   mg26     26   7.3233401E-05  1.4488434E-04  7.1650938E-05  6.2829291E-05  3.1073560E-05  3.0577114E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   8.6087027E-08  8.6087027E-08  0.0000000E+00  3.7331755E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   6.5406894E-06  6.0142145E-05  5.3601456E-05  2.6080723E-05  2.3245864E-05  4.9973931E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28  -3.3795368E-07  6.0270599E-04  6.0304394E-04  2.6136427E-04  2.6152792E-04 -2.7183598E-04
   si29     29   1.1091652E-06  3.2746299E-05  3.1637133E-05  1.4200476E-05  1.3720383E-05  1.4936685E-02
   si30     30   2.5348945E-06  2.4256446E-05  2.1721551E-05  1.0518840E-05  9.4201960E-06  4.7907934E-02
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   4.6323622E-14  4.6323622E-14  0.0000000E+00  2.0088301E-14  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   2.7078886E-07  7.8020466E-06  7.5312578E-06  3.3833680E-06  3.2661540E-06  1.5312584E-02
    p32     32   1.1825533E-17  1.1825533E-17  0.0000000E+00  5.1281583E-18  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
