# Minitial =  1.00 msun, Z = 0.0001, Mfinal = 0.720 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
    p31     31   2.3771108E-07  3.8474087E-07  1.4702979E-07  1.0678348E-07  4.0810171E-08  4.1773564E-01
    p32     32   2.7936682E-15  2.7936682E-15  0.0000000E+00  7.7537280E-16  0.0000000E+00  0.0000000E+00
    p33     33   4.7278166E-21  4.7278166E-21  0.0000000E+00  1.3121890E-21  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -6.4756478E-08  7.0716560E-06  7.1364125E-06  1.9627134E-06  1.9808108E-06 -3.9860900E-03
    s33     33   1.2775665E-09  5.9368872E-08  5.8091306E-08  1.6477623E-08  1.6124053E-08  9.4203297E-03
    s34     34   6.6506800E-09  3.3750171E-06  3.3683664E-06  9.3672418E-07  9.3493708E-07  8.2937063E-04
    s35     35   6.6279591E-09  6.6279591E-09  0.0000000E+00  1.8395668E-09  0.0000000E+00  0.0000000E+00
   fe54     54  -3.2623916E-08  1.2531625E-06  1.2857864E-06  3.4781087E-07  3.5688794E-07 -1.1188726E-02
   fe55     55   6.9590711E-10  6.9590711E-10  0.0000000E+00  1.9314658E-10  0.0000000E+00  0.0000000E+00
   fe56     56  -4.8617949E-07  2.0596355E-05  2.1082535E-05  5.7164461E-06  5.8517517E-06 -1.0159782E-02
   fe57     57   2.0157245E-09  5.1690262E-07  5.1488689E-07  1.4346450E-07  1.4291403E-07  1.6695897E-03
   fe58     58   7.7159903E-08  1.4383446E-07  6.6674552E-08  3.9920749E-08  1.8506451E-08  3.3387554E-01
   fe59     59   1.8121771E-23  1.8121771E-23  0.0000000E+00  5.0296340E-24  0.0000000E+00  0.0000000E+00
   fe60     60   1.3477887E-07  1.3477887E-07  0.0000000E+00  3.7407403E-08  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   3.2625309E-08  9.3185015E-08  6.0559707E-08  2.5863175E-08  1.6809190E-08  1.8713504E-01
   co60     60   2.0874925E-13  2.0874925E-13  0.0000000E+00  5.7937623E-14  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.2539268E-08  8.6907016E-07  8.9160943E-07  2.4120737E-07  2.4747862E-07 -1.1147106E-02
   ni59     59   4.2926669E-11  4.2926669E-11  0.0000000E+00  1.1914147E-11  0.0000000E+00  0.0000000E+00
   ni60     60   1.2917866E-08  3.6603845E-07  3.5312058E-07  1.0159269E-07  9.8013537E-08  1.5576390E-02
   ni61     61   3.7163065E-07  3.8712886E-07  1.5498209E-08  1.0744626E-07  4.3017439E-09  1.3975468E+00
   ni62     62  -5.0006324E-08  5.8304361E-11  5.0064628E-08  1.6182172E-11  1.3896136E-08 -2.9338572E+00
# Minitial =  5.00 msun, Z = 0.0001, Mfinal = 0.929 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   7.1684639E-08  7.2838439E-08  1.1537986E-09  1.7892026E-08  2.8343647E-10  1.8002038E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.7272763E-01  2.7613583E+00  3.1340859E+00  6.7829973E-01  7.6990402E-01 -5.5014931E-02
      d      2   2.0243762E-17  2.0243762E-17  0.0000000E+00  4.9726752E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.5430295E-06  2.5430295E-06  0.0000000E+00  6.2466950E-07  0.0000000E+00  0.0000000E+00
    he4      4   3.4445924E-01  1.2807363E+00  9.3627709E-01  3.1459993E-01  2.3000120E-01  1.3602854E-01
    li7      7  -6.8074355E-09  7.8654611E-10  7.5939814E-09  1.9320709E-10  1.8655000E-09 -9.8477221E-01
    be7      7   2.6496727E-09  2.6496727E-09  0.0000000E+00  6.5086531E-10  0.0000000E+00  0.0000000E+00
     b8      8   4.4947476E-20  4.4947476E-20  0.0000000E+00  1.1040893E-20  0.0000000E+00  0.0000000E+00
    c12     12   2.7257099E-03  2.7874236E-03  6.1713690E-05  6.8470242E-04  1.5160279E-05  1.6547947E+00
    c13     13   4.0511595E-04  4.0585868E-04  7.4273231E-07  9.9695077E-05  1.8245595E-07  2.7375157E+00
    c14     14   6.3582286E-09  6.3582286E-09  0.0000000E+00  1.5618346E-09  0.0000000E+00  0.0000000E+00
    n13     13   3.7122818E-37  3.7122818E-37  0.0000000E+00  9.1188449E-38  0.0000000E+00  0.0000000E+00
    n14     14   2.4028284E-02  2.4050770E-02  2.2485998E-05  5.9078285E-03  5.5237988E-06  3.0291901E+00
    n15     15   6.0350453E-07  6.9230634E-07  8.8801812E-08  1.7005806E-07  2.1814614E-08  8.9184970E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.1407993E-04  6.0937594E-04  1.9529600E-04  1.4968704E-04  4.7975449E-05  4.9416518E-01
    o17     17   1.4675993E-06  1.5467192E-06  7.9119893E-08  3.7993593E-07  1.9436200E-08  1.2910990E+00
    o18     18  -4.3868189E-07  2.3900835E-09  4.4107199E-07  5.8709981E-10  1.0835156E-07 -2.2661233E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   2.6854757E-30  2.6854757E-30  0.0000000E+00  6.5965997E-31  0.0000000E+00  0.0000000E+00
    f19     19   9.6126378E-08  1.0437248E-07  8.2460971E-09  2.5638043E-08  2.0256954E-09  1.1023108E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.8814626E-05  5.1780127E-05  3.2965501E-05  1.2719264E-05  8.0981417E-06  1.9607662E-01
   ne21     21   1.4720624E-07  2.3123059E-07  8.4024357E-08  5.6799454E-08  2.0641007E-08  4.3961328E-01
   ne22     22   4.1884053E-04  4.2149163E-04  2.6511093E-06  1.0353515E-04  6.5125835E-07  2.2013345E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.2324258E-10  1.2324258E-10  0.0000000E+00  3.0273294E-11  0.0000000E+00  0.0000000E+00
   na23     23   1.0310479E-05  1.0990403E-05  6.7992443E-07  2.6996813E-06  1.6702687E-07  1.2085261E+00
   na24     24  -1.0447586E-30 -1.0447586E-30  0.0000000E+00 -2.5663437E-31  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -3.3669171E-06  7.1175950E-06  1.0484512E-05  1.7483652E-06  2.5755735E-06 -1.6824178E-01
   mg25     25   5.5440778E-05  5.6818684E-05  1.3779047E-06  1.3956935E-05  3.3848926E-07  1.6152451E+00
   mg26     26   1.6223022E-04  1.6381074E-04  1.5805090E-06  4.0238450E-05  3.8825999E-07  2.0155187E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.7227026E-06  1.7227026E-06  0.0000000E+00  4.2316447E-07  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   5.0633685E-06  6.2457339E-06  1.1823653E-06  1.5342014E-06  2.9045401E-07  7.2280496E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.5437961E-06  1.6846014E-05  1.3302218E-05  4.1380531E-06  3.2677567E-06  1.0254633E-01
   si29     29   5.7547936E-07  1.2733457E-06  6.9786631E-07  3.1278449E-07  1.7143438E-07  2.6114732E-01
   si30     30   9.7486554E-07  1.4540094E-06  4.7914386E-07  3.5716272E-07  1.1770411E-07  4.8207450E-01
   si31     31  -4.2169476E-38 -4.2169476E-38  0.0000000E+00 -1.0358505E-38  0.0000000E+00  0.0000000E+00
   si32     32   3.5148624E-11  3.5148624E-11  0.0000000E+00  8.6339035E-12  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   3.4379531E-07  5.0992321E-07  1.6612792E-07  1.2525749E-07  4.0810161E-08  4.8703539E-01
    p32     32   8.9727911E-15  8.9727911E-15  0.0000000E+00  2.2040754E-15  0.0000000E+00  0.0000000E+00
    p33     33   7.0215314E-19  7.0215314E-19  0.0000000E+00  1.7247681E-19  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -5.3261829E-08  8.0101199E-06  8.0633818E-06  1.9676049E-06  1.9808103E-06 -2.9049879E-03
    s33     33   1.7522410E-09  6.7389195E-08  6.5636954E-08  1.6553473E-08  1.6124050E-08  1.1415029E-02
    s34     34   1.2382316E-08  3.8182752E-06  3.8058929E-06  9.3792067E-07  9.3493685E-07  1.3838313E-03
    s35     35   7.7661815E-09  7.7661815E-09  0.0000000E+00  1.9076840E-09  0.0000000E+00  0.0000000E+00
   fe54     54  -3.4184040E-08  1.4186168E-06  1.4528008E-06  3.4846886E-07  3.5688785E-07 -1.0367794E-02
   fe55     55   2.1548519E-09  2.1548519E-09  0.0000000E+00  5.2931759E-10  0.0000000E+00  0.0000000E+00
   fe56     56  -4.9644950E-07  2.3324556E-05  2.3821005E-05  5.7294410E-06  5.8517503E-06 -9.1735357E-03
   fe57     57   1.4931061E-09  5.8326003E-07  5.8176693E-07  1.4327193E-07  1.4291398E-07  1.0864201E-03
   fe58     58   6.2568404E-08  1.3790350E-07  7.5335095E-08  3.3874599E-08  1.8506446E-08  2.6255113E-01
   fe59     59   1.5928793E-21  1.5928793E-21  0.0000000E+00  3.9127471E-22  0.0000000E+00  0.0000000E+00
   fe60     60   1.3397411E-07  1.3397411E-07  0.0000000E+00  3.2909387E-08  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   2.6686671E-08  9.5112647E-08  6.8425976E-08  2.3363460E-08  1.6809187E-08  1.4299048E-01
   co60     60   2.8629188E-13  2.8629188E-13  0.0000000E+00  7.0324707E-14  0.0000000E+00  0.0000000E+00
   co61     61  -3.6812111E-42 -3.6812111E-42  0.0000000E+00 -9.0383751E-43  0.0000000E+00  0.0000000E+00
   ni58     58  -2.3015559E-08  9.8440762E-07  1.0074232E-06  2.4180977E-07  2.4747860E-07 -1.0063789E-02
   ni59     59   3.4470045E-11  3.4470045E-11  0.0000000E+00  8.4672182E-12  0.0000000E+00  0.0000000E+00
   ni60     60   9.6159738E-09  4.0860434E-07  3.9898836E-07  1.0036953E-07  9.8013501E-08  1.0315954E-02
   ni61     61   4.1594893E-07  4.3346026E-07  1.7511313E-08  1.0647513E-07  4.3017425E-09  1.3936038E+00
   ni62     62  -5.6543325E-08  2.4338847E-11  5.6567664E-08  5.9785918E-12  1.3896132E-08 -3.3662951E+00
# Minitial =  5.50 msun, Z = 0.0001, Mfinal = 0.966 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   1.0277352E-07  1.0507469E-07  2.3011710E-09  2.3174833E-08  5.0756760E-10  1.6595228E+00
      n      1   4.2237070E-39  4.2237070E-39  0.0000000E+00  9.3156360E-40  0.0000000E+00  0.0000000E+00
      p      1  -4.5277739E-01  3.0377545E+00  3.4905319E+00  6.6999441E-01  7.6990402E-01 -6.0365405E-02
      d      2   2.2078767E-17  2.2078767E-17  0.0000000E+00  4.8696003E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.5837645E-06  1.5837645E-06  0.0000000E+00  3.4930846E-07  0.0000000E+00  0.0000000E+00
    he4      4   4.2072427E-01  1.4634861E+00  1.0427618E+00  3.2278034E-01  2.3000120E-01  1.4717700E-01
    li7      7  -8.1313880E-09  3.2627198E-10  8.4576603E-09  7.1961180E-11  1.8655000E-09 -1.4136970E+00
    be7      7   1.0060092E-09  1.0060092E-09  1.5876607E-23  2.2188117E-10  3.5018912E-24  0.0000000E+00
     b8      8   2.5814806E-37  2.5814806E-37  0.0000000E+00  5.6936051E-38  0.0000000E+00  0.0000000E+00
    c12     12   2.5048002E-03  2.5735328E-03  6.8732508E-05  5.6760758E-04  1.5160279E-05  1.5733410E+00
    c13     13   4.0464575E-04  4.0547297E-04  8.2720476E-07  8.9429413E-05  1.8245595E-07  2.6903224E+00
    c14     14   1.3674384E-09  1.3674384E-09  3.4816357E-29  3.0159647E-10  7.6794185E-30  0.0000000E+00
    n13     13  -6.9130953E-25  7.8359220E-37  6.9130953E-25  1.7282581E-37  1.5248164E-25  0.0000000E+00
    n14     14   2.7936304E-02  2.7961347E-02  2.5043375E-05  6.1670374E-03  5.5237988E-06  3.0478387E+00
    n15     15   8.5030115E-07  9.4920256E-07  9.8901424E-08  2.0935214E-07  2.1814614E-08  9.8212987E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15  -2.0580701E-29  0.0000000E+00  2.0580701E-29  0.0000000E+00  4.5394703E-30  0.0000000E+00
    o16     16   3.7203368E-04  5.8954110E-04  2.1750742E-04  1.3002672E-04  4.7975449E-05  4.3301356E-01
    o17     17   1.9464485E-06  2.0345669E-06  8.8118355E-08  4.4873553E-07  1.9436200E-08  1.3633791E+00
    o18     18  -4.8915552E-07  2.0804762E-09  4.9123599E-07  4.5886112E-10  1.0835156E-07 -2.3731539E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17  -2.0038920E-31  0.0000000E+00  2.0038920E-31  0.0000000E+00  4.4199695E-32  0.0000000E+00
    f18     18  -2.4501600E-31 -2.3953385E-31  5.4821611E-33 -5.2830578E-32  1.2091962E-33  0.0000000E+00
    f19     19   6.0769459E-08  6.9953401E-08  9.1839425E-09  1.5428629E-08  2.0256954E-09  8.8175321E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.1390682E-05  5.8105416E-05  3.6714733E-05  1.2815487E-05  8.0981417E-06  1.9934973E-01
   ne21     21   1.7150677E-07  2.6508738E-07  9.3580617E-08  5.8466561E-08  2.0641007E-08  4.5217669E-01
   ne22     22   4.3593076E-04  4.3888338E-04  2.9526252E-06  9.6798278E-05  6.5125835E-07  2.1721144E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   3.8058084E-10  3.8058084E-10  4.4855424E-28  8.3939314E-11  9.8937272E-29  0.0000000E+00
   na23     23   1.0809308E-05  1.1566562E-05  7.5725364E-07  2.5510724E-06  1.6702687E-07  1.1839365E+00
   na24     24  -2.1728045E-29 -2.1727964E-29  8.1011432E-35 -4.7922287E-30  1.7868633E-35  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -7.2871458E-06  4.3897912E-06  1.1676937E-05  9.6819394E-07  2.5755735E-06 -4.2491159E-01
   mg25     25   8.0560072E-05  8.2094688E-05  1.5346167E-06  1.8106461E-05  3.3848926E-07  1.7282887E+00
   mg26     26   2.5288927E-04  2.5464952E-04  1.7602633E-06  5.6164430E-05  3.8825999E-07  2.1603386E+00
   mg27     27   9.4108402E-41  9.4108402E-41  0.0000000E+00  2.0756033E-41  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   3.4137668E-06  3.4137668E-06  0.0000000E+00  7.5292610E-07  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.0595855E-05  1.1912693E-05  1.3168381E-06  2.6274138E-06  2.9045401E-07  9.5645112E-01
   al28     28   5.0462874E-39  5.0462874E-39  0.0000000E+00  1.1129883E-39  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   5.8657370E-06  2.0680842E-05  1.4815105E-05  4.5612796E-06  3.2677567E-06  1.4483699E-01
   si29     29   9.4250117E-07  1.7197373E-06  7.7723610E-07  3.7929803E-07  1.7143438E-07  3.4488270E-01
   si30     30   1.7270181E-06  2.2606559E-06  5.3363789E-07  4.9860080E-07  1.1770411E-07  6.2696135E-01
   si31     31  -1.8650725E-35  5.4909107E-37  1.9199816E-35  1.2110522E-37  4.2348892E-36  0.0000000E+00
   si32     32   1.4673920E-10  1.4673920E-10  0.0000000E+00  3.2364184E-11  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   6.2207238E-07  8.0709435E-07  1.8502199E-07  1.7800934E-07  4.0810161E-08  6.3967448E-01
    p32     32   3.7459707E-14  3.7459707E-14  0.0000000E+00  8.2619560E-15  0.0000000E+00  0.0000000E+00
    p33     33   1.4244665E-18  1.4244665E-18  3.6844989E-36  3.1417436E-19  8.1268719E-37  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -2.8957402E-08  8.9514888E-06  8.9804462E-06  1.9743029E-06  1.9808103E-06 -1.4291056E-03
    s33     33   3.9327617E-09  7.7034734E-08  7.3101972E-08  1.6990457E-08  1.6124050E-08  2.2730922E-02
    s34     34   2.8658178E-08  4.2674033E-06  4.2387451E-06  9.4120054E-07  9.3493685E-07  2.8998798E-03
    s35     35   1.0792723E-08  1.0792723E-08  1.0724475E-30  2.3803977E-09  2.3654896E-31  0.0000000E+00
   fe54     54  -4.0254236E-08  1.5777766E-06  1.6180309E-06  3.4798779E-07  3.5688785E-07 -1.0967763E-02
   fe55     55   3.5913277E-09  3.5913277E-09  2.8901877E-29  7.9208817E-10  6.3748657E-30  0.0000000E+00
   fe56     56  -5.7733450E-07  2.5952882E-05  2.6530217E-05  5.7240591E-06  5.8517503E-06 -9.5816748E-03
   fe57     57   2.2794211E-11  6.4795523E-07  6.4793244E-07  1.4291028E-07  1.4291398E-07 -1.1234656E-05
   fe58     58   5.5405849E-08  1.3930895E-07  8.3903103E-08  3.0725399E-08  1.8506446E-08  2.2017451E-01
   fe59     59   4.6095597E-21  4.6095597E-21  2.4726675E-34  1.0166652E-21  5.4539442E-35  0.0000000E+00
   fe60     60   1.4612361E-07  1.4612361E-07  0.0000000E+00  3.2228410E-08  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   2.3859805E-08  1.0006801E-07  7.6208202E-08  2.2070580E-08  1.6809187E-08  1.1826704E-01
   co60     60   6.1618495E-13  6.1618495E-13  0.0000000E+00  1.3590317E-13  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.6581688E-08  1.0954177E-06  1.1219994E-06  2.4160073E-07  2.4747860E-07 -1.0439408E-02
   ni59     59   2.2304334E-11  2.2304334E-11  1.5198860E-30  4.9193501E-12  3.3524013E-31  0.0000000E+00
   ni60     60   6.8727672E-09  4.5123889E-07  4.4436612E-07  9.9523355E-08  9.8013501E-08  6.6391188E-03
   ni61     61   4.5987883E-07  5.4136683E-07  8.1487983E-08  1.1940159E-07  1.7973743E-08  8.2237160E-01
   ni62     62   2.3544342E-13  2.3544971E-13  6.3001186E-18  5.1929801E-14  1.3896126E-18  4.5725231E+00
# Minitial =  6.00 msun, Z = 0.0001, Mfinal = 1.008 msun; Reimer's  mass loss
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   1.4003326E-07  1.4144810E-07  1.4148294E-09  2.8334956E-08  2.8343647E-10  1.9998668E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -5.5592942E-01  3.2871990E+00  3.8431284E+00  6.5849340E-01  7.6990402E-01 -6.7885160E-02
      d      2   2.2722812E-17  2.2722812E-17  0.0000000E+00  4.5518450E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.0875112E-06  1.0875112E-06  0.0000000E+00  2.1785081E-07  0.0000000E+00  0.0000000E+00
    he4      4   5.1818371E-01  1.6662803E+00  1.1480966E+00  3.3379012E-01  2.3000120E-01  1.6174340E-01
    li7      7  -9.1835517E-09  1.2846063E-10  9.3120125E-09  2.5733299E-11  1.8655000E-09 -1.8602998E+00
    be7      7   4.0447928E-10  4.0447928E-10  0.0000000E+00  8.1025499E-11  0.0000000E+00  0.0000000E+00
     b8      8   1.4503662E-19  1.4503662E-19  0.0000000E+00  2.9053811E-20  0.0000000E+00  0.0000000E+00
    c12     12   1.8584759E-03  1.9341514E-03  7.5675540E-05  3.8745019E-04  1.5160279E-05  1.4075087E+00
    c13     13   3.8740278E-04  3.8831355E-04  9.1076498E-07  7.7787168E-05  1.8245595E-07  2.6297500E+00
    c14     14   8.4908491E-10  8.4908491E-10  0.0000000E+00  1.7008912E-10  0.0000000E+00  0.0000000E+00
    n13     13  -3.8979919E-41 -3.8979919E-41  0.0000000E+00 -7.8080350E-42  0.0000000E+00  0.0000000E+00
    n14     14   3.3855040E-02  3.3882614E-02  2.7573135E-05  6.7873825E-03  5.5237988E-06  3.0894644E+00
    n15     15   2.1706705E-06  2.2795625E-06  1.0889197E-07  4.5664314E-07  2.1814614E-08  1.3208294E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   6.3769065E-04  8.7716960E-04  2.3947896E-04  1.7571506E-04  4.7975449E-05  5.6378996E-01
    o17     17   3.0377619E-06  3.1347815E-06  9.7019644E-08  6.2796101E-07  1.9436200E-08  1.5093213E+00
    o18     18  -5.3864869E-07  2.2096296E-09  5.4085831E-07  4.4263412E-10  1.0835156E-07 -2.3887904E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18  -2.2318258E-29 -2.2318258E-29  0.0000000E+00 -4.4708049E-30  0.0000000E+00  0.0000000E+00
    f19     19   1.9178531E-08  2.9290192E-08  1.0111661E-08  5.8674261E-09  2.0256954E-09  4.6187347E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   8.9722504E-05  1.3014599E-04  4.0423482E-05  2.6070909E-05  8.0981417E-06  5.0777084E-01
   ne21     21   8.5116362E-08  1.8815004E-07  1.0303368E-07  3.7690313E-08  2.0641007E-08  2.6149887E-01
   ne22     22   3.9373094E-04  3.9698184E-04  3.2508851E-06  7.9523605E-05  6.5125835E-07  2.0867429E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   8.1351964E-10  8.1351964E-10  0.0000000E+00  1.6296467E-10  0.0000000E+00  0.0000000E+00
   na23     23   1.0482045E-05  1.1315792E-05  8.3374772E-07  2.2667853E-06  1.6702687E-07  1.1326240E+00
   na24     24  -1.0553868E-27 -1.0553868E-27  0.0000000E+00 -2.1141561E-28  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   2.7882961E-06  1.5644780E-05  1.2856484E-05  3.1339703E-06  2.5755735E-06  8.5220940E-02
   mg25     25   1.1204418E-04  1.1373382E-04  1.6896362E-06  2.2783217E-05  3.3848926E-07  1.8280702E+00
   mg26     26   3.5026373E-04  3.5220181E-04  1.9380766E-06  7.0553244E-05  3.8825999E-07  2.2593944E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   6.0011062E-06  6.0011062E-06  0.0000000E+00  1.2021446E-06  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.6083682E-05  2.7533541E-05  1.4498587E-06  5.5155328E-06  2.9045401E-07  1.2785101E+00
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.0946364E-05  2.7258020E-05  1.6311657E-05  5.4603406E-06  3.2677567E-06  2.2297001E-01
