0.630   8.399e-13   4.993e-13   1.560e-16   5.566e-24   5.588e-24   1.255e-26
0.635   8.270e-13   4.929e-13   1.217e-16   5.488e-24   5.497e-24   1.064e-26
0.640   8.139e-13   4.864e-13   9.609e-17   5.406e-24   5.404e-24   9.171e-27
0.645   8.012e-13   4.800e-13   7.618e-17   5.324e-24   5.311e-24   7.979e-27
0.650   7.888e-13   4.731e-13   6.025e-17   5.240e-24   5.220e-24   6.975e-27
0.655   7.765e-13   4.667e-13   4.727e-17   5.158e-24   5.131e-24   6.100e-27
0.660   7.638e-13   4.601e-13   3.653e-17   5.078e-24   5.043e-24   5.314e-27
0.665   7.510e-13   4.537e-13   2.760e-17   5.000e-24   4.956e-24   4.589e-27
0.670   7.381e-13   4.464e-13   2.016e-17   4.921e-24   4.869e-24   3.904e-27
0.675   7.256e-13   4.394e-13   1.401e-17   4.841e-24   4.783e-24   3.243e-27
0.680   7.139e-13   4.329e-13   9.038e-18   4.763e-24   4.699e-24   2.590e-27
0.685   7.026e-13   4.268e-13   5.179e-18   4.686e-24   4.617e-24   1.935e-27
0.690   6.912e-13   4.208e-13   2.427e-18   4.608e-24   4.536e-24   1.264e-27
0.695   6.795e-13   4.144e-13   8.224e-19   4.527e-24   4.455e-24   6.173e-28
0.700   6.678e-13   4.084e-13   1.401e-19   4.449e-24   4.377e-24   1.930e-28
0.705   6.565e-13   4.025e-13   1.000e-40   4.373e-24   4.301e-24   1.000e-40
0.710   6.451e-13   3.966e-13   1.000e-40   4.297e-24   4.227e-24   1.000e-40
0.715   6.335e-13   3.898e-13   1.000e-40   4.219e-24   4.151e-24   1.000e-40
0.720   6.214e-13   3.824e-13   1.000e-40   4.138e-24   4.074e-24   1.000e-40
0.725   6.095e-13   3.750e-13   1.000e-40   4.058e-24   3.999e-24   1.000e-40
0.730   5.978e-13   3.683e-13   1.000e-40   3.981e-24   3.930e-24   1.000e-40
0.735   5.866e-13   3.624e-13   1.000e-40   3.907e-24   3.866e-24   1.000e-40
0.740   5.755e-13   3.567e-13   1.000e-40   3.834e-24   3.805e-24   1.000e-40
0.745   5.647e-13   3.513e-13   1.000e-40   3.763e-24   3.744e-24   1.000e-40
0.750   5.541e-13   3.459e-13   1.000e-40   3.692e-24   3.684e-24   1.000e-40
0.755   5.435e-13   3.404e-13   1.000e-40   3.622e-24   3.625e-24   1.000e-40
0.760   5.327e-13   3.348e-13   1.000e-40   3.551e-24   3.566e-24   1.000e-40
0.765   5.218e-13   3.292e-13   1.000e-40   3.480e-24   3.508e-24   1.000e-40
0.770   5.110e-13   3.239e-13   1.000e-40   3.411e-24   3.453e-24   1.000e-40
0.775   5.002e-13   3.185e-13   1.000e-40   3.343e-24   3.401e-24   1.000e-40
0.780   4.894e-13   3.131e-13   1.000e-40   3.275e-24   3.350e-24   1.000e-40
0.785   4.785e-13   3.080e-13   1.000e-40   3.208e-24   3.302e-24   1.000e-40
0.790   4.682e-13   3.032e-13   1.000e-40   3.145e-24   3.255e-24   1.000e-40
0.795   4.583e-13   2.984e-13   1.000e-40   3.085e-24   3.208e-24   1.000e-40
0.800   4.485e-13   2.934e-13   1.000e-40   3.024e-24   3.160e-24   1.000e-40
0.805   4.384e-13   2.881e-13   1.000e-40   2.962e-24   3.112e-24   1.000e-40
0.810   4.280e-13   2.828e-13   1.000e-40   2.899e-24   3.065e-24   1.000e-40
0.815   4.180e-13   2.777e-13   1.000e-40   2.836e-24   3.017e-24   1.000e-40
0.820   4.082e-13   2.726e-13   1.000e-40   2.773e-24   2.966e-24   1.000e-40
0.825   3.986e-13   2.674e-13   1.000e-40   2.711e-24   2.913e-24   1.000e-40
0.830   3.889e-13   2.622e-13   1.000e-40   2.648e-24   2.861e-24   1.000e-40
0.835   3.786e-13   2.568e-13   1.000e-40   2.582e-24   2.810e-24   1.000e-40
0.840   3.678e-13   2.511e-13   1.000e-40   2.513e-24   2.758e-24   1.000e-40
0.845   3.566e-13   2.453e-13   1.000e-40   2.442e-24   2.705e-24   1.000e-40
0.850   3.455e-13   2.393e-13   1.000e-40   2.371e-24   2.649e-24   1.000e-40
0.855   3.345e-13   2.332e-13   1.000e-40   2.301e-24   2.591e-24   1.000e-40
0.860   3.237e-13   2.271e-13   1.000e-40   2.231e-24   2.532e-24   1.000e-40
0.865   3.128e-13   2.210e-13   1.000e-40   2.161e-24   2.471e-24   1.000e-40
0.870   3.020e-13   2.148e-13   1.000e-40   2.091e-24   2.408e-24   1.000e-40
0.875   2.912e-13   2.087e-13   1.000e-40   2.021e-24   2.348e-24   1.000e-40
0.880   2.808e-13   2.027e-13   1.000e-40   1.953e-24   2.291e-24   1.000e-40
0.885   2.707e-13   1.970e-13   1.000e-40   1.889e-24   2.236e-24   1.000e-40
0.890   2.610e-13   1.914e-13   1.000e-40   1.826e-24   2.182e-24   1.000e-40
0.895   2.516e-13   1.860e-13   1.000e-40   1.765e-24   2.129e-24   1.000e-40
0.900   2.425e-13   1.806e-13   1.000e-40   1.706e-24   2.075e-24   1.000e-40
0.905   2.337e-13   1.752e-13   1.000e-40   1.647e-24   2.019e-24   1.000e-40
0.910   2.249e-13   1.694e-13   1.000e-40   1.587e-24   1.958e-24   1.000e-40
0.915   1.488e-13   1.111e-13   1.000e-40   1.063e-24   1.286e-24   1.000e-40
0.920   7.398e-14   5.459e-14   1.000e-40   5.391e-25   6.338e-25   1.000e-40
0.925   2.110e-15   1.457e-16   1.000e-40   3.352e-26   2.793e-27   1.000e-40
0.930   3.098e-16   2.140e-17   1.000e-40   9.601e-27   8.001e-28   1.000e-40
0.935   1.257e-16   8.681e-18   1.000e-40   5.350e-27   4.458e-28   1.000e-40
0.940   5.640e-17   3.896e-18   1.000e-40   3.441e-27   2.867e-28   1.000e-40
0.945   2.471e-17   1.707e-18   1.000e-40   2.320e-27   1.933e-28   1.000e-40
0.950   9.821e-18   6.783e-19   1.000e-40   1.572e-27   1.310e-28   1.000e-40
0.955   3.267e-18   2.256e-19   1.000e-40   1.031e-27   8.589e-29   1.000e-40
0.960   8.059e-19   5.566e-20   1.000e-40   6.060e-28   5.050e-29   1.000e-40
0.965   1.133e-19   7.824e-21   1.000e-40   2.764e-28   2.303e-29   1.000e-40
0.970   3.322e-21   2.294e-22   1.000e-40   8.055e-29   6.712e-30   1.000e-40
