  0.186332E-01  0.160207E+06  0.138928E+06  0.333467E+04  0.268811E+04  0.000000E+00  0.156679E+06  0.156679E+06  0.156773E+06 -0.358492E+00  0.154787E+06  0.150501E+06  0.411669E+03
  0.205741E-01  0.151406E+06  0.127158E+06  0.275750E+04  0.207446E+04  0.000000E+00  0.147386E+06  0.147386E+06  0.147462E+06 -0.337153E+00  0.145647E+06  0.140831E+06  0.418841E+03
  0.227171E-01  0.142063E+06  0.114808E+06  0.122857E+04  0.158964E+04  0.000000E+00  0.137545E+06  0.137545E+06  0.137587E+06 -0.314559E+00  0.135928E+06  0.130598E+06  0.419876E+03
  0.250833E-01  0.132539E+06  0.102410E+06  0.112080E+04  0.120799E+04  0.000000E+00  0.127545E+06  0.127545E+06  0.127580E+06 -0.291619E+00  0.126134E+06  0.120342E+06  0.413232E+03
  0.276960E-01  0.122916E+06  0.902853E+05  0.118454E+04  0.911295E+03  0.000000E+00  0.117507E+06  0.117507E+06  0.117540E+06 -0.268629E+00  0.116317E+06  0.110166E+06  0.397457E+03
  0.305809E-01  0.113162E+06  0.786999E+05  0.500988E+03  0.682856E+03  0.000000E+00  0.107449E+06  0.107449E+06  0.107466E+06 -0.245600E+00  0.106441E+06  0.100094E+06  0.371426E+03
  0.337662E-01  0.103503E+06  0.682185E+05  0.642069E+03  0.508532E+03  0.000000E+00  0.976536E+05  0.976536E+05  0.976716E+05 -0.223183E+00  0.967928E+05  0.904776E+05  0.334695E+03
  0.372833E-01  0.942485E+05  0.594769E+05  0.294482E+03  0.377883E+03  0.000000E+00  0.884844E+05  0.884844E+05  0.884944E+05 -0.202207E+00  0.877293E+05  0.817298E+05  0.287967E+03
  0.411668E-01  0.855853E+05  0.528900E+05  0.361496E+03  0.281027E+03  0.000000E+00  0.801653E+05  0.801653E+05  0.801754E+05 -0.183179E+00  0.794592E+05  0.740877E+05  0.233505E+03
  0.452834E-01  0.779650E+05  0.487539E+05  0.212720E+03  0.212368E+03  0.000000E+00  0.731226E+05  0.731226E+05  0.731291E+05 -0.167074E+00  0.724051E+05  0.679093E+05  0.177668E+03
  0.494001E-01  0.717700E+05  0.467731E+05  0.165848E+03  0.165572E+03  0.000000E+00  0.676262E+05  0.676262E+05  0.676313E+05 -0.154507E+00  0.668661E+05  0.633291E+05  0.128131E+03
  0.535168E-01  0.666338E+05  0.459602E+05  0.132574E+03  0.132353E+03  0.000000E+00  0.632067E+05  0.632067E+05  0.632108E+05 -0.144403E+00  0.623901E+05  0.597618E+05  0.878900E+02
