 1.240600000E-04     5.274581938E+02
 1.253100000E-04     5.325771981E+02
 1.265600000E-04     5.377509512E+02
 1.278400000E-04     5.429703282E+02
 1.291200000E-04     5.482353291E+02
 1.304200000E-04     5.535550787E+02
 1.317300000E-04     5.589295771E+02
 1.330500000E-04     5.643496993E+02
 1.343900000E-04     5.698336951E+02
 1.357400000E-04     5.753633147E+02
 1.371100000E-04     5.809476831E+02
 1.384800000E-04     5.865776754E+02
 1.398800000E-04     5.922715413E+02
 1.412800000E-04     5.980201558E+02
 1.427000000E-04     6.038235190E+02
 1.441400000E-04     6.096816309E+02
 1.455800000E-04     6.156036164E+02
 1.470500000E-04     6.215712257E+02
 1.485200000E-04     6.276027086E+02
 1.500200000E-04     6.336889401E+02
 1.515300000E-04     6.398390452E+02
 1.530500000E-04     6.460530237E+02
 1.545900000E-04     6.523126262E+02
 1.561400000E-04     6.586452269E+02
 1.577100000E-04     6.650325764E+02
 1.592900000E-04     6.714837994E+02
 1.609000000E-04     6.779988958E+02
 1.625100000E-04     6.845778658E+02
 1.641500000E-04     6.912207092E+02
 1.658000000E-04     6.979274261E+02
 1.674600000E-04     7.046888918E+02
 1.691400000E-04     7.115324805E+02
 1.708400000E-04     7.184308179E+02
 1.725600000E-04     7.253930288E+02
 1.743000000E-04     7.324282380E+02
 1.760500000E-04     7.395364455E+02
 1.778200000E-04     7.467085265E+02
 1.796000000E-04     7.539536057E+02
 1.814100000E-04     7.612625584E+02
 1.832300000E-04     7.686445095E+02
 1.850700000E-04     7.760994588E+02
 1.869300000E-04     7.836182816E+02
 1.888100000E-04     7.912192274E+02
 1.907100000E-04     7.988931716E+02
 1.926300000E-04     8.066401140E+02
 1.945600000E-04     8.144600547E+02
 1.965200000E-04     8.223529937E+02
 1.984900000E-04     8.303280557E+02
 2.004900000E-04     8.383761160E+02
 2.025000000E-04     8.464971746E+02
 2.045400000E-04     8.547094811E+02
 2.065900000E-04     8.629947858E+02
 2.086700000E-04     8.713530888E+02
 2.107700000E-04     8.798026397E+02
 2.128900000E-04     8.883251888E+02
 2.150200000E-04     8.969389858E+02
 2.171900000E-04     9.056257811E+02
 2.193700000E-04     9.143946994E+02
 2.215700000E-04     9.232457408E+02
 2.238000000E-04     9.321880301E+02
 2.260500000E-04     9.412215671E+02
 2.283200000E-04     9.503463521E+02
 2.306200000E-04     9.595623849E+02
 2.329300000E-04     9.688696655E+02
 2.352700000E-04     9.782681940E+02
 2.376400000E-04     9.877579704E+02
 2.400300000E-04     9.972477467E+02
 2.424400000E-04     1.006920019E+03
 2.448800000E-04     1.016683539E+03
 2.473400000E-04     1.026538306E+03
 2.498200000E-04     1.036484322E+03
 2.523300000E-04     1.046521585E+03
 2.548700000E-04     1.056650097E+03
 2.574300000E-04     1.066869856E+03
 2.600200000E-04     1.077180863E+03
 2.626300000E-04     1.087674366E+03
 2.652700000E-04     1.098167868E+03
 2.679400000E-04     1.108752619E+03
 2.706300000E-04     1.119519865E+03
 2.733500000E-04     1.130378359E+03
 2.761000000E-04     1.141328101E+03
 2.788700000E-04     1.152369091E+03
 2.816700000E-04     1.163501328E+03
 2.845100000E-04     1.174724814E+03
 2.873600000E-04     1.186130795E+03
 2.902500000E-04     1.197628024E+03
 2.931700000E-04     1.209125253E+03
 2.961200000E-04     1.220896226E+03
 2.990900000E-04     1.232667198E+03
 3.021000000E-04     1.244620667E+03
 3.051300000E-04     1.256665383E+03
 3.082000000E-04     1.268801347E+03
 3.113000000E-04     1.281028559E+03
 3.144300000E-04     1.293438266E+03
 3.175900000E-04     1.305939221E+03
 3.207800000E-04     1.318531425E+03
 3.240000000E-04     1.331306124E+03
 3.272600000E-04     1.344172070E+03
 3.305500000E-04     1.357129265E+03
 3.338700000E-04     1.370268955E+03
 3.372300000E-04     1.383499893E+03
 3.406200000E-04     1.396822079E+03
 3.440400000E-04     1.410326761E+03
 3.475000000E-04     1.423922691E+03
 3.509900000E-04     1.437701116E+03
 3.545200000E-04     1.451570789E+03
 3.580800000E-04     1.465622958E+03
 3.616800000E-04     1.479766375E+03
 3.653100000E-04     1.494001039E+03
 3.689800000E-04     1.508418199E+03
 3.726900000E-04     1.523017855E+03
 3.764400000E-04     1.537708759E+03
 3.802200000E-04     1.552490911E+03
 3.840400000E-04     1.567455558E+03
 3.879000000E-04     1.582602701E+03
 3.918000000E-04     1.597841092E+03
 3.957400000E-04     1.613261978E+03
 3.997200000E-04     1.628774113E+03
 4.037300000E-04     1.644468743E+03
 4.077900000E-04     1.660345869E+03
 4.118900000E-04     1.676314242E+03
 4.160300000E-04     1.692465112E+03
 4.202100000E-04     1.708798477E+03
 4.244300000E-04     1.725223090E+03
 4.287000000E-04     1.741921446E+03
 4.330100000E-04     1.758619803E+03
 4.373600000E-04     1.775591903E+03
 4.417500000E-04     1.792655250E+03
 4.461900000E-04     1.809901094E+03
 4.506800000E-04     1.827329433E+03
 4.552100000E-04     1.844940268E+03
 4.597800000E-04     1.862642351E+03
 4.644000000E-04     1.880526929E+03
 4.690700000E-04     1.898685251E+03
 4.737800000E-04     1.916934821E+03
 4.785500000E-04     1.935275639E+03
 4.833600000E-04     1.953890200E+03
 4.882100000E-04     1.972687257E+03
 4.931200000E-04     1.991666810E+03
 4.980800000E-04     2.010737611E+03
 5.030800000E-04     2.030082155E+03
 5.081400000E-04     2.049517947E+03
 5.132400000E-04     2.069227482E+03
 5.184000000E-04     2.089028265E+03
 5.236100000E-04     2.109102792E+03
 5.288800000E-04     2.129359815E+03
 5.341900000E-04     2.149799333E+03
 5.395600000E-04     2.170330099E+03
 5.449800000E-04     2.191134609E+03
 5.504600000E-04     2.212121614E+03
 5.559900000E-04     2.233382363E+03
 5.615800000E-04     2.254734360E+03
 5.672200000E-04     2.276360100E+03
 5.729200000E-04     2.298168336E+03
 5.786800000E-04     2.320159068E+03
 5.845000000E-04     2.342332296E+03
 5.903700000E-04     2.364688019E+03
 5.963100000E-04     2.387317485E+03
 6.023000000E-04     2.410129448E+03
 6.083500000E-04     2.433215154E+03
 6.144700000E-04     2.456392107E+03
 6.206400000E-04     2.479934053E+03
 6.268800000E-04     2.503567246E+03
 6.331800000E-04     2.527474182E+03
 6.395400000E-04     2.551563614E+03
 6.459700000E-04     2.575926790E+03
 6.524600000E-04     2.600472462E+03
 6.590200000E-04     2.625291877E+03
 6.656400000E-04     2.650293787E+03
 6.723300000E-04     2.675569442E+03
 6.790900000E-04     2.701118840E+03
 6.859100000E-04     2.726759485E+03
 6.928100000E-04     2.752765122E+03
 6.997700000E-04     2.778953255E+03
 7.068000000E-04     2.805415132E+03
 7.139100000E-04     2.832059504E+03
 7.210800000E-04     2.858977619E+03
 7.283300000E-04     2.886169478E+03
 7.356500000E-04     2.913543833E+03
 7.430400000E-04     2.941283179E+03
 7.505100000E-04     2.969205021E+03
 7.580500000E-04     2.997309359E+03
 7.656700000E-04     3.025778688E+03
 7.733700000E-04     3.054430513E+03
 7.811400000E-04     3.083447329E+03
 7.889900000E-04     3.112646641E+03
 7.969200000E-04     3.142119696E+03
 8.049300000E-04     3.171866495E+03
 8.130200000E-04     3.201887037E+03
 8.211900000E-04     3.232181323E+03
 8.294400000E-04     3.262749353E+03
 8.377800000E-04     3.293591126E+03
 8.462000000E-04     3.324706643E+03
 8.547000000E-04     3.356095903E+03
 8.632900000E-04     3.387758907E+03
 8.719700000E-04     3.419695654E+03
 8.807300000E-04     3.451906145E+03
 8.895800000E-04     3.484481627E+03
 8.985200000E-04     3.517330853E+03
 9.075500000E-04     3.550453822E+03
 9.166700000E-04     3.583850535E+03
 9.258900000E-04     3.617520992E+03
 9.351900000E-04     3.651556440E+03
 9.445900000E-04     3.685865631E+03
 9.540900000E-04     3.720539814E+03
 9.636700000E-04     3.755487740E+03
 9.733600000E-04     3.790709410E+03
 9.831400000E-04     3.826204823E+03
 9.930200000E-04     3.862065228E+03
 1.003000000E-03     3.898290624E+03
 1.013100000E-03     3.934789764E+03
 1.023300000E-03     3.971562648E+03
 1.033500000E-03     4.008700522E+03
 1.043900000E-03     4.046203388E+03
 1.054400000E-03     4.083979998E+03
 1.065000000E-03     4.122121599E+03
 1.075700000E-03     4.160628192E+03
 1.086500000E-03     4.199408528E+03
 1.097500000E-03     4.238553855E+03
 1.108500000E-03     4.277972926E+03
 1.119600000E-03     4.317848236E+03
 1.130900000E-03     4.357997290E+03
 1.142200000E-03     4.398511335E+03
 1.153700000E-03     4.439390372E+03
 1.165300000E-03     4.480543152E+03
 1.177000000E-03     4.522152171E+03
 1.188900000E-03     4.564034934E+03
 1.200800000E-03     4.606373936E+03
 1.212900000E-03     4.648986682E+03
 1.225100000E-03     4.691964419E+03
 1.237400000E-03     4.735398395E+03
 1.249800000E-03     4.779106115E+03
 1.262400000E-03     4.823270074E+03
 1.275100000E-03     4.867707777E+03
 1.287900000E-03     4.912601719E+03
 1.300800000E-03     4.957860652E+03
 1.313900000E-03     5.003484577E+03
 1.327100000E-03     5.049473493E+03
 1.340400000E-03     5.095827401E+03
 1.353900000E-03     5.142637548E+03
 1.367500000E-03     5.189812686E+03
 1.381300000E-03     5.237352815E+03
 1.395100000E-03     5.285349184E+03
 1.409200000E-03     5.333710544E+03
 1.423300000E-03     5.382436896E+03
 1.437600000E-03     5.431619487E+03
 1.452100000E-03     5.481167069E+03
 1.466700000E-03     5.531170891E+03
 1.481400000E-03     5.581539703E+03
 1.496300000E-03     5.632364756E+03
 1.511300000E-03     5.683554799E+03
 1.526500000E-03     5.735201082E+03
 1.541900000E-03     5.787212356E+03
 1.557400000E-03     5.839679870E+03
 1.573000000E-03     5.892512374E+03
 1.588800000E-03     5.945892366E+03
 1.604800000E-03     5.999637350E+03
 1.620900000E-03     6.053747324E+03
 1.637200000E-03     6.108404786E+03
 1.653700000E-03     6.163427239E+03
 1.670300000E-03     6.218905932E+03
 1.687100000E-03     6.274840864E+03
 1.704000000E-03     6.331140787E+03
 1.721200000E-03     6.387988197E+03
 1.738500000E-03     6.445200599E+03
 1.755900000E-03     6.502869239E+03
 1.773600000E-03     6.560994119E+03
 1.791400000E-03     6.619575239E+03
 1.809400000E-03     6.678612597E+03
 1.827600000E-03     6.738197443E+03
 1.846000000E-03     6.798147280E+03
 1.864500000E-03     6.858553357E+03
 1.883200000E-03     6.919415672E+03
 1.902200000E-03     6.980734227E+03
 1.921300000E-03     7.042509021E+03
 1.940600000E-03     7.104831302E+03
 1.960100000E-03     7.167518575E+03
 1.979800000E-03     7.230753335E+03
 1.999700000E-03     7.294444333E+03
 2.019800000E-03     7.358591572E+03
 2.040100000E-03     7.423195049E+03
 2.060600000E-03     7.488346014E+03
 2.081300000E-03     7.553953217E+03
 2.102200000E-03     7.620016660E+03
 2.123400000E-03     7.686536343E+03
 2.144700000E-03     7.753512264E+03
 2.166300000E-03     7.821035673E+03
 2.188000000E-03     7.889106568E+03
 2.210000000E-03     7.957542455E+03
 2.232200000E-03     8.026525830E+03
 2.254700000E-03     8.095965443E+03
 2.277300000E-03     8.165952544E+03
 2.300200000E-03     8.236395883E+03
 2.323300000E-03     8.307295462E+03
 2.346700000E-03     8.378742529E+03
 2.370300000E-03     8.450645834E+03
 2.394100000E-03     8.523096626E+03
 2.418100000E-03     8.596003658E+03
 2.442400000E-03     8.669458177E+03
 2.467000000E-03     8.743368935E+03
 2.491800000E-03     8.817735932E+03
 2.516800000E-03     8.892650417E+03
 2.542100000E-03     8.968021140E+03
 2.567700000E-03     9.043939351E+03
 2.593500000E-03     9.120405049E+03
 2.619500000E-03     9.196870747E+03
 2.645900000E-03     9.274431419E+03
 2.672500000E-03     9.352904569E+03
 2.699300000E-03     9.431377720E+03
 2.726400000E-03     9.509850870E+03
 2.753800000E-03     9.589236499E+03
 2.781500000E-03     9.669534607E+03
 2.809500000E-03     9.749832714E+03
 2.837700000E-03     9.831043300E+03
 2.866200000E-03     9.912253886E+03
 2.895000000E-03     9.994376951E+03
 2.924100000E-03     1.007650002E+04
 2.953500000E-03     1.015953556E+04
 2.983200000E-03     1.024257110E+04
 3.013200000E-03     1.032651912E+04
 3.043500000E-03     1.041137962E+04
 3.074100000E-03     1.049624012E+04
 3.104900000E-03     1.058110062E+04
 3.136200000E-03     1.066687360E+04
 3.167700000E-03     1.075355906E+04
 3.199500000E-03     1.084024452E+04
 3.231700000E-03     1.092784245E+04
 3.264100000E-03     1.101544039E+04
 3.296900000E-03     1.110395080E+04
 3.330100000E-03     1.119246121E+04
 3.363600000E-03     1.128188411E+04
 3.397400000E-03     1.137130700E+04
 3.431500000E-03     1.146164237E+04
 3.466000000E-03     1.155289022E+04
 3.500800000E-03     1.164413807E+04
 3.536000000E-03     1.173538592E+04
 3.571500000E-03     1.182754625E+04
 3.607400000E-03     1.192061905E+04
 3.643700000E-03     1.201277938E+04
 3.680300000E-03     1.210676467E+04
 3.717300000E-03     1.220074995E+04
 3.754700000E-03     1.229473524E+04
 3.792400000E-03     1.238963300E+04
 3.830500000E-03     1.248544324E+04
 3.869000000E-03     1.258125348E+04
 3.907900000E-03     1.267706373E+04
 3.947200000E-03     1.277378645E+04
 3.986800000E-03     1.287050917E+04
 4.026900000E-03     1.296814436E+04
 4.067400000E-03     1.306577956E+04
 4.108300000E-03     1.316432724E+04
 4.149500000E-03     1.326287492E+04
 4.191200000E-03     1.336233507E+04
 4.233400000E-03     1.346179523E+04
 4.275900000E-03     1.356125539E+04
 4.318900000E-03     1.366162802E+04
 4.362300000E-03     1.376200066E+04
 4.406100000E-03     1.386328577E+04
 4.450400000E-03     1.396457088E+04
 4.495100000E-03     1.406585599E+04
 4.540300000E-03     1.416805359E+04
 4.586000000E-03     1.427116366E+04
 4.632000000E-03     1.437336125E+04
 4.678600000E-03     1.447647132E+04
 4.725600000E-03     1.458049386E+04
 4.773100000E-03     1.468360393E+04
 4.821100000E-03     1.478762648E+04
 4.869500000E-03     1.489256151E+04
 4.918500000E-03     1.499658406E+04
 4.967900000E-03     1.510151909E+04
 5.017800000E-03     1.520736659E+04
 5.068300000E-03     1.531230162E+04
 5.119200000E-03     1.541814912E+04
 5.170600000E-03     1.552399663E+04
 5.222600000E-03     1.563075661E+04
 5.275100000E-03     1.573751660E+04
 5.328100000E-03     1.584336410E+04
 5.381700000E-03     1.595103656E+04
 5.435800000E-03     1.605779655E+04
 5.490400000E-03     1.616546901E+04
 5.545600000E-03     1.627222899E+04
 5.601300000E-03     1.637990146E+04
 5.657600000E-03     1.648848640E+04
 5.714400000E-03     1.659615886E+04
 5.771900000E-03     1.670383132E+04
 5.829900000E-03     1.681241626E+04
 5.888500000E-03     1.692100120E+04
 5.947700000E-03     1.702867367E+04
 6.007400000E-03     1.713725861E+04
 6.067800000E-03     1.724584355E+04
 6.128800000E-03     1.735442849E+04
 6.190400000E-03     1.746301343E+04
 6.252600000E-03     1.757251085E+04
 6.315400000E-03     1.768109579E+04
 6.378900000E-03     1.778968073E+04
 6.443000000E-03     1.789826567E+04
 6.507800000E-03     1.800685061E+04
 6.573200000E-03     1.811543555E+04
 6.639200000E-03     1.822402049E+04
 6.706000000E-03     1.833260543E+04
 6.773400000E-03     1.844119038E+04
 6.841400000E-03     1.854977532E+04
 6.910200000E-03     1.865744778E+04
 6.979600000E-03     1.876603272E+04
 7.049800000E-03     1.887370518E+04
 7.120600000E-03     1.898137764E+04
 7.192200000E-03     1.908905011E+04
 7.264500000E-03     1.919581009E+04
 7.337500000E-03     1.930348255E+04
 7.411200000E-03     1.941024254E+04
 7.485700000E-03     1.951609004E+04
 7.561000000E-03     1.962285003E+04
 7.636900000E-03     1.972869753E+04
 7.713700000E-03     1.983454504E+04
 7.791200000E-03     1.993948006E+04
 7.869500000E-03     2.004441509E+04
 7.948600000E-03     2.014935012E+04
 8.028500000E-03     2.025337267E+04
 8.109200000E-03     2.035648274E+04
 8.190700000E-03     2.045959281E+04
 8.273000000E-03     2.056270288E+04
 8.356100000E-03     2.066490047E+04
 8.440100000E-03     2.076618558E+04
 8.525000000E-03     2.086747069E+04
 8.610600000E-03     2.096875581E+04
 8.697200000E-03     2.107004092E+04
 8.784600000E-03     2.116950107E+04
 8.872900000E-03     2.126896123E+04
 8.962000000E-03     2.136750891E+04
 9.052100000E-03     2.146514411E+04
 9.143100000E-03     2.156186683E+04
 9.235000000E-03     2.165858955E+04
 9.327800000E-03     2.175348731E+04
 9.421500000E-03     2.184838507E+04
 9.516200000E-03     2.194237036E+04
 9.611900000E-03     2.203544317E+04
 9.708500000E-03     2.212760349E+04
 9.806000000E-03     2.221885134E+04
 9.904600000E-03     2.230918671E+04
 1.000400000E-02     2.239860961E+04
 1.010500000E-02     2.248712002E+04
 1.020600000E-02     2.257471796E+04
 1.030900000E-02     2.266140341E+04
 1.041200000E-02     2.274626391E+04
 1.051700000E-02     2.283112441E+04
 1.062300000E-02     2.291415996E+04
 1.073000000E-02     2.299628302E+04
 1.083700000E-02     2.307658113E+04
 1.094600000E-02     2.315687924E+04
 1.105600000E-02     2.323535239E+04
 1.116700000E-02     2.330013836E+04
 1.128000000E-02     2.337496160E+04
 1.139300000E-02     2.344887235E+04
 1.150700000E-02     2.352187063E+04
 1.162300000E-02     2.359304396E+04
 1.174000000E-02     2.366239232E+04
 1.185800000E-02     2.373082821E+04
 1.197700000E-02     2.379743914E+04
 1.209700000E-02     2.386313759E+04
 1.221900000E-02     2.392609861E+04
 1.234200000E-02     2.398814714E+04
 1.246600000E-02     2.404837072E+04
 1.259100000E-02     2.410768183E+04
 1.271800000E-02     2.416425549E+04
 1.284600000E-02     2.421900420E+04
 1.297500000E-02     2.427284043E+04
 1.310500000E-02     2.432393923E+04
 1.323700000E-02     2.437412555E+04
 1.337000000E-02     2.442157443E+04
 1.350400000E-02     2.446811083E+04
 1.364000000E-02     2.452194706E+04
 1.377700000E-02     2.456392107E+04
 1.391500000E-02     2.460498261E+04
 1.405500000E-02     2.464239422E+04
 1.419700000E-02     2.467889336E+04
 1.433900000E-02     2.471265507E+04
 1.448300000E-02     2.474459182E+04
 1.462900000E-02     2.477470361E+04
 1.477600000E-02     2.480207796E+04
 1.492400000E-02     2.482671488E+04
 1.507400000E-02     2.484952684E+04
 1.522600000E-02     2.487051385E+04
 1.537900000E-02     2.488876342E+04
 1.553300000E-02     2.490427555E+04
 1.569000000E-02     2.491796273E+04
 1.584700000E-02     2.492891247E+04
 1.600700000E-02     2.493347486E+04
 1.616700000E-02     2.493894974E+04
 1.633000000E-02     2.494259965E+04
