#           k/h    P           
    0.13069E-01    0.37008E-01
    0.13201E-01    0.37094E-01
    0.13333E-01    0.37177E-01
    0.13468E-01    0.37258E-01
    0.13603E-01    0.37335E-01
    0.13740E-01    0.37409E-01
    0.13878E-01    0.37481E-01
    0.14017E-01    0.37549E-01
    0.14158E-01    0.37614E-01
    0.14300E-01    0.37676E-01
    0.14444E-01    0.37734E-01
    0.14589E-01    0.37789E-01
    0.14736E-01    0.37841E-01
    0.14884E-01    0.37889E-01
    0.15033E-01    0.37934E-01
    0.15185E-01    0.37975E-01
    0.15337E-01    0.38013E-01
    0.15491E-01    0.38046E-01
    0.15647E-01    0.38077E-01
    0.15804E-01    0.38103E-01
    0.15963E-01    0.38126E-01
    0.16124E-01    0.38144E-01
    0.16286E-01    0.38159E-01
    0.16449E-01    0.38170E-01
    0.16615E-01    0.38177E-01
    0.16782E-01    0.38180E-01
    0.16950E-01    0.38178E-01
    0.17121E-01    0.38173E-01
    0.17293E-01    0.38163E-01
    0.17466E-01    0.38149E-01
    0.17642E-01    0.38131E-01
    0.17819E-01    0.38109E-01
    0.17998E-01    0.38082E-01
    0.18179E-01    0.38051E-01
    0.18362E-01    0.38016E-01
    0.18546E-01    0.37976E-01
    0.18733E-01    0.37931E-01
    0.18921E-01    0.37883E-01
    0.19111E-01    0.37829E-01
    0.19303E-01    0.37771E-01
    0.19497E-01    0.37709E-01
    0.19693E-01    0.37642E-01
    0.19891E-01    0.37571E-01
    0.20091E-01    0.37494E-01
    0.20293E-01    0.37414E-01
    0.20497E-01    0.37328E-01
    0.20703E-01    0.37238E-01
    0.20911E-01    0.37144E-01
    0.21121E-01    0.37044E-01
    0.21334E-01    0.36940E-01
    0.21548E-01    0.36832E-01
    0.21764E-01    0.36719E-01
    0.21983E-01    0.36601E-01
    0.22204E-01    0.36478E-01
    0.22427E-01    0.36351E-01
    0.22653E-01    0.36220E-01
    0.22880E-01    0.36083E-01
    0.23110E-01    0.35943E-01
    0.23343E-01    0.35798E-01
    0.23577E-01    0.35648E-01
    0.23814E-01    0.35494E-01
    0.24053E-01    0.35335E-01
    0.24295E-01    0.35173E-01
    0.24539E-01    0.35005E-01
    0.24786E-01    0.34834E-01
    0.25035E-01    0.34659E-01
    0.25287E-01    0.34479E-01
    0.25541E-01    0.34295E-01
    0.25798E-01    0.34108E-01
    0.26057E-01    0.33916E-01
    0.26319E-01    0.33721E-01
    0.26583E-01    0.33522E-01
    0.26850E-01    0.33319E-01
    0.27120E-01    0.33113E-01
    0.27393E-01    0.32903E-01
    0.27668E-01    0.32690E-01
    0.27946E-01    0.32474E-01
    0.28227E-01    0.32255E-01
    0.28511E-01    0.32032E-01
    0.28797E-01    0.31807E-01
    0.29087E-01    0.31579E-01
    0.29379E-01    0.31348E-01
    0.29674E-01    0.31115E-01
    0.29972E-01    0.30880E-01
    0.30274E-01    0.30642E-01
    0.30578E-01    0.30402E-01
    0.30885E-01    0.30160E-01
    0.31196E-01    0.29916E-01
    0.31509E-01    0.29671E-01
    0.31826E-01    0.29424E-01
    0.32146E-01    0.29176E-01
    0.32469E-01    0.28927E-01
    0.32795E-01    0.28677E-01
    0.33125E-01    0.28425E-01
    0.33458E-01    0.28174E-01
    0.33794E-01    0.27921E-01
    0.34133E-01    0.27669E-01
    0.34477E-01    0.27416E-01
    0.34823E-01    0.27163E-01
    0.35173E-01    0.26910E-01
    0.35526E-01    0.26658E-01
    0.35884E-01    0.26407E-01
    0.36244E-01    0.26156E-01
    0.36608E-01    0.25906E-01
    0.36976E-01    0.25657E-01
    0.37348E-01    0.25409E-01
    0.37723E-01    0.25162E-01
    0.38102E-01    0.24918E-01
    0.38485E-01    0.24675E-01
    0.38872E-01    0.24433E-01
    0.39263E-01    0.24194E-01
    0.39657E-01    0.23957E-01
    0.40056E-01    0.23723E-01
    0.40459E-01    0.23491E-01
    0.40865E-01    0.23262E-01
    0.41276E-01    0.23035E-01
    0.41691E-01    0.22811E-01
    0.42110E-01    0.22591E-01
    0.42533E-01    0.22373E-01
    0.42960E-01    0.22159E-01
    0.43392E-01    0.21948E-01
    0.43828E-01    0.21741E-01
    0.44269E-01    0.21537E-01
    0.44714E-01    0.21337E-01
    0.45163E-01    0.21140E-01
    0.45617E-01    0.20948E-01
    0.46075E-01    0.20759E-01
    0.46538E-01    0.20574E-01
    0.47006E-01    0.20392E-01
    0.47479E-01    0.20215E-01
    0.47956E-01    0.20042E-01
    0.48438E-01    0.19872E-01
    0.48925E-01    0.19706E-01
    0.49416E-01    0.19544E-01
    0.49913E-01    0.19386E-01
    0.50415E-01    0.19232E-01
    0.50921E-01    0.19081E-01
    0.51433E-01    0.18934E-01
    0.51950E-01    0.18791E-01
    0.52472E-01    0.18650E-01
    0.52999E-01    0.18513E-01
    0.53532E-01    0.18380E-01
    0.54070E-01    0.18249E-01
    0.54613E-01    0.18120E-01
    0.55162E-01    0.17995E-01
    0.55717E-01    0.17872E-01
    0.56277E-01    0.17751E-01
    0.56842E-01    0.17632E-01
    0.57413E-01    0.17514E-01
    0.57990E-01    0.17399E-01
    0.58573E-01    0.17284E-01
    0.59162E-01    0.17171E-01
    0.59757E-01    0.17058E-01
    0.60357E-01    0.16945E-01
    0.60964E-01    0.16833E-01
    0.61576E-01    0.16721E-01
    0.62195E-01    0.16608E-01
    0.62820E-01    0.16494E-01
    0.63452E-01    0.16380E-01
    0.64089E-01    0.16264E-01
    0.64734E-01    0.16146E-01
    0.65384E-01    0.16026E-01
    0.66041E-01    0.15905E-01
    0.66705E-01    0.15780E-01
    0.67375E-01    0.15653E-01
    0.68052E-01    0.15523E-01
    0.68736E-01    0.15389E-01
    0.69427E-01    0.15252E-01
    0.70125E-01    0.15112E-01
    0.70830E-01    0.14967E-01
    0.71542E-01    0.14819E-01
    0.72261E-01    0.14667E-01
    0.72987E-01    0.14510E-01
    0.73720E-01    0.14349E-01
    0.74461E-01    0.14184E-01
    0.75210E-01    0.14015E-01
    0.75965E-01    0.13841E-01
    0.76729E-01    0.13663E-01
    0.77500E-01    0.13482E-01
    0.78279E-01    0.13297E-01
    0.79066E-01    0.13108E-01
    0.79860E-01    0.12916E-01
    0.80663E-01    0.12721E-01
    0.81474E-01    0.12523E-01
    0.82292E-01    0.12323E-01
    0.83119E-01    0.12121E-01
    0.83955E-01    0.11918E-01
    0.84799E-01    0.11714E-01
    0.85651E-01    0.11509E-01
    0.86512E-01    0.11304E-01
    0.87381E-01    0.11100E-01
    0.88259E-01    0.10896E-01
    0.89146E-01    0.10694E-01
    0.90042E-01    0.10494E-01
    0.90947E-01    0.10296E-01
    0.91861E-01    0.10102E-01
    0.92784E-01    0.99110E-02
    0.93717E-01    0.97240E-02
    0.94659E-01    0.95415E-02
    0.95610E-01    0.93639E-02
    0.96571E-01    0.91915E-02
    0.97542E-01    0.90247E-02
    0.98522E-01    0.88638E-02
    0.99512E-01    0.87091E-02
    0.10051E+00    0.85607E-02
    0.10152E+00    0.84190E-02
    0.10254E+00    0.82839E-02
    0.10357E+00    0.81555E-02
    0.10461E+00    0.80338E-02
    0.10567E+00    0.79187E-02
    0.10673E+00    0.78102E-02
    0.10780E+00    0.77081E-02
    0.10888E+00    0.76120E-02
    0.10998E+00    0.75218E-02
    0.11108E+00    0.74370E-02
    0.11220E+00    0.73573E-02
    0.11333E+00    0.72821E-02
    0.11447E+00    0.72111E-02
    0.11562E+00    0.71437E-02
    0.11678E+00    0.70792E-02
    0.11795E+00    0.70170E-02
    0.11914E+00    0.69564E-02
    0.12033E+00    0.68968E-02
    0.12154E+00    0.68375E-02
    0.12277E+00    0.67778E-02
    0.12400E+00    0.67170E-02
    0.12525E+00    0.66546E-02
    0.12650E+00    0.65899E-02
    0.12778E+00    0.65226E-02
    0.12906E+00    0.64520E-02
    0.13036E+00    0.63779E-02
    0.13167E+00    0.62998E-02
    0.13299E+00    0.62175E-02
    0.13433E+00    0.61309E-02
    0.13568E+00    0.60399E-02
    0.13704E+00    0.59446E-02
    0.13842E+00    0.58451E-02
    0.13981E+00    0.57419E-02
    0.14121E+00    0.56352E-02
    0.14263E+00    0.55257E-02
    0.14407E+00    0.54139E-02
    0.14551E+00    0.53004E-02
    0.14698E+00    0.51860E-02
    0.14845E+00    0.50713E-02
    0.14995E+00    0.49572E-02
    0.15145E+00    0.48442E-02
    0.15298E+00    0.47333E-02
    0.15451E+00    0.46250E-02
    0.15607E+00    0.45201E-02
    0.15763E+00    0.44191E-02
    0.15922E+00    0.43227E-02
    0.16082E+00    0.42312E-02
    0.16244E+00    0.41449E-02
    0.16407E+00    0.40641E-02
    0.16572E+00    0.39889E-02
    0.16738E+00    0.39191E-02
    0.16906E+00    0.38547E-02
    0.17076E+00    0.37954E-02
    0.17248E+00    0.37409E-02
    0.17421E+00    0.36908E-02
    0.17596E+00    0.36445E-02
    0.17773E+00    0.36014E-02
    0.17952E+00    0.35608E-02
    0.18132E+00    0.35221E-02
    0.18315E+00    0.34843E-02
    0.18499E+00    0.34468E-02
    0.18684E+00    0.34088E-02
    0.18872E+00    0.33697E-02
    0.19062E+00    0.33289E-02
    0.19254E+00    0.32859E-02
    0.19447E+00    0.32403E-02
    0.19642E+00    0.31918E-02
    0.19840E+00    0.31403E-02
    0.20039E+00    0.30859E-02
    0.20241E+00    0.30286E-02
    0.20444E+00    0.29689E-02
    0.20650E+00    0.29072E-02
    0.20857E+00    0.28440E-02
    0.21067E+00    0.27799E-02
    0.21278E+00    0.27157E-02
    0.21492E+00    0.26520E-02
    0.21708E+00    0.25894E-02
    0.21926E+00    0.25287E-02
    0.22147E+00    0.24703E-02
    0.22369E+00    0.24148E-02
    0.22594E+00    0.23625E-02
    0.22821E+00    0.23137E-02
    0.23051E+00    0.22684E-02
    0.23282E+00    0.22265E-02
    0.23516E+00    0.21879E-02
    0.23753E+00    0.21524E-02
    0.23991E+00    0.21195E-02
    0.24232E+00    0.20888E-02
    0.24476E+00    0.20596E-02
    0.24722E+00    0.20313E-02
    0.24970E+00    0.20035E-02
    0.25221E+00    0.19754E-02
    0.25475E+00    0.19468E-02
    0.25731E+00    0.19171E-02
    0.25990E+00    0.18860E-02
    0.26251E+00    0.18535E-02
    0.26515E+00    0.18193E-02
    0.26781E+00    0.17838E-02
    0.27050E+00    0.17471E-02
    0.27322E+00    0.17097E-02
    0.27597E+00    0.16718E-02
    0.27874E+00    0.16339E-02
    0.28154E+00    0.15966E-02
    0.28437E+00    0.15602E-02
    0.28723E+00    0.15253E-02
    0.29012E+00    0.14920E-02
    0.29303E+00    0.14606E-02
    0.29598E+00    0.14311E-02
    0.29895E+00    0.14036E-02
    0.30196E+00    0.13779E-02
    0.30499E+00    0.13537E-02
    0.30806E+00    0.13308E-02
    0.31115E+00    0.13088E-02
    0.31428E+00    0.12873E-02
    0.31744E+00    0.12659E-02
    0.32063E+00    0.12445E-02
    0.32385E+00    0.12226E-02
    0.32710E+00    0.12001E-02
    0.33039E+00    0.11771E-02
    0.33371E+00    0.11535E-02
    0.33707E+00    0.11296E-02
    0.34045E+00    0.11054E-02
    0.34388E+00    0.10813E-02
    0.34733E+00    0.10575E-02
    0.35082E+00    0.10342E-02
    0.35435E+00    0.10118E-02
    0.35791E+00    0.99038E-03
    0.36151E+00    0.96995E-03
    0.36514E+00    0.95056E-03
    0.36881E+00    0.93213E-03
    0.37252E+00    0.91450E-03
    0.37626E+00    0.89750E-03
    0.38004E+00    0.88093E-03
    0.38386E+00    0.86458E-03
    0.38772E+00    0.84829E-03
    0.39162E+00    0.83193E-03
    0.39555E+00    0.81545E-03
    0.39953E+00    0.79886E-03
    0.40354E+00    0.78219E-03
    0.40760E+00    0.76557E-03
    0.41169E+00    0.74913E-03
    0.41583E+00    0.73300E-03
    0.42001E+00    0.71729E-03
    0.42423E+00    0.70210E-03
    0.42849E+00    0.68747E-03
    0.43280E+00    0.67340E-03
    0.43715E+00    0.65982E-03
    0.44154E+00    0.64668E-03
    0.44598E+00    0.63386E-03
    0.45046E+00    0.62127E-03
    0.45499E+00    0.60881E-03
    0.45956E+00    0.59645E-03
    0.46418E+00    0.58415E-03
    0.46885E+00    0.57192E-03
    0.47356E+00    0.55980E-03
    0.47832E+00    0.54785E-03
    0.48313E+00    0.53613E-03
    0.48798E+00    0.52469E-03
    0.49289E+00    0.51357E-03
    0.49784E+00    0.50277E-03
    0.50284E+00    0.49228E-03
    0.50790E+00    0.48208E-03
    0.51300E+00    0.47211E-03
    0.51816E+00    0.46233E-03
    0.52337E+00    0.45270E-03
    0.52862E+00    0.44320E-03
    0.53394E+00    0.43382E-03
    0.53930E+00    0.42457E-03
    0.54472E+00    0.41547E-03
    0.55020E+00    0.40655E-03
    0.55573E+00    0.39783E-03
    0.56131E+00    0.38931E-03
    0.56695E+00    0.38101E-03
    0.57265E+00    0.37290E-03
    0.57841E+00    0.36498E-03
    0.58422E+00    0.35722E-03
    0.59009E+00    0.34961E-03
    0.59602E+00    0.34213E-03
    0.60201E+00    0.33478E-03
    0.60806E+00    0.32755E-03
    0.61417E+00    0.32046E-03
    0.62035E+00    0.31352E-03
    0.62658E+00    0.30673E-03
    0.63288E+00    0.30009E-03
    0.63924E+00    0.29360E-03
    0.64566E+00    0.28725E-03
    0.65215E+00    0.28103E-03
    0.65871E+00    0.27494E-03
    0.66533E+00    0.26896E-03
    0.67201E+00    0.26310E-03
    0.67877E+00    0.25736E-03
    0.68559E+00    0.25173E-03
    0.69248E+00    0.24622E-03
    0.69944E+00    0.24083E-03
    0.70647E+00    0.23556E-03
    0.71357E+00    0.23040E-03
    0.72074E+00    0.22534E-03
    0.72798E+00    0.22039E-03
    0.73530E+00    0.21554E-03
    0.74269E+00    0.21080E-03
    0.75015E+00    0.20614E-03
    0.75769E+00    0.20159E-03
    0.76531E+00    0.19713E-03
    0.77300E+00    0.19277E-03
    0.78077E+00    0.18850E-03
    0.78862E+00    0.18433E-03
    0.79654E+00    0.18024E-03
    0.80455E+00    0.17623E-03
    0.81263E+00    0.17231E-03
    0.82080E+00    0.16847E-03
    0.82905E+00    0.16471E-03
    0.83738E+00    0.16104E-03
    0.84580E+00    0.15744E-03
    0.85430E+00    0.15392E-03
    0.86288E+00    0.15048E-03
    0.87155E+00    0.14710E-03
    0.88031E+00    0.14380E-03
    0.88916E+00    0.14057E-03
    0.89810E+00    0.13741E-03
    0.90712E+00    0.13432E-03
    0.91624E+00    0.13130E-03
    0.92545E+00    0.12834E-03
    0.93475E+00    0.12544E-03
    0.94414E+00    0.12261E-03
    0.95363E+00    0.11984E-03
    0.96322E+00    0.11713E-03
    0.97290E+00    0.11447E-03
    0.98268E+00    0.11188E-03
    0.99255E+00    0.10934E-03
    0.10025E+01    0.10686E-03
    0.10126E+01    0.10443E-03
    0.10228E+01    0.10205E-03
    0.10331E+01    0.99727E-04
    0.10434E+01    0.97454E-04
    0.10539E+01    0.95230E-04
    0.10645E+01    0.93055E-04
    0.10752E+01    0.90927E-04
    0.10860E+01    0.88847E-04
    0.10969E+01    0.86812E-04
    0.11080E+01    0.84822E-04
    0.11191E+01    0.82876E-04
    0.11303E+01    0.80973E-04
    0.11417E+01    0.79112E-04
    0.11532E+01    0.77292E-04
    0.11648E+01    0.75513E-04
    0.11765E+01    0.73773E-04
    0.11883E+01    0.72071E-04
    0.12002E+01    0.70408E-04
    0.12123E+01    0.68782E-04
    0.12245E+01    0.67192E-04
    0.12368E+01    0.65637E-04
    0.12492E+01    0.64117E-04
    0.12618E+01    0.62632E-04
    0.12745E+01    0.61179E-04
    0.12873E+01    0.59759E-04
    0.13002E+01    0.58370E-04
    0.13133E+01    0.57013E-04
    0.13265E+01    0.55686E-04
    0.13398E+01    0.54389E-04
    0.13533E+01    0.53121E-04
    0.13669E+01    0.51882E-04
    0.13806E+01    0.50671E-04
    0.13945E+01    0.49487E-04
    0.14085E+01    0.48330E-04
    0.14227E+01    0.47199E-04
    0.14370E+01    0.46094E-04
    0.14514E+01    0.45014E-04
    0.14660E+01    0.43958E-04
    0.14807E+01    0.42927E-04
    0.14956E+01    0.41918E-04
    0.15106E+01    0.40933E-04
    0.15258E+01    0.39970E-04
    0.15411E+01    0.39029E-04
    0.15566E+01    0.38110E-04
    0.15723E+01    0.37211E-04
    0.15881E+01    0.36333E-04
    0.16040E+01    0.35476E-04
    0.16202E+01    0.34637E-04
    0.16364E+01    0.33818E-04
    0.16529E+01    0.33018E-04
    0.16695E+01    0.32236E-04
    0.16863E+01    0.31473E-04
    0.17032E+01    0.30727E-04
    0.17203E+01    0.29997E-04
    0.17376E+01    0.29285E-04
    0.17551E+01    0.28589E-04
    0.17727E+01    0.27910E-04
    0.17906E+01    0.27246E-04
    0.18085E+01    0.26597E-04
    0.18267E+01    0.25963E-04
    0.18451E+01    0.25344E-04
    0.18636E+01    0.24740E-04
    0.18824E+01    0.24149E-04
    0.19013E+01    0.23572E-04
    0.19204E+01    0.23009E-04
    0.19397E+01    0.22458E-04
    0.19592E+01    0.21921E-04
    0.19789E+01    0.21396E-04
    0.19988E+01    0.20883E-04
    0.20188E+01    0.20382E-04
    0.20391E+01    0.19893E-04
    0.20596E+01    0.19415E-04
    0.20803E+01    0.18949E-04
    0.21012E+01    0.18493E-04
    0.21223E+01    0.18048E-04
    0.21437E+01    0.17614E-04
    0.21652E+01    0.17190E-04
    0.21870E+01    0.16775E-04
    0.22090E+01    0.16371E-04
    0.22312E+01    0.15976E-04
    0.22536E+01    0.15590E-04
    0.22762E+01    0.15213E-04
    0.22991E+01    0.14845E-04
    0.23222E+01    0.14486E-04
    0.23456E+01    0.14135E-04
    0.23691E+01    0.13793E-04
    0.23929E+01    0.13459E-04
    0.24170E+01    0.13133E-04
    0.24413E+01    0.12814E-04
    0.24658E+01    0.12503E-04
    0.24906E+01    0.12199E-04
    0.25156E+01    0.11903E-04
    0.25409E+01    0.11613E-04
    0.25664E+01    0.11331E-04
    0.25922E+01    0.11055E-04
    0.26183E+01    0.10785E-04
    0.26446E+01    0.10522E-04
    0.26712E+01    0.10266E-04
    0.26980E+01    0.10015E-04
    0.27252E+01    0.97708E-05
    0.27525E+01    0.95321E-05
    0.27802E+01    0.92991E-05
    0.28081E+01    0.90717E-05
    0.28364E+01    0.88498E-05
    0.28649E+01    0.86331E-05
    0.28937E+01    0.84216E-05
    0.29227E+01    0.82152E-05
    0.29521E+01    0.80138E-05
    0.29818E+01    0.78172E-05
    0.30118E+01    0.76253E-05
    0.30420E+01    0.74380E-05
    0.30726E+01    0.72552E-05
    0.31035E+01    0.70768E-05
    0.31347E+01    0.69027E-05
    0.31662E+01    0.67329E-05
    0.31980E+01    0.65671E-05
    0.32301E+01    0.64053E-05
    0.32626E+01    0.62474E-05
    0.32954E+01    0.60933E-05
    0.33285E+01    0.59429E-05
    0.33620E+01    0.57962E-05
    0.33957E+01    0.56531E-05
    0.34299E+01    0.55134E-05
    0.34643E+01    0.53770E-05
    0.34992E+01    0.52440E-05
    0.35343E+01    0.51143E-05
    0.35699E+01    0.49876E-05
    0.36057E+01    0.48641E-05
    0.36420E+01    0.47435E-05
    0.36786E+01    0.46259E-05
    0.37155E+01    0.45111E-05
    0.37529E+01    0.43992E-05
    0.37906E+01    0.42899E-05
    0.38287E+01    0.41833E-05
    0.38672E+01    0.40794E-05
    0.39060E+01    0.39779E-05
    0.39453E+01    0.38789E-05
    0.39849E+01    0.37824E-05
    0.40250E+01    0.36882E-05
    0.40654E+01    0.35963E-05
    0.41063E+01    0.35067E-05
    0.41476E+01    0.34192E-05
    0.41893E+01    0.33339E-05
    0.42314E+01    0.32507E-05
    0.42739E+01    0.31696E-05
    0.43168E+01    0.30904E-05
    0.43602E+01    0.30131E-05
    0.44040E+01    0.29378E-05
    0.44483E+01    0.28643E-05
    0.44930E+01    0.27926E-05
    0.45382E+01    0.27227E-05
    0.45838E+01    0.26545E-05
    0.46298E+01    0.25880E-05
    0.46764E+01    0.25231E-05
    0.47234E+01    0.24598E-05
    0.47708E+01    0.23981E-05
    0.48188E+01    0.23379E-05
    0.48672E+01    0.22792E-05
    0.49161E+01    0.22219E-05
    0.49655E+01    0.21661E-05
    0.50155E+01    0.21116E-05
    0.50659E+01    0.20585E-05
    0.51168E+01    0.20067E-05
    0.51682E+01    0.19562E-05
    0.52201E+01    0.19069E-05
    0.52726E+01    0.18589E-05
    0.53256E+01    0.18120E-05
    0.53791E+01    0.17663E-05
    0.54332E+01    0.17217E-05
    0.54878E+01    0.16783E-05
    0.55429E+01    0.16359E-05
    0.55986E+01    0.15946E-05
    0.56549E+01    0.15543E-05
    0.57117E+01    0.15150E-05
    0.57691E+01    0.14767E-05
    0.58271E+01    0.14393E-05
    0.58857E+01    0.14029E-05
    0.59448E+01    0.13674E-05
    0.60046E+01    0.13328E-05
    0.60649E+01    0.12990E-05
    0.61259E+01    0.12661E-05
    0.61875E+01    0.12340E-05
    0.62496E+01    0.12027E-05
    0.63124E+01    0.11721E-05
    0.63759E+01    0.11424E-05
    0.64400E+01    0.11134E-05
    0.65047E+01    0.10851E-05
    0.65701E+01    0.10575E-05
    0.66361E+01    0.10306E-05
    0.67028E+01    0.10044E-05
    0.67702E+01    0.97886E-06
    0.68382E+01    0.95394E-06
    0.69069E+01    0.92965E-06
    0.69763E+01    0.90597E-06
    0.70464E+01    0.88289E-06
    0.71173E+01    0.86038E-06
    0.71888E+01    0.83844E-06
    0.72610E+01    0.81706E-06
    0.73340E+01    0.79621E-06
    0.74077E+01    0.77588E-06
    0.74822E+01    0.75607E-06
    0.75574E+01    0.73676E-06
    0.76333E+01    0.71793E-06
    0.77100E+01    0.69958E-06
    0.77875E+01    0.68169E-06
    0.78658E+01    0.66425E-06
    0.79448E+01    0.64725E-06
    0.80247E+01    0.63068E-06
    0.81053E+01    0.61453E-06
    0.81868E+01    0.59879E-06
    0.82691E+01    0.58345E-06
    0.83522E+01    0.56849E-06
    0.84361E+01    0.55391E-06
    0.85209E+01    0.53971E-06
    0.86065E+01    0.52586E-06
    0.86930E+01    0.51236E-06
    0.87804E+01    0.49920E-06
    0.88687E+01    0.48638E-06
    0.89578E+01    0.47389E-06
    0.90478E+01    0.46171E-06
    0.91388E+01    0.44983E-06
    0.92306E+01    0.43827E-06
    0.93234E+01    0.42699E-06
    0.94171E+01    0.41600E-06
    0.95117E+01    0.40529E-06
    0.96073E+01    0.39485E-06
    0.97039E+01    0.38468E-06
    0.98014E+01    0.37477E-06
    0.98999E+01    0.36511E-06
    0.99994E+01    0.35570E-06
    0.10100E+02    0.34652E-06
    0.10201E+02    0.33758E-06
    0.10304E+02    0.32887E-06
    0.10407E+02    0.32038E-06
    0.10512E+02    0.31210E-06
    0.10618E+02    0.30404E-06
    0.10724E+02    0.29618E-06
    0.10832E+02    0.28853E-06
    0.10941E+02    0.28107E-06
    0.11051E+02    0.27380E-06
    0.11162E+02    0.26671E-06
    0.11274E+02    0.25981E-06
    0.11388E+02    0.25309E-06
    0.11502E+02    0.24653E-06
    0.11618E+02    0.24015E-06
    0.11734E+02    0.23392E-06
    0.11852E+02    0.22786E-06
    0.11971E+02    0.22195E-06
    0.12092E+02    0.21620E-06
    0.12213E+02    0.21059E-06
    0.12336E+02    0.20512E-06
    0.12460E+02    0.19980E-06
    0.12585E+02    0.19461E-06
    0.12712E+02    0.18956E-06
    0.12839E+02    0.18463E-06
    0.12969E+02    0.17983E-06
    0.13099E+02    0.17516E-06
    0.13230E+02    0.17060E-06
    0.13363E+02    0.16617E-06
    0.13498E+02    0.16184E-06
    0.13633E+02    0.15763E-06
    0.13770E+02    0.15353E-06
    0.13909E+02    0.14953E-06
    0.14049E+02    0.14564E-06
    0.14190E+02    0.14184E-06
    0.14332E+02    0.13815E-06
    0.14476E+02    0.13454E-06
    0.14622E+02    0.13104E-06
    0.14769E+02    0.12762E-06
    0.14917E+02    0.12429E-06
    0.15067E+02    0.12105E-06
    0.15219E+02    0.11789E-06
    0.15372E+02    0.11481E-06
    0.15526E+02    0.11181E-06
    0.15682E+02    0.10889E-06
    0.15840E+02    0.10604E-06
    0.15999E+02    0.10327E-06
    0.16160E+02    0.10057E-06
    0.16322E+02    0.97941E-07
    0.16486E+02    0.95378E-07
    0.16652E+02    0.92883E-07
    0.16819E+02    0.90452E-07
    0.16988E+02    0.88084E-07
    0.17159E+02    0.85777E-07
    0.17331E+02    0.83530E-07
    0.17506E+02    0.81342E-07
    0.17682E+02    0.79210E-07
    0.17859E+02    0.77134E-07
    0.18039E+02    0.75111E-07
    0.18220E+02    0.73142E-07
    0.18403E+02    0.71223E-07
    0.18588E+02    0.69354E-07
    0.18775E+02    0.67533E-07
    0.18964E+02    0.65761E-07
    0.19154E+02    0.64034E-07
    0.19347E+02    0.62352E-07
    0.19541E+02    0.60713E-07
    0.19738E+02    0.59118E-07
    0.19936E+02    0.57564E-07
    0.20136E+02    0.56051E-07
    0.20339E+02    0.54576E-07
    0.20543E+02    0.53141E-07
    0.20750E+02    0.51743E-07
    0.20958E+02    0.50381E-07
    0.21169E+02    0.49055E-07
    0.21381E+02    0.47763E-07
    0.21596E+02    0.46505E-07
    0.21813E+02    0.45280E-07
    0.22033E+02    0.44087E-07
    0.22254E+02    0.42925E-07
    0.22478E+02    0.41793E-07
    0.22704E+02    0.40691E-07
    0.22932E+02    0.39618E-07
    0.23162E+02    0.38573E-07
    0.23395E+02    0.37555E-07
    0.23630E+02    0.36564E-07
    0.23868E+02    0.35598E-07
    0.24108E+02    0.34658E-07
    0.24350E+02    0.33743E-07
    0.24595E+02    0.32852E-07
    0.24842E+02    0.31983E-07
    0.25091E+02    0.31138E-07
    0.25344E+02    0.30315E-07
    0.25598E+02    0.29513E-07
    0.25856E+02    0.28733E-07
    0.26115E+02    0.27973E-07
    0.26378E+02    0.27233E-07
    0.26643E+02    0.26512E-07
    0.26911E+02    0.25810E-07
    0.27181E+02    0.25127E-07
    0.27454E+02    0.24461E-07
    0.27730E+02    0.23813E-07
    0.28009E+02    0.23182E-07
    0.28290E+02    0.22568E-07
    0.28575E+02    0.21970E-07
    0.28862E+02    0.21387E-07
    0.29152E+02    0.20820E-07
    0.29445E+02    0.20268E-07
    0.29741E+02    0.19730E-07
    0.30040E+02    0.19206E-07
    0.30342E+02    0.18697E-07
    0.30647E+02    0.18200E-07
    0.30955E+02    0.17717E-07
    0.31266E+02    0.17246E-07
    0.31580E+02    0.16788E-07
    0.31897E+02    0.16342E-07
    0.32218E+02    0.15908E-07
    0.32542E+02    0.15485E-07
    0.32869E+02    0.15073E-07
    0.33199E+02    0.14672E-07
    0.33533E+02    0.14282E-07
    0.33870E+02    0.13902E-07
    0.34210E+02    0.13532E-07
    0.34554E+02    0.13172E-07
    0.34901E+02    0.12821E-07
    0.35252E+02    0.12480E-07
    0.35606E+02    0.12147E-07
    0.35964E+02    0.11824E-07
    0.36326E+02    0.11509E-07
    0.36691E+02    0.11202E-07
    0.37059E+02    0.10903E-07
    0.37432E+02    0.10613E-07
    0.37808E+02    0.10330E-07
    0.38188E+02    0.10054E-07
    0.38572E+02    0.97860E-08
    0.38960E+02    0.95249E-08
    0.39351E+02    0.92707E-08
    0.39747E+02    0.90232E-08
    0.40146E+02    0.87823E-08
    0.40550E+02    0.85477E-08
    0.40957E+02    0.83195E-08
    0.41369E+02    0.80972E-08
    0.41784E+02    0.78808E-08
    0.42204E+02    0.76702E-08
    0.42629E+02    0.74651E-08
    0.43057E+02    0.72655E-08
    0.43490E+02    0.70712E-08
    0.43927E+02    0.68821E-08
    0.44368E+02    0.66980E-08
    0.44814E+02    0.65187E-08
    0.45265E+02    0.63443E-08
    0.45719E+02    0.61744E-08
    0.46179E+02    0.60091E-08
    0.46643E+02    0.58482E-08
    0.47112E+02    0.56915E-08
    0.47585E+02    0.55390E-08
    0.48064E+02    0.53906E-08
    0.48547E+02    0.52461E-08
