#           k/h    P           
    0.48064E+02    0.31987E-05
    0.48547E+02    0.31129E-05
    0.49034E+02    0.30293E-05
    0.49527E+02    0.29479E-05
    0.50025E+02    0.28687E-05
    0.50528E+02    0.27917E-05
    0.51036E+02    0.27166E-05
    0.51549E+02    0.26436E-05
    0.52067E+02    0.25726E-05
    0.52590E+02    0.25034E-05
    0.53118E+02    0.24360E-05
    0.53652E+02    0.23705E-05
    0.54191E+02    0.23067E-05
    0.54736E+02    0.22446E-05
    0.55286E+02    0.21842E-05
    0.55842E+02    0.21254E-05
    0.56403E+02    0.20681E-05
    0.56970E+02    0.20124E-05
    0.57542E+02    0.19582E-05
    0.58121E+02    0.19054E-05
    0.58705E+02    0.18540E-05
    0.59295E+02    0.18040E-05
    0.59891E+02    0.17554E-05
    0.60493E+02    0.17080E-05
    0.61101E+02    0.16619E-05
    0.61715E+02    0.16170E-05
    0.62335E+02    0.15734E-05
    0.62961E+02    0.15309E-05
    0.63594E+02    0.14895E-05
    0.64233E+02    0.14493E-05
    0.64879E+02    0.14101E-05
    0.65531E+02    0.13720E-05
    0.66190E+02    0.13349E-05
    0.66855E+02    0.12988E-05
    0.67527E+02    0.12637E-05
    0.68205E+02    0.12295E-05
    0.68891E+02    0.11962E-05
    0.69583E+02    0.11638E-05
    0.70283E+02    0.11323E-05
    0.70989E+02    0.11016E-05
    0.71702E+02    0.10718E-05
    0.72423E+02    0.10427E-05
    0.73151E+02    0.10145E-05
    0.73886E+02    0.98695E-06
    0.74629E+02    0.96018E-06
    0.75379E+02    0.93413E-06
    0.76136E+02    0.90878E-06
    0.76901E+02    0.88411E-06
    0.77674E+02    0.86010E-06
    0.78455E+02    0.83674E-06
    0.79243E+02    0.81401E-06
    0.80040E+02    0.79189E-06
    0.80844E+02    0.77036E-06
    0.81657E+02    0.74941E-06
    0.82477E+02    0.72903E-06
    0.83306E+02    0.70920E-06
    0.84144E+02    0.68990E-06
    0.84989E+02    0.67112E-06
    0.85843E+02    0.65284E-06
    0.86706E+02    0.63506E-06
    0.87577E+02    0.61776E-06
    0.88458E+02    0.60092E-06
    0.89347E+02    0.58454E-06
    0.90245E+02    0.56860E-06
    0.91152E+02    0.55309E-06
    0.92068E+02    0.53799E-06
    0.92993E+02    0.52331E-06
    0.93927E+02    0.50902E-06
    0.94871E+02    0.49512E-06
    0.95825E+02    0.48159E-06
    0.96788E+02    0.46843E-06
    0.97761E+02    0.45562E-06
    0.98743E+02    0.44316E-06
    0.99736E+02    0.43103E-06
    0.10074E+03    0.41924E-06
    0.10175E+03    0.40776E-06
    0.10277E+03    0.39660E-06
    0.10381E+03    0.38573E-06
    0.10485E+03    0.37516E-06
    0.10590E+03    0.36488E-06
    0.10697E+03    0.35487E-06
    0.10804E+03    0.34513E-06
    0.10913E+03    0.33566E-06
    0.11023E+03    0.32645E-06
    0.11133E+03    0.31748E-06
    0.11245E+03    0.30876E-06
    0.11358E+03    0.30027E-06
    0.11472E+03    0.29202E-06
    0.11588E+03    0.28398E-06
    0.11704E+03    0.27617E-06
    0.11822E+03    0.26857E-06
    0.11941E+03    0.26117E-06
    0.12061E+03    0.25398E-06
    0.12182E+03    0.24698E-06
    0.12304E+03    0.24017E-06
    0.12428E+03    0.23354E-06
    0.12553E+03    0.22710E-06
    0.12679E+03    0.22083E-06
    0.12806E+03    0.21473E-06
    0.12935E+03    0.20880E-06
    0.13065E+03    0.20303E-06
    0.13196E+03    0.19741E-06
    0.13329E+03    0.19195E-06
    0.13463E+03    0.18664E-06
    0.13598E+03    0.18147E-06
    0.13735E+03    0.17644E-06
    0.13873E+03    0.17155E-06
    0.14012E+03    0.16679E-06
    0.14153E+03    0.16217E-06
    0.14295E+03    0.15766E-06
    0.14439E+03    0.15329E-06
    0.14584E+03    0.14903E-06
    0.14731E+03    0.14488E-06
    0.14879E+03    0.14085E-06
    0.15028E+03    0.13693E-06
    0.15179E+03    0.13312E-06
    0.15332E+03    0.12941E-06
    0.15486E+03    0.12581E-06
    0.15642E+03    0.12230E-06
    0.15799E+03    0.11888E-06
    0.15958E+03    0.11557E-06
    0.16118E+03    0.11234E-06
    0.16280E+03    0.10920E-06
    0.16444E+03    0.10614E-06
    0.16609E+03    0.10317E-06
    0.16776E+03    0.10028E-06
    0.16944E+03    0.97475E-07
    0.17115E+03    0.94742E-07
    0.17287E+03    0.92085E-07
    0.17460E+03    0.89500E-07
    0.17636E+03    0.86986E-07
    0.17813E+03    0.84541E-07
    0.17992E+03    0.82164E-07
    0.18173E+03    0.79852E-07
    0.18356E+03    0.77604E-07
    0.18540E+03    0.75417E-07
    0.18726E+03    0.73290E-07
    0.18915E+03    0.71222E-07
    0.19105E+03    0.69211E-07
    0.19297E+03    0.67255E-07
    0.19491E+03    0.65353E-07
    0.19687E+03    0.63504E-07
    0.19884E+03    0.61706E-07
    0.20084E+03    0.59957E-07
