#           k/h    P           
    0.13069E-01    0.36037E+01
    0.13201E-01    0.36115E+01
    0.13333E-01    0.36190E+01
    0.13468E-01    0.36263E+01
    0.13603E-01    0.36333E+01
    0.13740E-01    0.36400E+01
    0.13878E-01    0.36464E+01
    0.14017E-01    0.36525E+01
    0.14158E-01    0.36583E+01
    0.14300E-01    0.36638E+01
    0.14444E-01    0.36690E+01
    0.14589E-01    0.36739E+01
    0.14736E-01    0.36784E+01
    0.14884E-01    0.36826E+01
    0.15033E-01    0.36865E+01
    0.15185E-01    0.36901E+01
    0.15337E-01    0.36932E+01
    0.15491E-01    0.36961E+01
    0.15647E-01    0.36986E+01
    0.15804E-01    0.37007E+01
    0.15963E-01    0.37025E+01
    0.16124E-01    0.37039E+01
    0.16286E-01    0.37049E+01
    0.16449E-01    0.37056E+01
    0.16615E-01    0.37058E+01
    0.16782E-01    0.37057E+01
    0.16950E-01    0.37052E+01
    0.17121E-01    0.37043E+01
    0.17293E-01    0.37030E+01
    0.17466E-01    0.37013E+01
    0.17642E-01    0.36992E+01
    0.17819E-01    0.36967E+01
    0.17998E-01    0.36937E+01
    0.18179E-01    0.36904E+01
    0.18362E-01    0.36866E+01
    0.18546E-01    0.36824E+01
    0.18733E-01    0.36778E+01
    0.18921E-01    0.36727E+01
    0.19111E-01    0.36673E+01
    0.19303E-01    0.36614E+01
    0.19497E-01    0.36550E+01
    0.19693E-01    0.36482E+01
    0.19891E-01    0.36410E+01
    0.20091E-01    0.36333E+01
    0.20293E-01    0.36252E+01
    0.20497E-01    0.36167E+01
    0.20703E-01    0.36077E+01
    0.20911E-01    0.35982E+01
    0.21121E-01    0.35884E+01
    0.21334E-01    0.35780E+01
    0.21548E-01    0.35672E+01
    0.21764E-01    0.35560E+01
    0.21983E-01    0.35444E+01
    0.22204E-01    0.35323E+01
    0.22427E-01    0.35197E+01
    0.22653E-01    0.35067E+01
    0.22880E-01    0.34933E+01
    0.23110E-01    0.34795E+01
    0.23343E-01    0.34652E+01
    0.23577E-01    0.34505E+01
    0.23814E-01    0.34354E+01
    0.24053E-01    0.34198E+01
    0.24295E-01    0.34039E+01
    0.24539E-01    0.33875E+01
    0.24786E-01    0.33707E+01
    0.25035E-01    0.33535E+01
    0.25287E-01    0.33360E+01
    0.25541E-01    0.33180E+01
    0.25798E-01    0.32997E+01
    0.26057E-01    0.32810E+01
    0.26319E-01    0.32619E+01
    0.26583E-01    0.32425E+01
    0.26850E-01    0.32227E+01
    0.27120E-01    0.32026E+01
    0.27393E-01    0.31821E+01
    0.27668E-01    0.31614E+01
    0.27946E-01    0.31403E+01
    0.28227E-01    0.31189E+01
    0.28511E-01    0.30973E+01
    0.28797E-01    0.30753E+01
    0.29087E-01    0.30531E+01
    0.29379E-01    0.30307E+01
    0.29674E-01    0.30080E+01
    0.29972E-01    0.29851E+01
    0.30274E-01    0.29620E+01
    0.30578E-01    0.29387E+01
    0.30885E-01    0.29151E+01
    0.31196E-01    0.28915E+01
    0.31509E-01    0.28676E+01
    0.31826E-01    0.28437E+01
    0.32146E-01    0.28196E+01
    0.32469E-01    0.27954E+01
    0.32795E-01    0.27711E+01
    0.33125E-01    0.27467E+01
    0.33458E-01    0.27223E+01
    0.33794E-01    0.26978E+01
    0.34133E-01    0.26733E+01
    0.34477E-01    0.26487E+01
    0.34823E-01    0.26242E+01
    0.35173E-01    0.25997E+01
    0.35526E-01    0.25753E+01
    0.35884E-01    0.25509E+01
    0.36244E-01    0.25266E+01
    0.36608E-01    0.25023E+01
    0.36976E-01    0.24782E+01
    0.37348E-01    0.24542E+01
    0.37723E-01    0.24303E+01
    0.38102E-01    0.24066E+01
    0.38485E-01    0.23831E+01
    0.38872E-01    0.23597E+01
    0.39263E-01    0.23365E+01
    0.39657E-01    0.23136E+01
    0.40056E-01    0.22909E+01
    0.40459E-01    0.22684E+01
    0.40865E-01    0.22462E+01
    0.41276E-01    0.22243E+01
    0.41691E-01    0.22026E+01
    0.42110E-01    0.21813E+01
    0.42533E-01    0.21602E+01
    0.42960E-01    0.21395E+01
    0.43392E-01    0.21191E+01
    0.43828E-01    0.20991E+01
    0.44269E-01    0.20793E+01
    0.44714E-01    0.20600E+01
    0.45163E-01    0.20410E+01
    0.45617E-01    0.20224E+01
    0.46075E-01    0.20041E+01
    0.46538E-01    0.19862E+01
    0.47006E-01    0.19687E+01
    0.47479E-01    0.19516E+01
    0.47956E-01    0.19348E+01
    0.48438E-01    0.19184E+01
    0.48925E-01    0.19024E+01
    0.49416E-01    0.18868E+01
    0.49913E-01    0.18715E+01
    0.50415E-01    0.18566E+01
    0.50921E-01    0.18420E+01
    0.51433E-01    0.18278E+01
    0.51950E-01    0.18139E+01
    0.52472E-01    0.18004E+01
    0.52999E-01    0.17872E+01
    0.53532E-01    0.17743E+01
    0.54070E-01    0.17616E+01
    0.54613E-01    0.17493E+01
    0.55162E-01    0.17371E+01
    0.55717E-01    0.17252E+01
    0.56277E-01    0.17136E+01
    0.56842E-01    0.17021E+01
    0.57413E-01    0.16907E+01
    0.57990E-01    0.16796E+01
    0.58573E-01    0.16685E+01
    0.59162E-01    0.16576E+01
    0.59757E-01    0.16467E+01
    0.60357E-01    0.16359E+01
    0.60964E-01    0.16250E+01
    0.61576E-01    0.16142E+01
    0.62195E-01    0.16033E+01
    0.62820E-01    0.15923E+01
    0.63452E-01    0.15812E+01
    0.64089E-01    0.15700E+01
    0.64734E-01    0.15587E+01
    0.65384E-01    0.15471E+01
    0.66041E-01    0.15354E+01
    0.66705E-01    0.15233E+01
    0.67375E-01    0.15111E+01
    0.68052E-01    0.14985E+01
    0.68736E-01    0.14856E+01
    0.69427E-01    0.14724E+01
    0.70125E-01    0.14588E+01
    0.70830E-01    0.14448E+01
    0.71542E-01    0.14305E+01
    0.72261E-01    0.14157E+01
    0.72987E-01    0.14006E+01
    0.73720E-01    0.13851E+01
    0.74461E-01    0.13691E+01
    0.75210E-01    0.13527E+01
    0.75965E-01    0.13360E+01
    0.76729E-01    0.13188E+01
    0.77500E-01    0.13013E+01
    0.78279E-01    0.12834E+01
    0.79066E-01    0.12651E+01
    0.79860E-01    0.12465E+01
    0.80663E-01    0.12277E+01
    0.81474E-01    0.12086E+01
    0.82292E-01    0.11893E+01
    0.83119E-01    0.11698E+01
    0.83955E-01    0.11501E+01
    0.84799E-01    0.11303E+01
    0.85651E-01    0.11105E+01
    0.86512E-01    0.10907E+01
    0.87381E-01    0.10710E+01
    0.88259E-01    0.10513E+01
    0.89146E-01    0.10318E+01
    0.90042E-01    0.10125E+01
    0.90947E-01    0.99339E+00
    0.91861E-01    0.97461E+00
    0.92784E-01    0.95616E+00
    0.93717E-01    0.93811E+00
    0.94659E-01    0.92048E+00
    0.95610E-01    0.90333E+00
    0.96571E-01    0.88668E+00
    0.97542E-01    0.87058E+00
    0.98522E-01    0.85506E+00
    0.99512E-01    0.84013E+00
    0.10051E+00    0.82582E+00
    0.10152E+00    0.81213E+00
    0.10254E+00    0.79910E+00
    0.10357E+00    0.78672E+00
    0.10461E+00    0.77499E+00
    0.10567E+00    0.76390E+00
    0.10673E+00    0.75344E+00
    0.10780E+00    0.74359E+00
    0.10888E+00    0.73434E+00
    0.10998E+00    0.72565E+00
    0.11108E+00    0.71748E+00
    0.11220E+00    0.70981E+00
    0.11333E+00    0.70257E+00
    0.11447E+00    0.69573E+00
    0.11562E+00    0.68924E+00
    0.11678E+00    0.68304E+00
    0.11795E+00    0.67706E+00
    0.11914E+00    0.67123E+00
    0.12033E+00    0.66550E+00
    0.12154E+00    0.65978E+00
    0.12277E+00    0.65403E+00
    0.12400E+00    0.64818E+00
    0.12525E+00    0.64216E+00
    0.12650E+00    0.63593E+00
    0.12778E+00    0.62944E+00
    0.12906E+00    0.62263E+00
    0.13036E+00    0.61548E+00
    0.13167E+00    0.60794E+00
    0.13299E+00    0.60000E+00
    0.13433E+00    0.59164E+00
    0.13568E+00    0.58285E+00
    0.13704E+00    0.57364E+00
    0.13842E+00    0.56403E+00
    0.13981E+00    0.55406E+00
    0.14121E+00    0.54375E+00
    0.14263E+00    0.53317E+00
    0.14407E+00    0.52236E+00
    0.14551E+00    0.51140E+00
    0.14698E+00    0.50035E+00
    0.14845E+00    0.48927E+00
    0.14995E+00    0.47824E+00
    0.15145E+00    0.46733E+00
    0.15298E+00    0.45662E+00
    0.15451E+00    0.44616E+00
    0.15607E+00    0.43603E+00
    0.15763E+00    0.42628E+00
    0.15922E+00    0.41697E+00
    0.16082E+00    0.40814E+00
    0.16244E+00    0.39982E+00
    0.16407E+00    0.39203E+00
    0.16572E+00    0.38477E+00
    0.16738E+00    0.37804E+00
    0.16906E+00    0.37183E+00
    0.17076E+00    0.36612E+00
    0.17248E+00    0.36087E+00
    0.17421E+00    0.35604E+00
    0.17596E+00    0.35158E+00
    0.17773E+00    0.34744E+00
    0.17952E+00    0.34353E+00
    0.18132E+00    0.33980E+00
    0.18315E+00    0.33616E+00
    0.18499E+00    0.33255E+00
    0.18684E+00    0.32889E+00
    0.18872E+00    0.32512E+00
    0.19062E+00    0.32119E+00
    0.19254E+00    0.31704E+00
    0.19447E+00    0.31265E+00
    0.19642E+00    0.30797E+00
    0.19840E+00    0.30300E+00
    0.20039E+00    0.29774E+00
    0.20241E+00    0.29221E+00
    0.20444E+00    0.28645E+00
    0.20650E+00    0.28048E+00
    0.20857E+00    0.27438E+00
    0.21067E+00    0.26820E+00
    0.21278E+00    0.26199E+00
    0.21492E+00    0.25584E+00
    0.21708E+00    0.24980E+00
    0.21926E+00    0.24393E+00
    0.22147E+00    0.23830E+00
    0.22369E+00    0.23294E+00
    0.22594E+00    0.22789E+00
    0.22821E+00    0.22318E+00
    0.23051E+00    0.21881E+00
    0.23282E+00    0.21478E+00
    0.23516E+00    0.21106E+00
    0.23753E+00    0.20764E+00
    0.23991E+00    0.20447E+00
    0.24232E+00    0.20150E+00
    0.24476E+00    0.19869E+00
    0.24722E+00    0.19597E+00
    0.24970E+00    0.19329E+00
    0.25221E+00    0.19058E+00
    0.25475E+00    0.18782E+00
    0.25731E+00    0.18496E+00
    0.25990E+00    0.18196E+00
    0.26251E+00    0.17882E+00
    0.26515E+00    0.17553E+00
    0.26781E+00    0.17210E+00
    0.27050E+00    0.16856E+00
    0.27322E+00    0.16494E+00
    0.27597E+00    0.16128E+00
    0.27874E+00    0.15762E+00
    0.28154E+00    0.15402E+00
    0.28437E+00    0.15051E+00
    0.28723E+00    0.14714E+00
    0.29012E+00    0.14393E+00
    0.29303E+00    0.14090E+00
    0.29598E+00    0.13805E+00
    0.29895E+00    0.13540E+00
    0.30196E+00    0.13292E+00
    0.30499E+00    0.13059E+00
    0.30806E+00    0.12838E+00
    0.31115E+00    0.12626E+00
    0.31428E+00    0.12418E+00
    0.31744E+00    0.12213E+00
    0.32063E+00    0.12006E+00
    0.32385E+00    0.11795E+00
    0.32710E+00    0.11578E+00
    0.33039E+00    0.11356E+00
    0.33371E+00    0.11129E+00
    0.33707E+00    0.10897E+00
    0.34045E+00    0.10664E+00
    0.34388E+00    0.10431E+00
    0.34733E+00    0.10201E+00
    0.35082E+00    0.99772E-01
    0.35435E+00    0.97610E-01
    0.35791E+00    0.95539E-01
    0.36151E+00    0.93568E-01
    0.36514E+00    0.91698E-01
    0.36881E+00    0.89921E-01
    0.37252E+00    0.88221E-01
    0.37626E+00    0.86581E-01
    0.38004E+00    0.84982E-01
    0.38386E+00    0.83406E-01
    0.38772E+00    0.81835E-01
    0.39162E+00    0.80257E-01
    0.39555E+00    0.78667E-01
    0.39953E+00    0.77066E-01
    0.40354E+00    0.75458E-01
    0.40760E+00    0.73854E-01
    0.41169E+00    0.72267E-01
    0.41583E+00    0.70711E-01
    0.42001E+00    0.69196E-01
    0.42423E+00    0.67730E-01
    0.42849E+00    0.66319E-01
    0.43280E+00    0.64961E-01
    0.43715E+00    0.63652E-01
    0.44154E+00    0.62384E-01
    0.44598E+00    0.61148E-01
    0.45046E+00    0.59933E-01
    0.45499E+00    0.58732E-01
    0.45956E+00    0.57539E-01
    0.46418E+00    0.56352E-01
    0.46885E+00    0.55172E-01
    0.47356E+00    0.54003E-01
    0.47832E+00    0.52850E-01
    0.48313E+00    0.51719E-01
    0.48798E+00    0.50616E-01
    0.49289E+00    0.49543E-01
    0.49784E+00    0.48501E-01
    0.50284E+00    0.47489E-01
    0.50790E+00    0.46505E-01
    0.51300E+00    0.45543E-01
    0.51816E+00    0.44600E-01
    0.52337E+00    0.43671E-01
    0.52862E+00    0.42755E-01
    0.53394E+00    0.41850E-01
    0.53930E+00    0.40958E-01
    0.54472E+00    0.40080E-01
    0.55020E+00    0.39219E-01
    0.55573E+00    0.38377E-01
    0.56131E+00    0.37556E-01
    0.56695E+00    0.36755E-01
    0.57265E+00    0.35973E-01
    0.57841E+00    0.35209E-01
    0.58422E+00    0.34461E-01
    0.59009E+00    0.33726E-01
    0.59602E+00    0.33004E-01
    0.60201E+00    0.32295E-01
    0.60806E+00    0.31598E-01
    0.61417E+00    0.30914E-01
    0.62035E+00    0.30244E-01
    0.62658E+00    0.29589E-01
    0.63288E+00    0.28949E-01
    0.63924E+00    0.28323E-01
    0.64566E+00    0.27710E-01
    0.65215E+00    0.27111E-01
    0.65871E+00    0.26523E-01
    0.66533E+00    0.25946E-01
    0.67201E+00    0.25381E-01
    0.67877E+00    0.24827E-01
    0.68559E+00    0.24284E-01
    0.69248E+00    0.23752E-01
    0.69944E+00    0.23232E-01
    0.70647E+00    0.22723E-01
    0.71357E+00    0.22226E-01
    0.72074E+00    0.21738E-01
    0.72798E+00    0.21261E-01
    0.73530E+00    0.20793E-01
    0.74269E+00    0.20335E-01
    0.75015E+00    0.19886E-01
    0.75769E+00    0.19447E-01
    0.76531E+00    0.19017E-01
    0.77300E+00    0.18596E-01
    0.78077E+00    0.18184E-01
    0.78862E+00    0.17781E-01
    0.79654E+00    0.17387E-01
    0.80455E+00    0.17000E-01
    0.81263E+00    0.16622E-01
    0.82080E+00    0.16252E-01
    0.82905E+00    0.15889E-01
    0.83738E+00    0.15535E-01
    0.84580E+00    0.15188E-01
    0.85430E+00    0.14848E-01
    0.86288E+00    0.14516E-01
    0.87155E+00    0.14191E-01
    0.88031E+00    0.13872E-01
    0.88916E+00    0.13561E-01
    0.89810E+00    0.13256E-01
    0.90712E+00    0.12958E-01
    0.91624E+00    0.12666E-01
    0.92545E+00    0.12380E-01
    0.93475E+00    0.12101E-01
    0.94414E+00    0.11828E-01
    0.95363E+00    0.11560E-01
    0.96322E+00    0.11299E-01
    0.97290E+00    0.11043E-01
    0.98268E+00    0.10793E-01
    0.99255E+00    0.10548E-01
    0.10025E+01    0.10308E-01
    0.10126E+01    0.10074E-01
    0.10228E+01    0.98445E-02
    0.10331E+01    0.96203E-02
    0.10434E+01    0.94010E-02
    0.10539E+01    0.91865E-02
    0.10645E+01    0.89766E-02
    0.10752E+01    0.87714E-02
    0.10860E+01    0.85707E-02
    0.10969E+01    0.83744E-02
    0.11080E+01    0.81824E-02
    0.11191E+01    0.79947E-02
    0.11303E+01    0.78111E-02
    0.11417E+01    0.76316E-02
    0.11532E+01    0.74560E-02
    0.11648E+01    0.72844E-02
    0.11765E+01    0.71166E-02
    0.11883E+01    0.69524E-02
    0.12002E+01    0.67920E-02
    0.12123E+01    0.66351E-02
    0.12245E+01    0.64817E-02
    0.12368E+01    0.63318E-02
    0.12492E+01    0.61851E-02
    0.12618E+01    0.60418E-02
    0.12745E+01    0.59017E-02
    0.12873E+01    0.57647E-02
    0.13002E+01    0.56307E-02
    0.13133E+01    0.54998E-02
    0.13265E+01    0.53718E-02
    0.13398E+01    0.52467E-02
    0.13533E+01    0.51244E-02
    0.13669E+01    0.50048E-02
    0.13806E+01    0.48880E-02
    0.13945E+01    0.47738E-02
    0.14085E+01    0.46622E-02
    0.14227E+01    0.45531E-02
    0.14370E+01    0.44465E-02
    0.14514E+01    0.43423E-02
    0.14660E+01    0.42405E-02
    0.14807E+01    0.41409E-02
    0.14956E+01    0.40437E-02
    0.15106E+01    0.39486E-02
    0.15258E+01    0.38558E-02
    0.15411E+01    0.37650E-02
    0.15566E+01    0.36763E-02
    0.15723E+01    0.35896E-02
    0.15881E+01    0.35049E-02
    0.16040E+01    0.34222E-02
    0.16202E+01    0.33413E-02
    0.16364E+01    0.32623E-02
    0.16529E+01    0.31851E-02
    0.16695E+01    0.31097E-02
    0.16863E+01    0.30360E-02
    0.17032E+01    0.29640E-02
    0.17203E+01    0.28937E-02
    0.17376E+01    0.28250E-02
    0.17551E+01    0.27579E-02
    0.17727E+01    0.26923E-02
    0.17906E+01    0.26283E-02
    0.18085E+01    0.25657E-02
    0.18267E+01    0.25046E-02
    0.18451E+01    0.24448E-02
    0.18636E+01    0.23865E-02
    0.18824E+01    0.23295E-02
    0.19013E+01    0.22739E-02
    0.19204E+01    0.22195E-02
    0.19397E+01    0.21664E-02
    0.19592E+01    0.21146E-02
    0.19789E+01    0.20639E-02
    0.19988E+01    0.20145E-02
    0.20188E+01    0.19662E-02
    0.20391E+01    0.19190E-02
    0.20596E+01    0.18729E-02
    0.20803E+01    0.18279E-02
    0.21012E+01    0.17840E-02
    0.21223E+01    0.17410E-02
    0.21437E+01    0.16991E-02
    0.21652E+01    0.16582E-02
    0.21870E+01    0.16182E-02
    0.22090E+01    0.15792E-02
    0.22312E+01    0.15411E-02
    0.22536E+01    0.15039E-02
    0.22762E+01    0.14675E-02
    0.22991E+01    0.14321E-02
    0.23222E+01    0.13974E-02
    0.23456E+01    0.13636E-02
    0.23691E+01    0.13306E-02
    0.23929E+01    0.12983E-02
    0.24170E+01    0.12668E-02
    0.24413E+01    0.12361E-02
    0.24658E+01    0.12061E-02
    0.24906E+01    0.11768E-02
    0.25156E+01    0.11482E-02
    0.25409E+01    0.11203E-02
    0.25664E+01    0.10930E-02
    0.25922E+01    0.10664E-02
    0.26183E+01    0.10404E-02
    0.26446E+01    0.10150E-02
    0.26712E+01    0.99029E-03
    0.26980E+01    0.96613E-03
    0.27252E+01    0.94254E-03
    0.27525E+01    0.91951E-03
    0.27802E+01    0.89704E-03
    0.28081E+01    0.87510E-03
    0.28364E+01    0.85369E-03
    0.28649E+01    0.83279E-03
    0.28937E+01    0.81239E-03
    0.29227E+01    0.79248E-03
    0.29521E+01    0.77304E-03
    0.29818E+01    0.75408E-03
    0.30118E+01    0.73557E-03
    0.30420E+01    0.71750E-03
    0.30726E+01    0.69987E-03
    0.31035E+01    0.68266E-03
    0.31347E+01    0.66587E-03
    0.31662E+01    0.64948E-03
    0.31980E+01    0.63349E-03
    0.32301E+01    0.61788E-03
    0.32626E+01    0.60265E-03
    0.32954E+01    0.58779E-03
    0.33285E+01    0.57328E-03
    0.33620E+01    0.55913E-03
    0.33957E+01    0.54532E-03
    0.34299E+01    0.53184E-03
    0.34643E+01    0.51869E-03
    0.34992E+01    0.50586E-03
    0.35343E+01    0.49334E-03
    0.35699E+01    0.48113E-03
    0.36057E+01    0.46921E-03
    0.36420E+01    0.45758E-03
    0.36786E+01    0.44623E-03
    0.37155E+01    0.43516E-03
    0.37529E+01    0.42436E-03
    0.37906E+01    0.41382E-03
    0.38287E+01    0.40354E-03
    0.38672E+01    0.39351E-03
    0.39060E+01    0.38372E-03
    0.39453E+01    0.37418E-03
    0.39849E+01    0.36486E-03
    0.40250E+01    0.35578E-03
    0.40654E+01    0.34691E-03
    0.41063E+01    0.33827E-03
    0.41476E+01    0.32983E-03
    0.41893E+01    0.32160E-03
    0.42314E+01    0.31358E-03
    0.42739E+01    0.30575E-03
    0.43168E+01    0.29811E-03
    0.43602E+01    0.29066E-03
    0.44040E+01    0.28339E-03
    0.44483E+01    0.27630E-03
    0.44930E+01    0.26939E-03
    0.45382E+01    0.26264E-03
    0.45838E+01    0.25606E-03
    0.46298E+01    0.24965E-03
    0.46764E+01    0.24339E-03
    0.47234E+01    0.23728E-03
    0.47708E+01    0.23133E-03
    0.48188E+01    0.22552E-03
    0.48672E+01    0.21986E-03
    0.49161E+01    0.21433E-03
    0.49655E+01    0.20895E-03
    0.50155E+01    0.20369E-03
    0.50659E+01    0.19857E-03
    0.51168E+01    0.19357E-03
    0.51682E+01    0.18870E-03
    0.52201E+01    0.18395E-03
    0.52726E+01    0.17931E-03
    0.53256E+01    0.17479E-03
    0.53791E+01    0.17038E-03
    0.54332E+01    0.16608E-03
    0.54878E+01    0.16189E-03
    0.55429E+01    0.15780E-03
    0.55986E+01    0.15382E-03
    0.56549E+01    0.14993E-03
    0.57117E+01    0.14614E-03
    0.57691E+01    0.14245E-03
    0.58271E+01    0.13884E-03
    0.58857E+01    0.13533E-03
    0.59448E+01    0.13190E-03
    0.60046E+01    0.12856E-03
    0.60649E+01    0.12530E-03
    0.61259E+01    0.12213E-03
    0.61875E+01    0.11903E-03
    0.62496E+01    0.11601E-03
    0.63124E+01    0.11307E-03
    0.63759E+01    0.11020E-03
    0.64400E+01    0.10740E-03
    0.65047E+01    0.10467E-03
    0.65701E+01    0.10201E-03
    0.66361E+01    0.99415E-04
    0.67028E+01    0.96887E-04
    0.67702E+01    0.94422E-04
    0.68382E+01    0.92018E-04
    0.69069E+01    0.89675E-04
    0.69763E+01    0.87391E-04
    0.70464E+01    0.85164E-04
    0.71173E+01    0.82993E-04
    0.71888E+01    0.80877E-04
    0.72610E+01    0.78814E-04
    0.73340E+01    0.76802E-04
    0.74077E+01    0.74842E-04
    0.74822E+01    0.72931E-04
    0.75574E+01    0.71068E-04
    0.76333E+01    0.69251E-04
    0.77100E+01    0.67481E-04
    0.77875E+01    0.65755E-04
    0.78658E+01    0.64073E-04
    0.79448E+01    0.62434E-04
    0.80247E+01    0.60835E-04
    0.81053E+01    0.59278E-04
    0.81868E+01    0.57759E-04
    0.82691E+01    0.56279E-04
    0.83522E+01    0.54836E-04
    0.84361E+01    0.53430E-04
    0.85209E+01    0.52059E-04
    0.86065E+01    0.50724E-04
    0.86930E+01    0.49422E-04
    0.87804E+01    0.48153E-04
    0.88687E+01    0.46916E-04
    0.89578E+01    0.45710E-04
    0.90478E+01    0.44535E-04
    0.91388E+01    0.43390E-04
    0.92306E+01    0.42274E-04
    0.93234E+01    0.41187E-04
    0.94171E+01    0.40127E-04
    0.95117E+01    0.39094E-04
    0.96073E+01    0.38087E-04
    0.97039E+01    0.37106E-04
    0.98014E+01    0.36149E-04
    0.98999E+01    0.35217E-04
    0.99994E+01    0.34309E-04
    0.10100E+02    0.33424E-04
    0.10201E+02    0.32562E-04
    0.10304E+02    0.31721E-04
    0.10407E+02    0.30902E-04
    0.10512E+02    0.30104E-04
    0.10618E+02    0.29327E-04
    0.10724E+02    0.28569E-04
    0.10832E+02    0.27830E-04
    0.10941E+02    0.27110E-04
    0.11051E+02    0.26409E-04
    0.11162E+02    0.25726E-04
    0.11274E+02    0.25060E-04
    0.11388E+02    0.24411E-04
    0.11502E+02    0.23779E-04
    0.11618E+02    0.23163E-04
    0.11734E+02    0.22563E-04
    0.11852E+02    0.21978E-04
    0.11971E+02    0.21408E-04
    0.12092E+02    0.20853E-04
    0.12213E+02    0.20312E-04
    0.12336E+02    0.19785E-04
    0.12460E+02    0.19271E-04
    0.12585E+02    0.18771E-04
    0.12712E+02    0.18283E-04
    0.12839E+02    0.17808E-04
    0.12969E+02    0.17345E-04
    0.13099E+02    0.16894E-04
    0.13230E+02    0.16455E-04
    0.13363E+02    0.16027E-04
    0.13498E+02    0.15610E-04
    0.13633E+02    0.15204E-04
    0.13770E+02    0.14808E-04
    0.13909E+02    0.14422E-04
    0.14049E+02    0.14046E-04
    0.14190E+02    0.13680E-04
    0.14332E+02    0.13324E-04
    0.14476E+02    0.12977E-04
    0.14622E+02    0.12638E-04
    0.14769E+02    0.12308E-04
    0.14917E+02    0.11987E-04
    0.15067E+02    0.11674E-04
    0.15219E+02    0.11370E-04
    0.15372E+02    0.11073E-04
    0.15526E+02    0.10784E-04
    0.15682E+02    0.10502E-04
    0.15840E+02    0.10227E-04
    0.15999E+02    0.99599E-05
    0.16160E+02    0.96995E-05
    0.16322E+02    0.94458E-05
    0.16486E+02    0.91986E-05
    0.16652E+02    0.89579E-05
    0.16819E+02    0.87234E-05
    0.16988E+02    0.84950E-05
    0.17159E+02    0.82725E-05
    0.17331E+02    0.80558E-05
    0.17506E+02    0.78447E-05
    0.17682E+02    0.76391E-05
    0.17859E+02    0.74388E-05
    0.18039E+02    0.72437E-05
    0.18220E+02    0.70537E-05
    0.18403E+02    0.68686E-05
    0.18588E+02    0.66883E-05
    0.18775E+02    0.65128E-05
    0.18964E+02    0.63417E-05
    0.19154E+02    0.61752E-05
    0.19347E+02    0.60129E-05
    0.19541E+02    0.58549E-05
    0.19738E+02    0.57010E-05
    0.19936E+02    0.55511E-05
    0.20136E+02    0.54051E-05
    0.20339E+02    0.52630E-05
    0.20543E+02    0.51245E-05
    0.20750E+02    0.49896E-05
    0.20958E+02    0.48583E-05
    0.21169E+02    0.47303E-05
    0.21381E+02    0.46057E-05
    0.21596E+02    0.44844E-05
    0.21813E+02    0.43662E-05
    0.22033E+02    0.42512E-05
    0.22254E+02    0.41391E-05
    0.22478E+02    0.40299E-05
    0.22704E+02    0.39236E-05
    0.22932E+02    0.38201E-05
    0.23162E+02    0.37193E-05
    0.23395E+02    0.36211E-05
    0.23630E+02    0.35255E-05
    0.23868E+02    0.34324E-05
    0.24108E+02    0.33418E-05
    0.24350E+02    0.32535E-05
    0.24595E+02    0.31675E-05
    0.24842E+02    0.30838E-05
    0.25091E+02    0.30022E-05
    0.25344E+02    0.29228E-05
    0.25598E+02    0.28455E-05
    0.25856E+02    0.27702E-05
    0.26115E+02    0.26969E-05
    0.26378E+02    0.26255E-05
    0.26643E+02    0.25560E-05
    0.26911E+02    0.24883E-05
    0.27181E+02    0.24224E-05
    0.27454E+02    0.23582E-05
    0.27730E+02    0.22957E-05
    0.28009E+02    0.22349E-05
    0.28290E+02    0.21756E-05
    0.28575E+02    0.21179E-05
    0.28862E+02    0.20617E-05
    0.29152E+02    0.20070E-05
    0.29445E+02    0.19538E-05
    0.29741E+02    0.19019E-05
    0.30040E+02    0.18514E-05
    0.30342E+02    0.18022E-05
    0.30647E+02    0.17544E-05
    0.30955E+02    0.17077E-05
    0.31266E+02    0.16624E-05
    0.31580E+02    0.16182E-05
    0.31897E+02    0.15752E-05
    0.32218E+02    0.15333E-05
    0.32542E+02    0.14925E-05
    0.32869E+02    0.14528E-05
    0.33199E+02    0.14141E-05
    0.33533E+02    0.13765E-05
    0.33870E+02    0.13398E-05
    0.34210E+02    0.13042E-05
    0.34554E+02    0.12694E-05
    0.34901E+02    0.12356E-05
    0.35252E+02    0.12027E-05
    0.35606E+02    0.11706E-05
    0.35964E+02    0.11394E-05
    0.36326E+02    0.11090E-05
    0.36691E+02    0.10794E-05
    0.37059E+02    0.10507E-05
    0.37432E+02    0.10226E-05
    0.37808E+02    0.99533E-06
    0.38188E+02    0.96876E-06
    0.38572E+02    0.94289E-06
    0.38960E+02    0.91771E-06
    0.39351E+02    0.89320E-06
    0.39747E+02    0.86933E-06
    0.40146E+02    0.84610E-06
    0.40550E+02    0.82348E-06
    0.40957E+02    0.80147E-06
    0.41369E+02    0.78003E-06
    0.41784E+02    0.75917E-06
    0.42204E+02    0.73886E-06
    0.42629E+02    0.71908E-06
    0.43057E+02    0.69984E-06
    0.43490E+02    0.68110E-06
    0.43927E+02    0.66286E-06
    0.44368E+02    0.64511E-06
    0.44814E+02    0.62783E-06
    0.45265E+02    0.61100E-06
    0.45719E+02    0.59463E-06
    0.46179E+02    0.57869E-06
    0.46643E+02    0.56317E-06
    0.47112E+02    0.54807E-06
    0.47585E+02    0.53336E-06
    0.48064E+02    0.51905E-06
    0.48547E+02    0.50512E-06
