#           k/h    P           
    0.13069E-01    0.38834E+02
    0.13201E-01    0.38918E+02
    0.13333E-01    0.38999E+02
    0.13468E-01    0.39078E+02
    0.13603E-01    0.39153E+02
    0.13740E-01    0.39225E+02
    0.13878E-01    0.39294E+02
    0.14017E-01    0.39360E+02
    0.14158E-01    0.39422E+02
    0.14300E-01    0.39482E+02
    0.14444E-01    0.39538E+02
    0.14589E-01    0.39590E+02
    0.14736E-01    0.39639E+02
    0.14884E-01    0.39684E+02
    0.15033E-01    0.39726E+02
    0.15185E-01    0.39764E+02
    0.15337E-01    0.39798E+02
    0.15491E-01    0.39829E+02
    0.15647E-01    0.39856E+02
    0.15804E-01    0.39879E+02
    0.15963E-01    0.39898E+02
    0.16124E-01    0.39913E+02
    0.16286E-01    0.39924E+02
    0.16449E-01    0.39931E+02
    0.16615E-01    0.39933E+02
    0.16782E-01    0.39932E+02
    0.16950E-01    0.39927E+02
    0.17121E-01    0.39917E+02
    0.17293E-01    0.39903E+02
    0.17466E-01    0.39884E+02
    0.17642E-01    0.39862E+02
    0.17819E-01    0.39834E+02
    0.17998E-01    0.39803E+02
    0.18179E-01    0.39767E+02
    0.18362E-01    0.39726E+02
    0.18546E-01    0.39681E+02
    0.18733E-01    0.39631E+02
    0.18921E-01    0.39577E+02
    0.19111E-01    0.39518E+02
    0.19303E-01    0.39454E+02
    0.19497E-01    0.39385E+02
    0.19693E-01    0.39312E+02
    0.19891E-01    0.39234E+02
    0.20091E-01    0.39152E+02
    0.20293E-01    0.39064E+02
    0.20497E-01    0.38972E+02
    0.20703E-01    0.38875E+02
    0.20911E-01    0.38773E+02
    0.21121E-01    0.38667E+02
    0.21334E-01    0.38556E+02
    0.21548E-01    0.38439E+02
    0.21764E-01    0.38319E+02
    0.21983E-01    0.38193E+02
    0.22204E-01    0.38062E+02
    0.22427E-01    0.37927E+02
    0.22653E-01    0.37787E+02
    0.22880E-01    0.37643E+02
    0.23110E-01    0.37494E+02
    0.23343E-01    0.37340E+02
    0.23577E-01    0.37181E+02
    0.23814E-01    0.37018E+02
    0.24053E-01    0.36851E+02
    0.24295E-01    0.36679E+02
    0.24539E-01    0.36502E+02
    0.24786E-01    0.36321E+02
    0.25035E-01    0.36136E+02
    0.25287E-01    0.35947E+02
    0.25541E-01    0.35753E+02
    0.25798E-01    0.35556E+02
    0.26057E-01    0.35354E+02
    0.26319E-01    0.35149E+02
    0.26583E-01    0.34939E+02
    0.26850E-01    0.34726E+02
    0.27120E-01    0.34509E+02
    0.27393E-01    0.34289E+02
    0.27668E-01    0.34065E+02
    0.27946E-01    0.33838E+02
    0.28227E-01    0.33608E+02
    0.28511E-01    0.33375E+02
    0.28797E-01    0.33138E+02
    0.29087E-01    0.32899E+02
    0.29379E-01    0.32657E+02
    0.29674E-01    0.32413E+02
    0.29972E-01    0.32166E+02
    0.30274E-01    0.31917E+02
    0.30578E-01    0.31665E+02
    0.30885E-01    0.31412E+02
    0.31196E-01    0.31157E+02
    0.31509E-01    0.30900E+02
    0.31826E-01    0.30642E+02
    0.32146E-01    0.30382E+02
    0.32469E-01    0.30121E+02
    0.32795E-01    0.29860E+02
    0.33125E-01    0.29597E+02
    0.33458E-01    0.29334E+02
    0.33794E-01    0.29070E+02
    0.34133E-01    0.28806E+02
    0.34477E-01    0.28542E+02
    0.34823E-01    0.28277E+02
    0.35173E-01    0.28013E+02
    0.35526E-01    0.27750E+02
    0.35884E-01    0.27487E+02
    0.36244E-01    0.27225E+02
    0.36608E-01    0.26964E+02
    0.36976E-01    0.26704E+02
    0.37348E-01    0.26445E+02
    0.37723E-01    0.26188E+02
    0.38102E-01    0.25932E+02
    0.38485E-01    0.25679E+02
    0.38872E-01    0.25427E+02
    0.39263E-01    0.25177E+02
    0.39657E-01    0.24930E+02
    0.40056E-01    0.24685E+02
    0.40459E-01    0.24443E+02
    0.40865E-01    0.24204E+02
    0.41276E-01    0.23967E+02
    0.41691E-01    0.23734E+02
    0.42110E-01    0.23504E+02
    0.42533E-01    0.23277E+02
    0.42960E-01    0.23054E+02
    0.43392E-01    0.22834E+02
    0.43828E-01    0.22618E+02
    0.44269E-01    0.22406E+02
    0.44714E-01    0.22197E+02
    0.45163E-01    0.21992E+02
    0.45617E-01    0.21792E+02
    0.46075E-01    0.21595E+02
    0.46538E-01    0.21402E+02
    0.47006E-01    0.21213E+02
    0.47479E-01    0.21029E+02
    0.47956E-01    0.20848E+02
    0.48438E-01    0.20672E+02
    0.48925E-01    0.20499E+02
    0.49416E-01    0.20331E+02
    0.49913E-01    0.20166E+02
    0.50415E-01    0.20005E+02
    0.50921E-01    0.19848E+02
    0.51433E-01    0.19695E+02
    0.51950E-01    0.19546E+02
    0.52472E-01    0.19400E+02
    0.52999E-01    0.19258E+02
    0.53532E-01    0.19118E+02
    0.54070E-01    0.18982E+02
    0.54613E-01    0.18849E+02
    0.55162E-01    0.18718E+02
    0.55717E-01    0.18590E+02
    0.56277E-01    0.18464E+02
    0.56842E-01    0.18340E+02
    0.57413E-01    0.18218E+02
    0.57990E-01    0.18098E+02
    0.58573E-01    0.17979E+02
    0.59162E-01    0.17861E+02
    0.59757E-01    0.17744E+02
    0.60357E-01    0.17627E+02
    0.60964E-01    0.17510E+02
    0.61576E-01    0.17393E+02
    0.62195E-01    0.17276E+02
    0.62820E-01    0.17158E+02
    0.63452E-01    0.17039E+02
    0.64089E-01    0.16918E+02
    0.64734E-01    0.16795E+02
    0.65384E-01    0.16671E+02
    0.66041E-01    0.16544E+02
    0.66705E-01    0.16415E+02
    0.67375E-01    0.16282E+02
    0.68052E-01    0.16147E+02
    0.68736E-01    0.16008E+02
    0.69427E-01    0.15865E+02
    0.70125E-01    0.15719E+02
    0.70830E-01    0.15569E+02
    0.71542E-01    0.15414E+02
    0.72261E-01    0.15255E+02
    0.72987E-01    0.15092E+02
    0.73720E-01    0.14925E+02
    0.74461E-01    0.14753E+02
    0.75210E-01    0.14576E+02
    0.75965E-01    0.14396E+02
    0.76729E-01    0.14211E+02
    0.77500E-01    0.14022E+02
    0.78279E-01    0.13829E+02
    0.79066E-01    0.13632E+02
    0.79860E-01    0.13432E+02
    0.80663E-01    0.13229E+02
    0.81474E-01    0.13023E+02
    0.82292E-01    0.12815E+02
    0.83119E-01    0.12604E+02
    0.83955E-01    0.12393E+02
    0.84799E-01    0.12180E+02
    0.85651E-01    0.11967E+02
    0.86512E-01    0.11753E+02
    0.87381E-01    0.11540E+02
    0.88259E-01    0.11328E+02
    0.89146E-01    0.11118E+02
    0.90042E-01    0.10910E+02
    0.90947E-01    0.10704E+02
    0.91861E-01    0.10502E+02
    0.92784E-01    0.10303E+02
    0.93717E-01    0.10108E+02
    0.94659E-01    0.99185E+01
    0.95610E-01    0.97337E+01
    0.96571E-01    0.95543E+01
    0.97542E-01    0.93809E+01
    0.98522E-01    0.92136E+01
    0.99512E-01    0.90527E+01
    0.10051E+00    0.88985E+01
    0.10152E+00    0.87510E+01
    0.10254E+00    0.86106E+01
    0.10357E+00    0.84772E+01
    0.10461E+00    0.83508E+01
    0.10567E+00    0.82313E+01
    0.10673E+00    0.81186E+01
    0.10780E+00    0.80125E+01
    0.10888E+00    0.79128E+01
    0.10998E+00    0.78191E+01
    0.11108E+00    0.77311E+01
    0.11220E+00    0.76484E+01
    0.11333E+00    0.75705E+01
    0.11447E+00    0.74968E+01
    0.11562E+00    0.74268E+01
    0.11678E+00    0.73600E+01
    0.11795E+00    0.72955E+01
    0.11914E+00    0.72328E+01
    0.12033E+00    0.71710E+01
    0.12154E+00    0.71094E+01
    0.12277E+00    0.70474E+01
    0.12400E+00    0.69843E+01
    0.12525E+00    0.69195E+01
    0.12650E+00    0.68524E+01
    0.12778E+00    0.67824E+01
    0.12906E+00    0.67091E+01
    0.13036E+00    0.66320E+01
    0.13167E+00    0.65508E+01
    0.13299E+00    0.64652E+01
    0.13433E+00    0.63751E+01
    0.13568E+00    0.62804E+01
    0.13704E+00    0.61812E+01
    0.13842E+00    0.60777E+01
    0.13981E+00    0.59702E+01
    0.14121E+00    0.58591E+01
    0.14263E+00    0.57451E+01
    0.14407E+00    0.56286E+01
    0.14551E+00    0.55105E+01
    0.14698E+00    0.53914E+01
    0.14845E+00    0.52721E+01
    0.14995E+00    0.51532E+01
    0.15145E+00    0.50357E+01
    0.15298E+00    0.49202E+01
    0.15451E+00    0.48075E+01
    0.15607E+00    0.46984E+01
    0.15763E+00    0.45933E+01
    0.15922E+00    0.44930E+01
    0.16082E+00    0.43979E+01
    0.16244E+00    0.43082E+01
    0.16407E+00    0.42242E+01
    0.16572E+00    0.41460E+01
    0.16738E+00    0.40735E+01
    0.16906E+00    0.40066E+01
    0.17076E+00    0.39451E+01
    0.17248E+00    0.38885E+01
    0.17421E+00    0.38365E+01
    0.17596E+00    0.37884E+01
    0.17773E+00    0.37437E+01
    0.17952E+00    0.37017E+01
    0.18132E+00    0.36614E+01
    0.18315E+00    0.36223E+01
    0.18499E+00    0.35833E+01
    0.18684E+00    0.35439E+01
    0.18872E+00    0.35033E+01
    0.19062E+00    0.34609E+01
    0.19254E+00    0.34163E+01
    0.19447E+00    0.33689E+01
    0.19642E+00    0.33185E+01
    0.19840E+00    0.32650E+01
    0.20039E+00    0.32083E+01
    0.20241E+00    0.31487E+01
    0.20444E+00    0.30866E+01
    0.20650E+00    0.30223E+01
    0.20857E+00    0.29565E+01
    0.21067E+00    0.28899E+01
    0.21278E+00    0.28231E+01
    0.21492E+00    0.27568E+01
    0.21708E+00    0.26917E+01
    0.21926E+00    0.26284E+01
    0.22147E+00    0.25677E+01
    0.22369E+00    0.25100E+01
    0.22594E+00    0.24556E+01
    0.22821E+00    0.24049E+01
    0.23051E+00    0.23578E+01
    0.23282E+00    0.23143E+01
    0.23516E+00    0.22742E+01
    0.23753E+00    0.22373E+01
    0.23991E+00    0.22032E+01
    0.24232E+00    0.21713E+01
    0.24476E+00    0.21410E+01
    0.24722E+00    0.21116E+01
    0.24970E+00    0.20827E+01
    0.25221E+00    0.20536E+01
    0.25475E+00    0.20238E+01
    0.25731E+00    0.19930E+01
    0.25990E+00    0.19607E+01
    0.26251E+00    0.19268E+01
    0.26515E+00    0.18914E+01
    0.26781E+00    0.18544E+01
    0.27050E+00    0.18163E+01
    0.27322E+00    0.17773E+01
    0.27597E+00    0.17378E+01
    0.27874E+00    0.16985E+01
    0.28154E+00    0.16596E+01
    0.28437E+00    0.16218E+01
    0.28723E+00    0.15855E+01
    0.29012E+00    0.15509E+01
    0.29303E+00    0.15182E+01
    0.29598E+00    0.14876E+01
    0.29895E+00    0.14590E+01
    0.30196E+00    0.14322E+01
    0.30499E+00    0.14071E+01
    0.30806E+00    0.13834E+01
    0.31115E+00    0.13605E+01
    0.31428E+00    0.13381E+01
    0.31744E+00    0.13160E+01
    0.32063E+00    0.12937E+01
    0.32385E+00    0.12709E+01
    0.32710E+00    0.12476E+01
    0.33039E+00    0.12236E+01
    0.33371E+00    0.11991E+01
    0.33707E+00    0.11742E+01
    0.34045E+00    0.11491E+01
    0.34388E+00    0.11240E+01
    0.34733E+00    0.10992E+01
    0.35082E+00    0.10751E+01
    0.35435E+00    0.10518E+01
    0.35791E+00    0.10295E+01
    0.36151E+00    0.10082E+01
    0.36514E+00    0.98808E+00
    0.36881E+00    0.96893E+00
    0.37252E+00    0.95061E+00
    0.37626E+00    0.93294E+00
    0.38004E+00    0.91572E+00
    0.38386E+00    0.89873E+00
    0.38772E+00    0.88180E+00
    0.39162E+00    0.86479E+00
    0.39555E+00    0.84766E+00
    0.39953E+00    0.83041E+00
    0.40354E+00    0.81309E+00
    0.40760E+00    0.79580E+00
    0.41169E+00    0.77870E+00
    0.41583E+00    0.76194E+00
    0.42001E+00    0.74561E+00
    0.42423E+00    0.72981E+00
    0.42849E+00    0.71461E+00
    0.43280E+00    0.69998E+00
    0.43715E+00    0.68587E+00
    0.44154E+00    0.67221E+00
    0.44598E+00    0.65889E+00
    0.45046E+00    0.64580E+00
    0.45499E+00    0.63285E+00
    0.45956E+00    0.62000E+00
    0.46418E+00    0.60722E+00
    0.46885E+00    0.59450E+00
    0.47356E+00    0.58190E+00
    0.47832E+00    0.56948E+00
    0.48313E+00    0.55729E+00
    0.48798E+00    0.54540E+00
    0.49289E+00    0.53384E+00
    0.49784E+00    0.52261E+00
    0.50284E+00    0.51171E+00
    0.50790E+00    0.50111E+00
    0.51300E+00    0.49075E+00
    0.51816E+00    0.48058E+00
    0.52337E+00    0.47057E+00
    0.52862E+00    0.46070E+00
    0.53394E+00    0.45094E+00
    0.53930E+00    0.44133E+00
    0.54472E+00    0.43187E+00
    0.55020E+00    0.42260E+00
    0.55573E+00    0.41353E+00
    0.56131E+00    0.40468E+00
    0.56695E+00    0.39604E+00
    0.57265E+00    0.38762E+00
    0.57841E+00    0.37939E+00
    0.58422E+00    0.37132E+00
    0.59009E+00    0.36341E+00
    0.59602E+00    0.35563E+00
    0.60201E+00    0.34799E+00
    0.60806E+00    0.34048E+00
    0.61417E+00    0.33311E+00
    0.62035E+00    0.32589E+00
    0.62658E+00    0.31883E+00
    0.63288E+00    0.31193E+00
    0.63924E+00    0.30519E+00
    0.64566E+00    0.29859E+00
    0.65215E+00    0.29213E+00
    0.65871E+00    0.28579E+00
    0.66533E+00    0.27958E+00
    0.67201E+00    0.27349E+00
    0.67877E+00    0.26752E+00
    0.68559E+00    0.26167E+00
    0.69248E+00    0.25594E+00
    0.69944E+00    0.25034E+00
    0.70647E+00    0.24485E+00
    0.71357E+00    0.23949E+00
    0.72074E+00    0.23423E+00
    0.72798E+00    0.22909E+00
    0.73530E+00    0.22405E+00
    0.74269E+00    0.21911E+00
    0.75015E+00    0.21428E+00
    0.75769E+00    0.20955E+00
    0.76531E+00    0.20491E+00
    0.77300E+00    0.20038E+00
    0.78077E+00    0.19594E+00
    0.78862E+00    0.19160E+00
    0.79654E+00    0.18735E+00
    0.80455E+00    0.18319E+00
    0.81263E+00    0.17911E+00
    0.82080E+00    0.17512E+00
    0.82905E+00    0.17121E+00
    0.83738E+00    0.16739E+00
    0.84580E+00    0.16365E+00
    0.85430E+00    0.16000E+00
    0.86288E+00    0.15641E+00
    0.87155E+00    0.15291E+00
    0.88031E+00    0.14948E+00
    0.88916E+00    0.14612E+00
    0.89810E+00    0.14284E+00
    0.90712E+00    0.13962E+00
    0.91624E+00    0.13648E+00
    0.92545E+00    0.13340E+00
    0.93475E+00    0.13039E+00
    0.94414E+00    0.12745E+00
    0.95363E+00    0.12457E+00
    0.96322E+00    0.12175E+00
    0.97290E+00    0.11899E+00
    0.98268E+00    0.11629E+00
    0.99255E+00    0.11365E+00
    0.10025E+01    0.11107E+00
    0.10126E+01    0.10855E+00
    0.10228E+01    0.10608E+00
    0.10331E+01    0.10366E+00
    0.10434E+01    0.10130E+00
    0.10539E+01    0.98987E-01
    0.10645E+01    0.96726E-01
    0.10752E+01    0.94515E-01
    0.10860E+01    0.92352E-01
    0.10969E+01    0.90237E-01
    0.11080E+01    0.88168E-01
    0.11191E+01    0.86146E-01
    0.11303E+01    0.84167E-01
    0.11417E+01    0.82233E-01
    0.11532E+01    0.80341E-01
    0.11648E+01    0.78492E-01
    0.11765E+01    0.76683E-01
    0.11883E+01    0.74915E-01
    0.12002E+01    0.73186E-01
    0.12123E+01    0.71496E-01
    0.12245E+01    0.69843E-01
    0.12368E+01    0.68227E-01
    0.12492E+01    0.66647E-01
    0.12618E+01    0.65103E-01
    0.12745E+01    0.63593E-01
    0.12873E+01    0.62116E-01
    0.13002E+01    0.60673E-01
    0.13133E+01    0.59262E-01
    0.13265E+01    0.57883E-01
    0.13398E+01    0.56535E-01
    0.13533E+01    0.55217E-01
    0.13669E+01    0.53929E-01
    0.13806E+01    0.52670E-01
    0.13945E+01    0.51439E-01
    0.14085E+01    0.50237E-01
    0.14227E+01    0.49061E-01
    0.14370E+01    0.47912E-01
    0.14514E+01    0.46790E-01
    0.14660E+01    0.45692E-01
    0.14807E+01    0.44620E-01
    0.14956E+01    0.43572E-01
    0.15106E+01    0.42548E-01
    0.15258E+01    0.41547E-01
    0.15411E+01    0.40569E-01
    0.15566E+01    0.39613E-01
    0.15723E+01    0.38679E-01
    0.15881E+01    0.37767E-01
    0.16040E+01    0.36875E-01
    0.16202E+01    0.36004E-01
    0.16364E+01    0.35152E-01
    0.16529E+01    0.34321E-01
    0.16695E+01    0.33508E-01
    0.16863E+01    0.32714E-01
    0.17032E+01    0.31939E-01
    0.17203E+01    0.31181E-01
    0.17376E+01    0.30440E-01
    0.17551E+01    0.29717E-01
    0.17727E+01    0.29011E-01
    0.17906E+01    0.28320E-01
    0.18085E+01    0.27646E-01
    0.18267E+01    0.26987E-01
    0.18451E+01    0.26344E-01
    0.18636E+01    0.25716E-01
    0.18824E+01    0.25102E-01
    0.19013E+01    0.24502E-01
    0.19204E+01    0.23916E-01
    0.19397E+01    0.23344E-01
    0.19592E+01    0.22785E-01
    0.19789E+01    0.22240E-01
    0.19988E+01    0.21707E-01
    0.20188E+01    0.21186E-01
    0.20391E+01    0.20678E-01
    0.20596E+01    0.20181E-01
    0.20803E+01    0.19696E-01
    0.21012E+01    0.19223E-01
    0.21223E+01    0.18760E-01
    0.21437E+01    0.18309E-01
    0.21652E+01    0.17868E-01
    0.21870E+01    0.17437E-01
    0.22090E+01    0.17016E-01
    0.22312E+01    0.16606E-01
    0.22536E+01    0.16205E-01
    0.22762E+01    0.15813E-01
    0.22991E+01    0.15431E-01
    0.23222E+01    0.15058E-01
    0.23456E+01    0.14693E-01
    0.23691E+01    0.14337E-01
    0.23929E+01    0.13990E-01
    0.24170E+01    0.13650E-01
    0.24413E+01    0.13319E-01
    0.24658E+01    0.12996E-01
    0.24906E+01    0.12680E-01
    0.25156E+01    0.12372E-01
    0.25409E+01    0.12071E-01
    0.25664E+01    0.11777E-01
    0.25922E+01    0.11491E-01
    0.26183E+01    0.11211E-01
    0.26446E+01    0.10937E-01
    0.26712E+01    0.10671E-01
    0.26980E+01    0.10410E-01
    0.27252E+01    0.10156E-01
    0.27525E+01    0.99081E-02
    0.27802E+01    0.96659E-02
    0.28081E+01    0.94295E-02
    0.28364E+01    0.91988E-02
    0.28649E+01    0.89736E-02
    0.28937E+01    0.87537E-02
    0.29227E+01    0.85392E-02
    0.29521E+01    0.83298E-02
    0.29818E+01    0.81254E-02
    0.30118E+01    0.79260E-02
    0.30420E+01    0.77313E-02
    0.30726E+01    0.75413E-02
    0.31035E+01    0.73559E-02
    0.31347E+01    0.71749E-02
    0.31662E+01    0.69984E-02
    0.31980E+01    0.68260E-02
    0.32301E+01    0.66578E-02
    0.32626E+01    0.64937E-02
    0.32954E+01    0.63336E-02
    0.33285E+01    0.61773E-02
    0.33620E+01    0.60248E-02
    0.33957E+01    0.58760E-02
    0.34299E+01    0.57308E-02
    0.34643E+01    0.55891E-02
    0.34992E+01    0.54508E-02
    0.35343E+01    0.53159E-02
    0.35699E+01    0.51843E-02
    0.36057E+01    0.50559E-02
    0.36420E+01    0.49306E-02
    0.36786E+01    0.48083E-02
    0.37155E+01    0.46890E-02
    0.37529E+01    0.45726E-02
    0.37906E+01    0.44591E-02
    0.38287E+01    0.43483E-02
    0.38672E+01    0.42402E-02
    0.39060E+01    0.41348E-02
    0.39453E+01    0.40319E-02
    0.39849E+01    0.39315E-02
    0.40250E+01    0.38336E-02
    0.40654E+01    0.37381E-02
    0.41063E+01    0.36449E-02
    0.41476E+01    0.35540E-02
    0.41893E+01    0.34654E-02
    0.42314E+01    0.33789E-02
    0.42739E+01    0.32945E-02
    0.43168E+01    0.32122E-02
    0.43602E+01    0.31319E-02
    0.44040E+01    0.30536E-02
    0.44483E+01    0.29772E-02
    0.44930E+01    0.29027E-02
    0.45382E+01    0.28300E-02
    0.45838E+01    0.27591E-02
    0.46298E+01    0.26900E-02
    0.46764E+01    0.26226E-02
    0.47234E+01    0.25568E-02
    0.47708E+01    0.24926E-02
    0.48188E+01    0.24301E-02
    0.48672E+01    0.23690E-02
    0.49161E+01    0.23095E-02
    0.49655E+01    0.22515E-02
    0.50155E+01    0.21949E-02
    0.50659E+01    0.21396E-02
    0.51168E+01    0.20858E-02
    0.51682E+01    0.20333E-02
    0.52201E+01    0.19821E-02
    0.52726E+01    0.19321E-02
    0.53256E+01    0.18834E-02
    0.53791E+01    0.18359E-02
    0.54332E+01    0.17896E-02
    0.54878E+01    0.17444E-02
    0.55429E+01    0.17004E-02
    0.55986E+01    0.16574E-02
    0.56549E+01    0.16156E-02
    0.57117E+01    0.15747E-02
    0.57691E+01    0.15349E-02
    0.58271E+01    0.14961E-02
    0.58857E+01    0.14582E-02
    0.59448E+01    0.14213E-02
    0.60046E+01    0.13853E-02
    0.60649E+01    0.13502E-02
    0.61259E+01    0.13160E-02
    0.61875E+01    0.12826E-02
    0.62496E+01    0.12501E-02
    0.63124E+01    0.12183E-02
    0.63759E+01    0.11874E-02
    0.64400E+01    0.11572E-02
    0.65047E+01    0.11278E-02
    0.65701E+01    0.10992E-02
    0.66361E+01    0.10712E-02
    0.67028E+01    0.10440E-02
    0.67702E+01    0.10174E-02
    0.68382E+01    0.99152E-03
    0.69069E+01    0.96627E-03
    0.69763E+01    0.94166E-03
    0.70464E+01    0.91767E-03
    0.71173E+01    0.89427E-03
    0.71888E+01    0.87147E-03
    0.72610E+01    0.84924E-03
    0.73340E+01    0.82757E-03
    0.74077E+01    0.80644E-03
    0.74822E+01    0.78585E-03
    0.75574E+01    0.76577E-03
    0.76333E+01    0.74620E-03
    0.77100E+01    0.72713E-03
    0.77875E+01    0.70853E-03
    0.78658E+01    0.69041E-03
    0.79448E+01    0.67274E-03
    0.80247E+01    0.65552E-03
    0.81053E+01    0.63873E-03
    0.81868E+01    0.62237E-03
    0.82691E+01    0.60642E-03
    0.83522E+01    0.59088E-03
    0.84361E+01    0.57572E-03
    0.85209E+01    0.56095E-03
    0.86065E+01    0.54656E-03
    0.86930E+01    0.53253E-03
    0.87804E+01    0.51886E-03
    0.88687E+01    0.50553E-03
    0.89578E+01    0.49254E-03
    0.90478E+01    0.47988E-03
    0.91388E+01    0.46754E-03
    0.92306E+01    0.45552E-03
    0.93234E+01    0.44380E-03
    0.94171E+01    0.43237E-03
    0.95117E+01    0.42124E-03
    0.96073E+01    0.41039E-03
    0.97039E+01    0.39982E-03
    0.98014E+01    0.38952E-03
    0.98999E+01    0.37948E-03
    0.99994E+01    0.36969E-03
    0.10100E+02    0.36015E-03
    0.10201E+02    0.35086E-03
    0.10304E+02    0.34181E-03
    0.10407E+02    0.33298E-03
    0.10512E+02    0.32438E-03
    0.10618E+02    0.31600E-03
    0.10724E+02    0.30783E-03
    0.10832E+02    0.29988E-03
    0.10941E+02    0.29212E-03
    0.11051E+02    0.28457E-03
    0.11162E+02    0.27720E-03
    0.11274E+02    0.27003E-03
    0.11388E+02    0.26304E-03
    0.11502E+02    0.25622E-03
    0.11618E+02    0.24959E-03
    0.11734E+02    0.24312E-03
    0.11852E+02    0.23682E-03
    0.11971E+02    0.23068E-03
    0.12092E+02    0.22469E-03
    0.12213E+02    0.21886E-03
    0.12336E+02    0.21318E-03
    0.12460E+02    0.20765E-03
    0.12585E+02    0.20226E-03
    0.12712E+02    0.19700E-03
    0.12839E+02    0.19188E-03
    0.12969E+02    0.18690E-03
    0.13099E+02    0.18204E-03
    0.13230E+02    0.17730E-03
    0.13363E+02    0.17269E-03
    0.13498E+02    0.16820E-03
    0.13633E+02    0.16382E-03
    0.13770E+02    0.15956E-03
    0.13909E+02    0.15540E-03
    0.14049E+02    0.15135E-03
    0.14190E+02    0.14741E-03
    0.14332E+02    0.14357E-03
    0.14476E+02    0.13982E-03
    0.14622E+02    0.13618E-03
    0.14769E+02    0.13263E-03
    0.14917E+02    0.12916E-03
    0.15067E+02    0.12579E-03
    0.15219E+02    0.12251E-03
    0.15372E+02    0.11931E-03
    0.15526E+02    0.11619E-03
    0.15682E+02    0.11316E-03
    0.15840E+02    0.11020E-03
    0.15999E+02    0.10732E-03
    0.16160E+02    0.10451E-03
    0.16322E+02    0.10178E-03
    0.16486E+02    0.99116E-04
    0.16652E+02    0.96522E-04
    0.16819E+02    0.93995E-04
    0.16988E+02    0.91534E-04
    0.17159E+02    0.89136E-04
    0.17331E+02    0.86801E-04
    0.17506E+02    0.84527E-04
    0.17682E+02    0.82311E-04
    0.17859E+02    0.80153E-04
    0.18039E+02    0.78051E-04
    0.18220E+02    0.76003E-04
    0.18403E+02    0.74009E-04
    0.18588E+02    0.72067E-04
    0.18775E+02    0.70175E-04
    0.18964E+02    0.68332E-04
    0.19154E+02    0.66537E-04
    0.19347E+02    0.64789E-04
    0.19541E+02    0.63086E-04
    0.19738E+02    0.61428E-04
    0.19936E+02    0.59813E-04
    0.20136E+02    0.58240E-04
    0.20339E+02    0.56708E-04
    0.20543E+02    0.55216E-04
    0.20750E+02    0.53762E-04
    0.20958E+02    0.52347E-04
    0.21169E+02    0.50969E-04
    0.21381E+02    0.49626E-04
    0.21596E+02    0.48319E-04
    0.21813E+02    0.47045E-04
    0.22033E+02    0.45805E-04
    0.22254E+02    0.44598E-04
    0.22478E+02    0.43422E-04
    0.22704E+02    0.42276E-04
    0.22932E+02    0.41161E-04
    0.23162E+02    0.40075E-04
    0.23395E+02    0.39017E-04
    0.23630E+02    0.37987E-04
    0.23868E+02    0.36983E-04
    0.24108E+02    0.36006E-04
    0.24350E+02    0.35055E-04
    0.24595E+02    0.34129E-04
    0.24842E+02    0.33226E-04
    0.25091E+02    0.32348E-04
    0.25344E+02    0.31492E-04
    0.25598E+02    0.30659E-04
    0.25856E+02    0.29848E-04
    0.26115E+02    0.29058E-04
    0.26378E+02    0.28289E-04
    0.26643E+02    0.27540E-04
    0.26911E+02    0.26810E-04
    0.27181E+02    0.26100E-04
    0.27454E+02    0.25409E-04
    0.27730E+02    0.24735E-04
    0.28009E+02    0.24079E-04
    0.28290E+02    0.23441E-04
    0.28575E+02    0.22819E-04
    0.28862E+02    0.22214E-04
    0.29152E+02    0.21624E-04
    0.29445E+02    0.21051E-04
    0.29741E+02    0.20492E-04
    0.30040E+02    0.19948E-04
    0.30342E+02    0.19418E-04
    0.30647E+02    0.18902E-04
    0.30955E+02    0.18400E-04
    0.31266E+02    0.17911E-04
    0.31580E+02    0.17435E-04
    0.31897E+02    0.16971E-04
    0.32218E+02    0.16520E-04
    0.32542E+02    0.16080E-04
    0.32869E+02    0.15652E-04
    0.33199E+02    0.15236E-04
    0.33533E+02    0.14830E-04
    0.33870E+02    0.14435E-04
    0.34210E+02    0.14051E-04
    0.34554E+02    0.13677E-04
    0.34901E+02    0.13312E-04
    0.35252E+02    0.12958E-04
    0.35606E+02    0.12612E-04
    0.35964E+02    0.12276E-04
    0.36326E+02    0.11949E-04
    0.36691E+02    0.11630E-04
    0.37059E+02    0.11320E-04
    0.37432E+02    0.11017E-04
    0.37808E+02    0.10723E-04
    0.38188E+02    0.10437E-04
    0.38572E+02    0.10158E-04
    0.38960E+02    0.98871E-05
    0.39351E+02    0.96229E-05
    0.39747E+02    0.93658E-05
    0.40146E+02    0.91154E-05
    0.40550E+02    0.88718E-05
    0.40957E+02    0.86346E-05
    0.41369E+02    0.84036E-05
    0.41784E+02    0.81788E-05
    0.42204E+02    0.79600E-05
    0.42629E+02    0.77469E-05
    0.43057E+02    0.75395E-05
    0.43490E+02    0.73376E-05
    0.43927E+02    0.71411E-05
    0.44368E+02    0.69499E-05
    0.44814E+02    0.67636E-05
    0.45265E+02    0.65824E-05
    0.45719E+02    0.64059E-05
    0.46179E+02    0.62342E-05
    0.46643E+02    0.60670E-05
    0.47112E+02    0.59042E-05
    0.47585E+02    0.57458E-05
    0.48064E+02    0.55916E-05
    0.48547E+02    0.54415E-05
