#           k/h    P           
    0.49034E+02    0.30296E-04
    0.49527E+02    0.29482E-04
    0.50025E+02    0.28690E-04
    0.50528E+02    0.27919E-04
    0.51036E+02    0.27169E-04
    0.51549E+02    0.26439E-04
    0.52067E+02    0.25728E-04
    0.52590E+02    0.25036E-04
    0.53118E+02    0.24362E-04
    0.53652E+02    0.23707E-04
    0.54191E+02    0.23069E-04
    0.54736E+02    0.22448E-04
    0.55286E+02    0.21844E-04
    0.55842E+02    0.21255E-04
    0.56403E+02    0.20683E-04
    0.56970E+02    0.20125E-04
    0.57542E+02    0.19583E-04
    0.58121E+02    0.19055E-04
    0.58705E+02    0.18541E-04
    0.59295E+02    0.18041E-04
    0.59891E+02    0.17555E-04
    0.60493E+02    0.17081E-04
    0.61101E+02    0.16620E-04
    0.61715E+02    0.16171E-04
    0.62335E+02    0.15735E-04
    0.62961E+02    0.15310E-04
    0.63594E+02    0.14896E-04
    0.64233E+02    0.14493E-04
    0.64879E+02    0.14102E-04
    0.65531E+02    0.13720E-04
    0.66190E+02    0.13349E-04
    0.66855E+02    0.12988E-04
    0.67527E+02    0.12637E-04
    0.68205E+02    0.12295E-04
    0.68891E+02    0.11962E-04
    0.69583E+02    0.11638E-04
    0.70283E+02    0.11323E-04
    0.70989E+02    0.11016E-04
    0.71702E+02    0.10718E-04
    0.72423E+02    0.10427E-04
    0.73151E+02    0.10144E-04
    0.73886E+02    0.98692E-05
    0.74629E+02    0.96015E-05
    0.75379E+02    0.93409E-05
    0.76136E+02    0.90874E-05
    0.76901E+02    0.88406E-05
    0.77674E+02    0.86005E-05
    0.78455E+02    0.83669E-05
    0.79243E+02    0.81395E-05
    0.80040E+02    0.79183E-05
    0.80844E+02    0.77030E-05
    0.81657E+02    0.74935E-05
    0.82477E+02    0.72897E-05
    0.83306E+02    0.70913E-05
    0.84144E+02    0.68983E-05
    0.84989E+02    0.67104E-05
    0.85843E+02    0.65277E-05
    0.86706E+02    0.63499E-05
    0.87577E+02    0.61768E-05
    0.88458E+02    0.60084E-05
    0.89347E+02    0.58446E-05
    0.90245E+02    0.56851E-05
    0.91152E+02    0.55300E-05
    0.92068E+02    0.53791E-05
    0.92993E+02    0.52322E-05
    0.93927E+02    0.50893E-05
    0.94871E+02    0.49503E-05
    0.95825E+02    0.48150E-05
    0.96788E+02    0.46834E-05
    0.97761E+02    0.45553E-05
    0.98743E+02    0.44306E-05
    0.99736E+02    0.43094E-05
    0.10074E+03    0.41914E-05
    0.10175E+03    0.40766E-05
    0.10277E+03    0.39650E-05
    0.10381E+03    0.38563E-05
    0.10485E+03    0.37506E-05
    0.10590E+03    0.36478E-05
    0.10697E+03    0.35477E-05
    0.10804E+03    0.34503E-05
    0.10913E+03    0.33556E-05
    0.11023E+03    0.32634E-05
    0.11133E+03    0.31738E-05
    0.11245E+03    0.30866E-05
    0.11358E+03    0.30017E-05
    0.11472E+03    0.29191E-05
    0.11588E+03    0.28388E-05
    0.11704E+03    0.27607E-05
    0.11822E+03    0.26846E-05
    0.11941E+03    0.26107E-05
    0.12061E+03    0.25387E-05
    0.12182E+03    0.24687E-05
    0.12304E+03    0.24006E-05
    0.12428E+03    0.23344E-05
    0.12553E+03    0.22699E-05
    0.12679E+03    0.22072E-05
    0.12806E+03    0.21463E-05
    0.12935E+03    0.20869E-05
    0.13065E+03    0.20292E-05
    0.13196E+03    0.19731E-05
    0.13329E+03    0.19185E-05
    0.13463E+03    0.18653E-05
    0.13598E+03    0.18136E-05
    0.13735E+03    0.17634E-05
    0.13873E+03    0.17145E-05
    0.14012E+03    0.16669E-05
    0.14153E+03    0.16206E-05
    0.14295E+03    0.15756E-05
    0.14439E+03    0.15318E-05
    0.14584E+03    0.14892E-05
    0.14731E+03    0.14478E-05
    0.14879E+03    0.14075E-05
    0.15028E+03    0.13683E-05
    0.15179E+03    0.13302E-05
    0.15332E+03    0.12931E-05
    0.15486E+03    0.12570E-05
    0.15642E+03    0.12220E-05
    0.15799E+03    0.11878E-05
    0.15958E+03    0.11547E-05
    0.16118E+03    0.11224E-05
    0.16280E+03    0.10910E-05
    0.16444E+03    0.10604E-05
    0.16609E+03    0.10307E-05
    0.16776E+03    0.10019E-05
    0.16944E+03    0.97377E-06
    0.17115E+03    0.94645E-06
    0.17287E+03    0.91988E-06
    0.17460E+03    0.89404E-06
    0.17636E+03    0.86891E-06
    0.17813E+03    0.84446E-06
    0.17992E+03    0.82069E-06
    0.18173E+03    0.79758E-06
    0.18356E+03    0.77510E-06
    0.18540E+03    0.75324E-06
    0.18726E+03    0.73198E-06
    0.18915E+03    0.71130E-06
    0.19105E+03    0.69120E-06
    0.19297E+03    0.67165E-06
    0.19491E+03    0.65263E-06
    0.19687E+03    0.63415E-06
    0.19884E+03    0.61617E-06
    0.20084E+03    0.59869E-06
