#           k/h    P           
    0.49034E+02    0.20010E-07
    0.49527E+02    0.19473E-07
    0.50025E+02    0.18950E-07
    0.50528E+02    0.18442E-07
    0.51036E+02    0.17947E-07
    0.51549E+02    0.17465E-07
    0.52067E+02    0.16996E-07
    0.52590E+02    0.16539E-07
    0.53118E+02    0.16095E-07
    0.53652E+02    0.15662E-07
    0.54191E+02    0.15241E-07
    0.54736E+02    0.14831E-07
    0.55286E+02    0.14433E-07
    0.55842E+02    0.14044E-07
    0.56403E+02    0.13667E-07
    0.56970E+02    0.13299E-07
    0.57542E+02    0.12941E-07
    0.58121E+02    0.12593E-07
    0.58705E+02    0.12254E-07
    0.59295E+02    0.11924E-07
    0.59891E+02    0.11602E-07
    0.60493E+02    0.11290E-07
    0.61101E+02    0.10985E-07
    0.61715E+02    0.10689E-07
    0.62335E+02    0.10401E-07
    0.62961E+02    0.10121E-07
    0.63594E+02    0.98478E-08
    0.64233E+02    0.95821E-08
    0.64879E+02    0.93236E-08
    0.65531E+02    0.90719E-08
    0.66190E+02    0.88270E-08
    0.66855E+02    0.85887E-08
    0.67527E+02    0.83568E-08
    0.68205E+02    0.81311E-08
    0.68891E+02    0.79114E-08
    0.69583E+02    0.76976E-08
    0.70283E+02    0.74895E-08
    0.70989E+02    0.72870E-08
    0.71702E+02    0.70899E-08
    0.72423E+02    0.68982E-08
    0.73151E+02    0.67116E-08
    0.73886E+02    0.65300E-08
    0.74629E+02    0.63532E-08
    0.75379E+02    0.61812E-08
    0.76136E+02    0.60138E-08
    0.76901E+02    0.58509E-08
    0.77674E+02    0.56924E-08
    0.78455E+02    0.55382E-08
    0.79243E+02    0.53881E-08
    0.80040E+02    0.52420E-08
    0.80844E+02    0.50999E-08
    0.81657E+02    0.49616E-08
    0.82477E+02    0.48270E-08
    0.83306E+02    0.46960E-08
    0.84144E+02    0.45685E-08
    0.84989E+02    0.44445E-08
    0.85843E+02    0.43238E-08
    0.86706E+02    0.42064E-08
    0.87577E+02    0.40921E-08
    0.88458E+02    0.39809E-08
    0.89347E+02    0.38727E-08
    0.90245E+02    0.37674E-08
    0.91152E+02    0.36649E-08
    0.92068E+02    0.35653E-08
    0.92993E+02    0.34682E-08
    0.93927E+02    0.33739E-08
    0.94871E+02    0.32820E-08
    0.95825E+02    0.31927E-08
    0.96788E+02    0.31057E-08
    0.97761E+02    0.30211E-08
    0.98743E+02    0.29388E-08
    0.99736E+02    0.28587E-08
    0.10074E+03    0.27807E-08
    0.10175E+03    0.27049E-08
    0.10277E+03    0.26311E-08
    0.10381E+03    0.25593E-08
    0.10485E+03    0.24895E-08
    0.10590E+03    0.24215E-08
    0.10697E+03    0.23554E-08
    0.10804E+03    0.22910E-08
    0.10913E+03    0.22284E-08
    0.11023E+03    0.21675E-08
    0.11133E+03    0.21083E-08
    0.11245E+03    0.20506E-08
    0.11358E+03    0.19945E-08
    0.11472E+03    0.19400E-08
    0.11588E+03    0.18869E-08
    0.11704E+03    0.18352E-08
    0.11822E+03    0.17849E-08
    0.11941E+03    0.17360E-08
    0.12061E+03    0.16885E-08
    0.12182E+03    0.16422E-08
    0.12304E+03    0.15972E-08
    0.12428E+03    0.15534E-08
    0.12553E+03    0.15107E-08
    0.12679E+03    0.14693E-08
    0.12806E+03    0.14289E-08
    0.12935E+03    0.13897E-08
    0.13065E+03    0.13515E-08
    0.13196E+03    0.13144E-08
    0.13329E+03    0.12782E-08
    0.13463E+03    0.12431E-08
    0.13598E+03    0.12089E-08
    0.13735E+03    0.11756E-08
    0.13873E+03    0.11433E-08
    0.14012E+03    0.11118E-08
    0.14153E+03    0.10811E-08
    0.14295E+03    0.10514E-08
    0.14439E+03    0.10224E-08
    0.14584E+03    0.99418E-09
    0.14731E+03    0.96675E-09
    0.14879E+03    0.94007E-09
    0.15028E+03    0.91412E-09
    0.15179E+03    0.88887E-09
    0.15332E+03    0.86431E-09
    0.15486E+03    0.84043E-09
    0.15642E+03    0.81719E-09
    0.15799E+03    0.79458E-09
    0.15958E+03    0.77259E-09
    0.16118E+03    0.75120E-09
    0.16280E+03    0.73040E-09
    0.16444E+03    0.71016E-09
    0.16609E+03    0.69048E-09
    0.16776E+03    0.67133E-09
    0.16944E+03    0.65271E-09
    0.17115E+03    0.63459E-09
    0.17287E+03    0.61697E-09
    0.17460E+03    0.59983E-09
    0.17636E+03    0.58316E-09
    0.17813E+03    0.56695E-09
    0.17992E+03    0.55117E-09
    0.18173E+03    0.53584E-09
    0.18356E+03    0.52092E-09
    0.18540E+03    0.50641E-09
    0.18726E+03    0.49229E-09
    0.18915E+03    0.47857E-09
    0.19105E+03    0.46522E-09
    0.19297E+03    0.45223E-09
    0.19491E+03    0.43960E-09
    0.19687E+03    0.42732E-09
    0.19884E+03    0.41538E-09
    0.20084E+03    0.40376E-09
