#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.469851E-01   0.739329E+05   0.464754E+05   0.152899E+03   0.165348E+03   0.221034E+04   0.670646E+05   0.692916E+05   0.670673E+05  -0.158458E+00   0.677982E+05   0.637253E+05   0.156749E+03
   0.475101E-01   0.731463E+05   0.462197E+05   0.161667E+03   0.178107E+03   0.215712E+04   0.663891E+05   0.685948E+05   0.663920E+05  -0.156860E+00   0.671027E+05   0.631504E+05   0.150426E+03
   0.480409E-01   0.723709E+05   0.459880E+05   0.168884E+03   0.172531E+03   0.210242E+04   0.657265E+05   0.679113E+05   0.657295E+05  -0.155293E+00   0.664199E+05   0.625898E+05   0.144166E+03
   0.485777E-01   0.716066E+05   0.457790E+05   0.169849E+03   0.167147E+03   0.204569E+04   0.650765E+05   0.672409E+05   0.650795E+05  -0.153755E+00   0.657497E+05   0.620430E+05   0.137977E+03
   0.491205E-01   0.708535E+05   0.455915E+05   0.161017E+03   0.161950E+03   0.198695E+04   0.644388E+05   0.665834E+05   0.644416E+05  -0.152247E+00   0.650918E+05   0.615096E+05   0.131869E+03
   0.496693E-01   0.701112E+05   0.454243E+05   0.140794E+03   0.156932E+03   0.192685E+04   0.638132E+05   0.659383E+05   0.638157E+05  -0.150767E+00   0.644459E+05   0.609890E+05   0.125853E+03
   0.502243E-01   0.693798E+05   0.452759E+05   0.109966E+03   0.152087E+03   0.186650E+04   0.631993E+05   0.653054E+05   0.632013E+05  -0.149315E+00   0.638118E+05   0.604805E+05   0.119938E+03
   0.507854E-01   0.686589E+05   0.451449E+05   0.716667E+02   0.147408E+03   0.180731E+04   0.625968E+05   0.646843E+05   0.625981E+05  -0.147889E+00   0.631891E+05   0.599835E+05   0.114134E+03
   0.513529E-01   0.679485E+05   0.450296E+05   0.308426E+02   0.142887E+03   0.175075E+04   0.620054E+05   0.640745E+05   0.620059E+05  -0.146490E+00   0.625773E+05   0.594974E+05   0.108451E+03
   0.519266E-01   0.672483E+05   0.449283E+05  -0.667794E+01   0.138517E+03   0.169801E+04   0.614245E+05   0.634754E+05   0.614244E+05  -0.145116E+00   0.619762E+05   0.590214E+05   0.102898E+03
   0.525068E-01   0.665579E+05   0.448393E+05  -0.353291E+02   0.134292E+03   0.164981E+04   0.608537E+05   0.628867E+05   0.608531E+05  -0.143766E+00   0.613853E+05   0.585546E+05   0.974839E+02
   0.530935E-01   0.658771E+05   0.447608E+05  -0.509254E+02   0.130204E+03   0.160625E+04   0.602926E+05   0.623078E+05   0.602917E+05  -0.142439E+00   0.608040E+05   0.580963E+05   0.922187E+02
   0.536867E-01   0.652056E+05   0.446908E+05  -0.514968E+02   0.126249E+03   0.156673E+04   0.597403E+05   0.617380E+05   0.597394E+05  -0.141133E+00   0.602319E+05   0.576456E+05   0.871108E+02
   0.542865E-01   0.645431E+05   0.446273E+05  -0.376430E+02   0.122418E+03   0.153013E+04   0.591965E+05   0.611767E+05   0.591958E+05  -0.139848E+00   0.596683E+05   0.572015E+05   0.821689E+02
   0.548931E-01   0.638891E+05   0.445683E+05  -0.123168E+02   0.118708E+03   0.149500E+04   0.586602E+05   0.606232E+05   0.586600E+05  -0.138581E+00   0.591128E+05   0.567631E+05   0.774011E+02
   0.555064E-01   0.632432E+05   0.445117E+05   0.199150E+02   0.115113E+03   0.145987E+04   0.581310E+05   0.600770E+05   0.581313E+05  -0.137330E+00   0.585647E+05   0.563295E+05   0.728153E+02
   0.563882E-01   0.623401E+05   0.444313E+05   0.676058E+02   0.110200E+03   0.140795E+04   0.573906E+05   0.593130E+05   0.573918E+05  -0.135582E+00   0.577986E+05   0.557206E+05   0.666362E+02
   0.572701E-01   0.614650E+05   0.443465E+05   0.106645E+03   0.105568E+03   0.135356E+04   0.566719E+05   0.585714E+05   0.566737E+05  -0.133886E+00   0.570559E+05   0.551257E+05   0.609437E+02
   0.581519E-01   0.606155E+05   0.442516E+05   0.132363E+03   0.101193E+03   0.129819E+04   0.559720E+05   0.578494E+05   0.559743E+05  -0.132234E+00   0.563337E+05   0.545414E+05   0.557327E+02
   0.590337E-01   0.597893E+05   0.441416E+05   0.146453E+03   0.970547E+02   0.124485E+04   0.552885E+05   0.571443E+05   0.552911E+05  -0.130620E+00   0.556296E+05   0.539648E+05   0.509957E+02
   0.599156E-01   0.589844E+05   0.440116E+05   0.153097E+03   0.931331E+02   0.119638E+04   0.546190E+05   0.564535E+05   0.546217E+05  -0.129038E+00   0.549411E+05   0.533930E+05   0.467228E+02
   0.607974E-01   0.581987E+05   0.438576E+05   0.154755E+03   0.894109E+02   0.115403E+04   0.539613E+05   0.557746E+05   0.539640E+05  -0.127484E+00   0.542659E+05   0.528235E+05   0.429017E+02
   0.616792E-01   0.574305E+05   0.436761E+05   0.150225E+03   0.858726E+02   0.111690E+04   0.533132E+05   0.551055E+05   0.533158E+05  -0.125951E+00   0.536020E+05   0.522541E+05   0.395183E+02
   0.625611E-01   0.566779E+05   0.434638E+05   0.135989E+03   0.825040E+02   0.108254E+04   0.526728E+05   0.544443E+05   0.526751E+05  -0.124437E+00   0.529475E+05   0.516827E+05   0.365566E+02
   0.634429E-01   0.559394E+05   0.432185E+05   0.109799E+03   0.792925E+02   0.104814E+04   0.520382E+05   0.537892E+05   0.520402E+05  -0.122936E+00   0.523006E+05   0.511077E+05   0.339990E+02
   0.643247E-01   0.552136E+05   0.429380E+05   0.741215E+02   0.762263E+02   0.101193E+04   0.514081E+05   0.531386E+05   0.514094E+05  -0.121445E+00   0.516598E+05   0.505277E+05   0.318264E+02
   0.652066E-01   0.544990E+05   0.426210E+05   0.371132E+02   0.732949E+02   0.973872E+03   0.507809E+05   0.524912E+05   0.507816E+05  -0.119962E+00   0.510239E+05   0.499415E+05   0.300183E+02
   0.660884E-01   0.537946E+05   0.422665E+05   0.101893E+02   0.704889E+02   0.935606E+03   0.501558E+05   0.518460E+05   0.501560E+05  -0.118485E+00   0.503917E+05   0.493482E+05   0.285534E+02
   0.669702E-01   0.530992E+05   0.418741E+05   0.317032E+01   0.677997E+02   0.899483E+03   0.495318E+05   0.512018E+05   0.495319E+05  -0.117010E+00   0.497623E+05   0.487472E+05   0.274092E+02
   0.678521E-01   0.524121E+05   0.414438E+05   0.193971E+02   0.652204E+02   0.867386E+03   0.489084E+05   0.505581E+05   0.489087E+05  -0.115538E+00   0.491348E+05   0.481381E+05   0.265628E+02
   0.687339E-01   0.517323E+05   0.409761E+05   0.533692E+02   0.627451E+02   0.839817E+03   0.482849E+05   0.499141E+05   0.482858E+05  -0.114065E+00   0.485087E+05   0.475207E+05   0.259907E+02
   0.696157E-01   0.510592E+05   0.404719E+05   0.922846E+02   0.603688E+02   0.815681E+03   0.476610E+05   0.492696E+05   0.476626E+05  -0.112592E+00   0.478834E+05   0.468952E+05   0.256691E+02
   0.704976E-01   0.503924E+05   0.399326E+05   0.120972E+03   0.580873E+02   0.792827E+03   0.470364E+05   0.486243E+05   0.470385E+05  -0.111116E+00   0.472588E+05   0.462617E+05   0.255740E+02
   0.713794E-01   0.497313E+05   0.393598E+05   0.128055E+03   0.558964E+02   0.769049E+03   0.464109E+05   0.479782E+05   0.464132E+05  -0.109639E+00   0.466346E+05   0.456208E+05   0.256816E+02
   0.722612E-01   0.490758E+05   0.387556E+05   0.110584E+03   0.537920E+02   0.743057E+03   0.457847E+05   0.473313E+05   0.457866E+05  -0.108159E+00   0.460108E+05   0.449731E+05   0.259680E+02
   0.731431E-01   0.484256E+05   0.381223E+05   0.751041E+02   0.517701E+02   0.714978E+03   0.451578E+05   0.466840E+05   0.451592E+05  -0.106677E+00   0.453876E+05   0.443193E+05   0.264099E+02
   0.740249E-01   0.477805E+05   0.374625E+05   0.347361E+02   0.498265E+02   0.686200E+03   0.445308E+05   0.460364E+05   0.445314E+05  -0.105195E+00   0.447651E+05   0.436604E+05   0.269842E+02
   0.749067E-01   0.471406E+05   0.367791E+05   0.369280E+01   0.479577E+02   0.658680E+03   0.439042E+05   0.453892E+05   0.439042E+05  -0.103714E+00   0.441438E+05   0.429976E+05   0.276684E+02
   0.757886E-01   0.465060E+05   0.360750E+05  -0.834848E+01   0.461604E+02   0.634057E+03   0.432785E+05   0.447428E+05   0.432783E+05  -0.102235E+00   0.435240E+05   0.423319E+05   0.284410E+02
   0.766704E-01   0.458768E+05   0.353535E+05   0.358475E+00   0.444320E+02   0.612983E+03   0.426544E+05   0.440980E+05   0.426544E+05  -0.100760E+00   0.429063E+05   0.416648E+05   0.292810E+02
   0.775523E-01   0.452533E+05   0.346179E+05   0.236972E+02   0.427705E+02   0.594940E+03   0.420326E+05   0.434555E+05   0.420330E+05  -0.992917E-01   0.422913E+05   0.409974E+05   0.301687E+02
   0.784341E-01   0.446356E+05   0.338716E+05   0.508760E+02   0.411742E+02   0.578561E+03   0.414139E+05   0.428161E+05   0.414148E+05  -0.978303E-01   0.416797E+05   0.403313E+05   0.310852E+02
   0.793159E-01   0.440241E+05   0.331180E+05   0.711053E+02   0.396414E+02   0.562275E+03   0.407990E+05   0.421806E+05   0.408002E+05  -0.963781E-01   0.410721E+05   0.396679E+05   0.320127E+02
   0.801978E-01   0.434193E+05   0.323607E+05   0.776909E+02   0.381705E+02   0.544949E+03   0.401887E+05   0.415500E+05   0.401900E+05  -0.949367E-01   0.404694E+05   0.390087E+05   0.329347E+02
   0.810796E-01   0.428214E+05   0.316032E+05   0.699627E+02   0.367596E+02   0.526267E+03   0.395839E+05   0.409251E+05   0.395852E+05  -0.935082E-01   0.398723E+05   0.383551E+05   0.338358E+02
   0.819614E-01   0.422309E+05   0.308487E+05   0.525753E+02   0.354067E+02   0.506729E+03   0.389856E+05   0.403069E+05   0.389865E+05  -0.920946E-01   0.392816E+05   0.377087E+05   0.347019E+02
   0.828433E-01   0.416483E+05   0.301008E+05   0.328694E+02   0.341099E+02   0.487316E+03   0.383947E+05   0.396964E+05   0.383953E+05  -0.906982E-01   0.386981E+05   0.370708E+05   0.355201E+02
   0.837251E-01   0.410740E+05   0.293627E+05   0.176737E+02   0.328673E+02   0.469032E+03   0.378121E+05   0.390944E+05   0.378124E+05  -0.893213E-01   0.381227E+05   0.364429E+05   0.362790E+02
   0.846069E-01   0.405084E+05   0.286374E+05   0.109155E+02   0.316771E+02   0.452518E+03   0.372386E+05   0.385018E+05   0.372388E+05  -0.879662E-01   0.375561E+05   0.358263E+05   0.369683E+02
   0.854888E-01   0.399521E+05   0.279279E+05   0.128166E+02   0.305378E+02   0.437880E+03   0.366753E+05   0.379196E+05   0.366755E+05  -0.866351E-01   0.369990E+05   0.352223E+05   0.375793E+02
   0.863706E-01   0.394054E+05   0.272371E+05   0.206449E+02   0.294477E+02   0.424765E+03   0.361227E+05   0.373485E+05   0.361231E+05  -0.853298E-01   0.364522E+05   0.346322E+05   0.381044E+02
   0.872524E-01   0.388687E+05   0.265675E+05   0.303668E+02   0.284056E+02   0.412580E+03   0.355818E+05   0.367894E+05   0.355823E+05  -0.840520E-01   0.359165E+05   0.340569E+05   0.385375E+02
   0.881343E-01   0.383426E+05   0.259215E+05   0.383413E+02   0.274100E+02   0.400747E+03   0.350531E+05   0.362430E+05   0.350538E+05  -0.828034E-01   0.353924E+05   0.334977E+05   0.388736E+02
   0.890161E-01   0.378272E+05   0.253013E+05   0.424119E+02   0.264594E+02   0.388885E+03   0.345373E+05   0.357099E+05   0.345381E+05  -0.815852E-01   0.348806E+05   0.329553E+05   0.391091E+02
   0.898979E-01   0.373231E+05   0.247087E+05   0.421831E+02   0.255523E+02   0.376862E+03   0.340350E+05   0.351908E+05   0.340358E+05  -0.803988E-01   0.343816E+05   0.324307E+05   0.392415E+02
   0.907798E-01   0.368304E+05   0.241454E+05   0.386635E+02   0.246871E+02   0.364766E+03   0.335468E+05   0.346862E+05   0.335475E+05  -0.792454E-01   0.338959E+05   0.319244E+05   0.392694E+02
   0.916616E-01   0.363495E+05   0.236128E+05   0.336324E+02   0.238622E+02   0.352807E+03   0.330730E+05   0.341966E+05   0.330736E+05  -0.781260E-01   0.334239E+05   0.314371E+05   0.391927E+02
   0.925434E-01   0.358805E+05   0.231121E+05   0.290319E+02   0.230760E+02   0.341239E+03   0.326140E+05   0.337222E+05   0.326145E+05  -0.770416E-01   0.329659E+05   0.309693E+05   0.390122E+02
   0.934253E-01   0.354237E+05   0.226441E+05   0.265096E+02   0.223270E+02   0.330289E+03   0.321702E+05   0.332635E+05   0.321706E+05  -0.759930E-01   0.325222E+05   0.305212E+05   0.387296E+02
   0.943071E-01   0.349791E+05   0.222093E+05   0.270900E+02   0.216136E+02   0.320118E+03   0.317416E+05   0.328206E+05   0.317421E+05  -0.749807E-01   0.320930E+05   0.300931E+05   0.383477E+02
   0.951889E-01   0.345469E+05   0.218083E+05   0.309263E+02   0.209343E+02   0.310787E+03   0.313285E+05   0.323936E+05   0.313291E+05  -0.740050E-01   0.316785E+05   0.296850E+05   0.378700E+02
   0.960708E-01   0.341270E+05   0.214409E+05   0.371643E+02   0.202876E+02   0.302239E+03   0.309309E+05   0.319826E+05   0.309315E+05  -0.730659E-01   0.312787E+05   0.292969E+05   0.373008E+02
   0.969526E-01   0.337195E+05   0.211072E+05   0.440294E+02   0.196721E+02   0.294301E+03   0.305487E+05   0.315876E+05   0.305495E+05  -0.721632E-01   0.308935E+05   0.289287E+05   0.366451E+02
   0.978344E-01   0.333243E+05   0.208065E+05   0.492419E+02   0.190863E+02   0.286729E+03   0.301818E+05   0.312083E+05   0.301826E+05  -0.712965E-01   0.305228E+05   0.285800E+05   0.359084E+02
   0.987163E-01   0.329412E+05   0.205383E+05   0.507287E+02   0.185290E+02   0.279286E+03   0.298300E+05   0.308447E+05   0.298308E+05  -0.704653E-01   0.301666E+05   0.282506E+05   0.350968E+02
   0.995981E-01   0.325701E+05   0.203018E+05   0.474069E+02   0.179985E+02   0.271838E+03   0.294929E+05   0.304963E+05   0.294938E+05  -0.696689E-01   0.298244E+05   0.279398E+05   0.342170E+02
   0.100480E+00   0.322108E+05   0.200958E+05   0.396987E+02   0.174936E+02   0.264406E+03   0.291703E+05   0.301629E+05   0.291710E+05  -0.689066E-01   0.294961E+05   0.276471E+05   0.332757E+02
   0.101362E+00   0.318630E+05   0.199190E+05   0.294813E+02   0.170127E+02   0.257159E+03   0.288618E+05   0.298441E+05   0.288623E+05  -0.681774E-01   0.291813E+05   0.273718E+05   0.322802E+02
   0.102244E+00   0.315264E+05   0.197701E+05   0.194093E+02   0.165545E+02   0.250330E+03   0.285669E+05   0.295392E+05   0.285672E+05  -0.674802E-01   0.288795E+05   0.271132E+05   0.312378E+02
   0.103125E+00   0.312008E+05   0.196474E+05   0.118569E+02   0.161176E+02   0.244089E+03   0.282850E+05   0.292478E+05   0.282852E+05  -0.668139E-01   0.285902E+05   0.268704E+05   0.301562E+02
   0.104007E+00   0.308856E+05   0.195491E+05   0.794665E+01   0.157006E+02   0.238442E+03   0.280155E+05   0.289693E+05   0.280157E+05  -0.661770E-01   0.283130E+05   0.266425E+05   0.290429E+02
   0.104889E+00   0.305806E+05   0.194734E+05   0.713994E+01   0.153023E+02   0.233208E+03   0.277579E+05   0.287031E+05   0.277580E+05  -0.655681E-01   0.280472E+05   0.264285E+05   0.279054E+02
   0.105771E+00   0.302852E+05   0.194183E+05   0.761667E+01   0.149216E+02   0.228095E+03   0.275114E+05   0.284483E+05   0.275116E+05  -0.649856E-01   0.277923E+05   0.262275E+05   0.267514E+02
   0.106653E+00   0.299990E+05   0.193817E+05   0.729036E+01   0.145572E+02   0.222845E+03   0.272754E+05   0.282044E+05   0.272755E+05  -0.644279E-01   0.275475E+05   0.260383E+05   0.255882E+02
   0.107535E+00   0.297216E+05   0.193616E+05   0.497300E+01   0.142083E+02   0.217374E+03   0.270491E+05   0.279704E+05   0.270492E+05  -0.638931E-01   0.273123E+05   0.258598E+05   0.244231E+02
   0.108416E+00   0.294525E+05   0.193557E+05   0.110089E+01   0.138736E+02   0.211832E+03   0.268317E+05   0.277458E+05   0.268317E+05  -0.633795E-01   0.270859E+05   0.256911E+05   0.232630E+02
   0.109298E+00   0.291910E+05   0.193619E+05  -0.237449E+01   0.135521E+02   0.206540E+03   0.266225E+05   0.275296E+05   0.266225E+05  -0.628854E-01   0.268676E+05   0.255309E+05   0.221145E+02
   0.110180E+00   0.289368E+05   0.193780E+05  -0.292161E+01   0.132428E+02   0.201832E+03   0.264207E+05   0.273211E+05   0.264207E+05  -0.624090E-01   0.266567E+05   0.253781E+05   0.209841E+02
   0.111062E+00   0.286893E+05   0.194017E+05   0.123818E+01   0.129448E+02   0.197872E+03   0.262256E+05   0.271194E+05   0.262256E+05  -0.619483E-01   0.264525E+05   0.252317E+05   0.198776E+02
   0.111944E+00   0.284479E+05   0.194310E+05   0.100497E+02   0.126572E+02   0.194544E+03   0.260364E+05   0.269237E+05   0.260365E+05  -0.615015E-01   0.262543E+05   0.250904E+05   0.188008E+02
   0.112826E+00   0.282121E+05   0.194636E+05   0.213493E+02   0.123792E+02   0.191477E+03   0.258522E+05   0.267334E+05   0.258526E+05  -0.610668E-01   0.260614E+05   0.249533E+05   0.177586E+02
   0.113707E+00   0.279815E+05   0.194976E+05   0.315786E+02   0.121101E+02   0.188199E+03   0.256723E+05   0.265474E+05   0.256729E+05  -0.606421E-01   0.258730E+05   0.248193E+05   0.167558E+02
   0.114589E+00   0.277555E+05   0.195310E+05   0.371945E+02   0.118493E+02   0.184354E+03   0.254961E+05   0.263653E+05   0.254967E+05  -0.602258E-01   0.256884E+05   0.246874E+05   0.157965E+02
   0.115471E+00   0.275335E+05   0.195618E+05   0.361451E+02   0.115962E+02   0.179883E+03   0.253227E+05   0.261860E+05   0.253233E+05  -0.598161E-01   0.255071E+05   0.245566E+05   0.148846E+02
   0.116353E+00   0.273152E+05   0.195884E+05   0.287389E+02   0.113502E+02   0.175062E+03   0.251514E+05   0.260091E+05   0.251519E+05  -0.594115E-01   0.253283E+05   0.244259E+05   0.140231E+02
   0.117235E+00   0.271000E+05   0.196091E+05   0.175151E+02   0.111107E+02   0.170389E+03   0.249818E+05   0.258338E+05   0.249821E+05  -0.590104E-01   0.251514E+05   0.242946E+05   0.132148E+02
   0.118117E+00   0.268875E+05   0.196222E+05   0.618552E+01   0.108771E+02   0.166359E+03   0.248131E+05   0.256594E+05   0.248132E+05  -0.586116E-01   0.249759E+05   0.241619E+05   0.124618E+02
   0.118998E+00   0.266773E+05   0.196265E+05  -0.185798E+01   0.106489E+02   0.163238E+03   0.246448E+05   0.254855E+05   0.246448E+05  -0.582137E-01   0.248013E+05   0.240270E+05   0.117658E+02
   0.119880E+00   0.264690E+05   0.196206E+05  -0.479974E+01   0.104256E+02   0.160928E+03   0.244764E+05   0.253114E+05   0.244764E+05  -0.578157E-01   0.246270E+05   0.238892E+05   0.111280E+02
   0.120762E+00   0.262622E+05   0.196035E+05  -0.288833E+01   0.102069E+02   0.159015E+03   0.243075E+05   0.251367E+05   0.243074E+05  -0.574164E-01   0.244525E+05   0.237480E+05   0.105491E+02
   0.121644E+00   0.260567E+05   0.195741E+05   0.199021E+01   0.999249E+01   0.156946E+03   0.241374E+05   0.249609E+05   0.241375E+05  -0.570148E-01   0.242776E+05   0.236029E+05   0.100293E+02
   0.122526E+00   0.258520E+05   0.195317E+05   0.737034E+01   0.978206E+01   0.154271E+03   0.239660E+05   0.247836E+05   0.239661E+05  -0.566098E-01   0.241017E+05   0.234534E+05   0.956832E+01
   0.123408E+00   0.256479E+05   0.194755E+05   0.113442E+02   0.957543E+01   0.150842E+03   0.237927E+05   0.246046E+05   0.237929E+05  -0.562008E-01   0.239246E+05   0.232991E+05   0.916556E+01
   0.124289E+00   0.254442E+05   0.194052E+05   0.132406E+02   0.937243E+01   0.146859E+03   0.236175E+05   0.244234E+05   0.236177E+05  -0.557870E-01   0.237461E+05   0.231399E+05   0.881991E+01
   0.125171E+00   0.252407E+05   0.193204E+05   0.135834E+02   0.917287E+01   0.142767E+03   0.234399E+05   0.242399E+05   0.234402E+05  -0.553678E-01   0.235658E+05   0.229754E+05   0.852992E+01
   0.126053E+00   0.250371E+05   0.192209E+05   0.134494E+02   0.897661E+01   0.139052E+03   0.232600E+05   0.240540E+05   0.232603E+05  -0.549429E-01   0.233837E+05   0.228055E+05   0.829375E+01
   0.126935E+00   0.248334E+05   0.191066E+05   0.136406E+02   0.878354E+01   0.136020E+03   0.230776E+05   0.238654E+05   0.230779E+05  -0.545120E-01   0.231995E+05   0.226303E+05   0.810926E+01
   0.127817E+00   0.246295E+05   0.189776E+05   0.141453E+02   0.859355E+01   0.133686E+03   0.228926E+05   0.236741E+05   0.228929E+05  -0.540750E-01   0.230133E+05   0.224496E+05   0.797400E+01
   0.128699E+00   0.244252E+05   0.188343E+05   0.141753E+02   0.840660E+01   0.131784E+03   0.227050E+05   0.234802E+05   0.227053E+05  -0.536317E-01   0.228249E+05   0.222636E+05   0.788527E+01
   0.129580E+00   0.242206E+05   0.186769E+05   0.127308E+02   0.822263E+01   0.129911E+03   0.225148E+05   0.232835E+05   0.225151E+05  -0.531823E-01   0.226343E+05   0.220725E+05   0.784013E+01
   0.130462E+00   0.240156E+05   0.185060E+05   0.935418E+01   0.804163E+01   0.127718E+03   0.223221E+05   0.230843E+05   0.223223E+05  -0.527269E-01   0.224417E+05   0.218764E+05   0.783543E+01
   0.131344E+00   0.238102E+05   0.183223E+05   0.462560E+01   0.786357E+01   0.125053E+03   0.221270E+05   0.228825E+05   0.221271E+05  -0.522659E-01   0.222471E+05   0.216756E+05   0.786788E+01
   0.132226E+00   0.236045E+05   0.181263E+05   0.932287E-01   0.768842E+01   0.122004E+03   0.219296E+05   0.226785E+05   0.219296E+05  -0.517996E-01   0.220507E+05   0.214705E+05   0.793404E+01
   0.133108E+00   0.233985E+05   0.179191E+05  -0.236903E+01   0.751619E+01   0.118836E+03   0.217302E+05   0.224723E+05   0.217301E+05  -0.513284E-01   0.218525E+05   0.212614E+05   0.803037E+01
   0.133990E+00   0.231924E+05   0.177014E+05  -0.147202E+01   0.734690E+01   0.115842E+03   0.215289E+05   0.222642E+05   0.215289E+05  -0.508531E-01   0.216528E+05   0.210487E+05   0.815327E+01
   0.134871E+00   0.229862E+05   0.174742E+05   0.276976E+01   0.718058E+01   0.113214E+03   0.213261E+05   0.220545E+05   0.213261E+05  -0.503741E-01   0.214518E+05   0.208328E+05   0.829911E+01
   0.135753E+00   0.227801E+05   0.172387E+05   0.889237E+01   0.701731E+01   0.110965E+03   0.211220E+05   0.218434E+05   0.211221E+05  -0.498920E-01   0.212498E+05   0.206143E+05   0.846424E+01
   0.136635E+00   0.225743E+05   0.169959E+05   0.145181E+02   0.685718E+01   0.108954E+03   0.209168E+05   0.216314E+05   0.209171E+05  -0.494076E-01   0.210470E+05   0.203938E+05   0.864506E+01
   0.137517E+00   0.223689E+05   0.167470E+05   0.173486E+02   0.670028E+01   0.106969E+03   0.207111E+05   0.214186E+05   0.207114E+05  -0.489216E-01   0.208437E+05   0.201716E+05   0.883801E+01
   0.138399E+00   0.221640E+05   0.164932E+05   0.161655E+02   0.654667E+01   0.104843E+03   0.205050E+05   0.212055E+05   0.205053E+05  -0.484347E-01   0.206402E+05   0.199483E+05   0.903960E+01
   0.139281E+00   0.219600E+05   0.162357E+05   0.113774E+02   0.639640E+01   0.102524E+03   0.202989E+05   0.209924E+05   0.202991E+05  -0.479478E-01   0.204368E+05   0.197246E+05   0.924646E+01
   0.140162E+00   0.217569E+05   0.159757E+05   0.486272E+01   0.624949E+01   0.100091E+03   0.200932E+05   0.207797E+05   0.200933E+05  -0.474618E-01   0.202339E+05   0.195010E+05   0.945534E+01
   0.141044E+00   0.215551E+05   0.157144E+05  -0.820369E+00   0.610594E+01   0.976937E+02   0.198882E+05   0.205678E+05   0.198882E+05  -0.469775E-01   0.200318E+05   0.192780E+05   0.966312E+01
   0.141926E+00   0.213546E+05   0.154530E+05  -0.349627E+01   0.596577E+01   0.954752E+02   0.196844E+05   0.203570E+05   0.196843E+05  -0.464960E-01   0.198307E+05   0.190563E+05   0.986685E+01
   0.142808E+00   0.211558E+05   0.151927E+05  -0.223750E+01   0.582900E+01   0.934983E+02   0.194820E+05   0.201478E+05   0.194820E+05  -0.460180E-01   0.196311E+05   0.188363E+05   0.100638E+02
   0.143690E+00   0.209587E+05   0.149347E+05   0.233248E+01   0.569568E+01   0.917234E+02   0.192815E+05   0.199405E+05   0.192816E+05  -0.455445E-01   0.194333E+05   0.186187E+05   0.102513E+02
   0.144572E+00   0.207637E+05   0.146800E+05   0.839828E+01   0.556586E+01   0.900362E+02   0.190832E+05   0.197354E+05   0.190833E+05  -0.450761E-01   0.192376E+05   0.184039E+05   0.104272E+02
   0.145453E+00   0.205710E+05   0.144298E+05   0.137763E+02   0.543958E+01   0.883073E+02   0.188874E+05   0.195329E+05   0.188876E+05  -0.446138E-01   0.190442E+05   0.181924E+05   0.105892E+02
   0.146335E+00   0.203807E+05   0.141851E+05   0.168171E+02   0.531688E+01   0.864540E+02   0.186944E+05   0.193334E+05   0.186947E+05  -0.441581E-01   0.188536E+05   0.179848E+05   0.107354E+02
   0.147217E+00   0.201930E+05   0.139467E+05   0.169970E+02   0.519778E+01   0.844739E+02   0.185046E+05   0.191372E+05   0.185049E+05  -0.437099E-01   0.186659E+05   0.177814E+05   0.108642E+02
   0.148099E+00   0.200081E+05   0.137156E+05   0.149779E+02   0.508225E+01   0.824400E+02   0.183183E+05   0.189445E+05   0.183185E+05  -0.432697E-01   0.184814E+05   0.175826E+05   0.109741E+02
   0.148981E+00   0.198262E+05   0.134926E+05   0.121692E+02   0.497026E+01   0.804635E+02   0.181356E+05   0.187556E+05   0.181358E+05  -0.428382E-01   0.183005E+05   0.173889E+05   0.110638E+02
   0.149863E+00   0.196473E+05   0.132784E+05   0.100351E+02   0.486177E+01   0.786457E+02   0.179569E+05   0.185708E+05   0.179570E+05  -0.424160E-01   0.181232E+05   0.172006E+05   0.111325E+02
   0.150744E+00   0.194718E+05   0.130737E+05   0.947505E+01   0.475674E+01   0.770401E+02   0.177823E+05   0.183903E+05   0.177825E+05  -0.420036E-01   0.179498E+05   0.170179E+05   0.111794E+02
   0.151626E+00   0.192996E+05   0.128789E+05   0.105301E+02   0.465512E+01   0.756382E+02   0.176121E+05   0.182143E+05   0.176123E+05  -0.416016E-01   0.177806E+05   0.168411E+05   0.112039E+02
   0.152508E+00   0.191309E+05   0.126946E+05   0.124931E+02   0.455687E+01   0.743791E+02   0.174464E+05   0.180429E+05   0.174466E+05  -0.412102E-01   0.176155E+05   0.166704E+05   0.112058E+02
   0.153390E+00   0.189658E+05   0.125211E+05   0.143113E+02   0.446194E+01   0.731761E+02   0.172854E+05   0.178764E+05   0.172856E+05  -0.408298E-01   0.174549E+05   0.165060E+05   0.111851E+02
   0.154272E+00   0.188043E+05   0.123588E+05   0.150632E+02   0.437029E+01   0.719458E+02   0.171291E+05   0.177148E+05   0.171293E+05  -0.404606E-01   0.172986E+05   0.163481E+05   0.111417E+02
   0.155154E+00   0.186465E+05   0.122078E+05   0.142925E+02   0.428185E+01   0.706310E+02   0.169776E+05   0.175582E+05   0.169778E+05  -0.401028E-01   0.171470E+05   0.161966E+05   0.110762E+02
   0.156035E+00   0.184925E+05   0.120682E+05   0.120898E+02   0.419653E+01   0.692146E+02   0.168310E+05   0.174066E+05   0.168312E+05  -0.397564E-01   0.169999E+05   0.160516E+05   0.109890E+02
   0.156917E+00   0.183422E+05   0.119400E+05   0.894437E+01   0.411425E+01   0.677212E+02   0.166893E+05   0.172600E+05   0.166894E+05  -0.394215E-01   0.168574E+05   0.159132E+05   0.108807E+02
